run,modelname,treatname,angle,spd,channel,variable,mean
20120609124131,nothing,fine,0,40,W,mu_3,0.0148480639
20120609124131,nothing,fine,0,220,U,mu_1,-0.0165132835562
20120609124131,nothing,fine,0,220,V,mu_2,-5.44432019448
20120609124131,nothing,fine,0,220,W,mu_3,0.00142906754645
20120609124131,nothing,fine,0,170,U,mu_1,-0.0112206980379
20120609124131,nothing,fine,0,170,V,mu_2,-3.99490536551
20120609124131,nothing,fine,0,170,W,mu_3,0.0226619204723
20120609124131,nothing,fine,0,210,U,mu_1,-0.0139051918736
20120609124131,nothing,fine,0,210,V,mu_2,-5.15549227296
20120609124131,nothing,fine,0,210,W,mu_3,0.011382184407
20120609124131,nothing,fine,0,150,U,mu_1,-0.00212189616253
20120609124131,nothing,fine,0,150,V,mu_2,-3.41579961799
20120609124131,nothing,fine,0,150,W,mu_3,0.0204271574926
20120609124131,nothing,fine,0,140,U,mu_1,-0.000451467268623
20120609124131,nothing,fine,0,140,V,mu_2,-3.13091682584
20120609124131,nothing,fine,0,140,W,mu_3,0.0209741274527
20120609124131,nothing,fine,0,230,U,mu_1,-0.0183208890432
20120609124131,nothing,fine,0,230,V,mu_2,-5.71120333391
20120609124131,nothing,fine,0,230,W,mu_3,0.000899461712103
20120609124131,nothing,fine,0,30,U,mu_1,0.0355694444444
20120609124131,nothing,fine,0,30,V,mu_2,-0.457491319444
20120609124131,nothing,fine,0,30,W,mu_3,0.0123732638889
20120608115455,nothing,med,0,220,U,mu_1,0.299157839903
20120608115455,nothing,med,0,220,V,mu_2,-4.72885049488
20120608115455,nothing,med,0,220,W,mu_3,0.484983504081
20120608115455,nothing,med,0,250,U,mu_1,0.345592013889
20120608115455,nothing,med,0,250,V,mu_2,-5.42918923611
20120608115455,nothing,med,0,250,W,mu_3,0.558772569444
20120608115455,nothing,med,0,180,U,mu_1,0.241965619031
20120608115455,nothing,med,0,180,V,mu_2,-3.77420038201
20120608115455,nothing,med,0,180,W,mu_3,0.397709671818
20120608115455,nothing,med,0,20,U,mu_1,0.0413370376802
20120608115455,nothing,med,0,20,V,mu_2,-0.224101406494
20120608115455,nothing,med,0,20,W,mu_3,0.0204566765063
20120608115455,nothing,med,0,10,U,mu_1,0.0203489583333
20120608115455,nothing,med,0,10,V,mu_2,-0.0391215277778
20120608115455,nothing,med,0,10,W,mu_3,0.0207847222222
20120608115455,nothing,med,0,70,U,mu_1,0.106565375933
20120608115455,nothing,med,0,70,V,mu_2,-1.16839208196
20120608115455,nothing,med,0,70,W,mu_3,0.12521271054
20120608115455,nothing,med,0,120,U,mu_1,0.187923250564
20120608115455,nothing,med,0,120,V,mu_2,-2.22380100712
20120608115455,nothing,med,0,120,W,mu_3,0.243451988192
20120608115455,nothing,med,0,230,U,mu_1,0.301442958847
20120608115455,nothing,med,0,230,V,mu_2,-4.96635874284
20120608115455,nothing,med,0,230,W,mu_3,0.509038027435
20120608115455,nothing,med,0,200,U,mu_1,0.267025525265
20120608115455,nothing,med,0,200,V,mu_2,-4.24910574753
20120608115455,nothing,med,0,200,W,mu_3,0.44854835909
20120608115455,nothing,med,0,100,U,mu_1,0.151007119292
20120608115455,nothing,med,0,100,V,mu_2,-1.78248306998
20120608115455,nothing,med,0,100,W,mu_3,0.192644556347
20120608115455,nothing,med,0,40,U,mu_1,0.0736551484633
20120608115455,nothing,med,0,40,V,mu_2,-0.578067372808
20120608115455,nothing,med,0,40,W,mu_3,0.0695172773051
20120608115455,nothing,med,0,210,U,mu_1,0.28218787984
20120608115455,nothing,med,0,210,V,mu_2,-4.49520229206
20120608115455,nothing,med,0,210,W,mu_3,0.464637957979
20120608115455,nothing,med,0,140,U,mu_1,0.201442958847
20120608115455,nothing,med,0,140,V,mu_2,-2.72148810557
20120608115455,nothing,med,0,140,W,mu_3,0.298201076576
20120608115455,nothing,med,0,110,U,mu_1,0.170159749957
20120608115455,nothing,med,0,110,V,mu_2,-1.9960357701
20120608115455,nothing,med,0,110,W,mu_3,0.220180586907
20120608115455,nothing,med,0,160,U,mu_1,0.214526827574
20120608115455,nothing,med,0,160,V,mu_2,-3.2454141344
20120608115455,nothing,med,0,160,W,mu_3,0.346673033513
20120608115455,nothing,med,0,130,U,mu_1,0.186412571627
20120608115455,nothing,med,0,130,V,mu_2,-2.4705382879
20120608115455,nothing,med,0,130,W,mu_3,0.26746136482
20120608115455,nothing,med,0,50,U,mu_1,0.0880083347803
20120608115455,nothing,med,0,50,V,mu_2,-0.7733287029
20120608115455,nothing,med,0,50,W,mu_3,0.0818458065636
20120608115455,nothing,med,0,240,U,mu_1,0.31139086647
20120608115455,nothing,med,0,240,V,mu_2,-5.19204549401
20120608115455,nothing,med,0,240,W,mu_3,0.533384268102
20120608115455,nothing,med,0,170,U,mu_1,0.235461017538
20120608115455,nothing,med,0,170,V,mu_2,-3.51594374023
20120608115455,nothing,med,0,170,W,mu_3,0.38018926897
20120608115455,nothing,med,0,190,U,mu_1,0.263315972222
20120608115455,nothing,med,0,190,V,mu_2,-4.01559375
20120608115455,nothing,med,0,190,W,mu_3,0.419227430556
20120608115455,nothing,med,0,150,U,mu_1,0.200375
20120608115455,nothing,med,0,150,V,mu_2,-2.98084895833
20120608115455,nothing,med,0,150,W,mu_3,0.319779513889
20120608115455,nothing,med,0,80,U,mu_1,0.122796875
20120608115455,nothing,med,0,80,V,mu_2,-1.37119791667
20120608115455,nothing,med,0,80,W,mu_3,0.14878125
20120608115455,nothing,med,0,90,U,mu_1,0.136167737454
20120608115455,nothing,med,0,90,V,mu_2,-1.57631880535
20120608115455,nothing,med,0,90,W,mu_3,0.172472651502
20120608115455,nothing,med,0,60,U,mu_1,0.0975429762111
20120608115455,nothing,med,0,60,V,mu_2,-0.978239277652
20120608115455,nothing,med,0,60,W,mu_3,0.102637610696
20120608115455,nothing,med,0,30,U,mu_1,0.0563118596979
20120608115455,nothing,med,0,30,V,mu_2,-0.39994617121
20120608115455,nothing,med,0,30,W,mu_3,0.0460340336864
20120609090806,nothing,no,0,210,U,mu_1,-0.00589930555556
20120609090806,nothing,no,0,210,V,mu_2,-5.90013194444
20120609090806,nothing,no,0,210,W,mu_3,-0.0212430555556
20120609090806,nothing,no,0,80,U,mu_1,0.0213075186664
20120609090806,nothing,no,0,80,V,mu_2,-1.85377496093
20120609090806,nothing,no,0,80,W,mu_3,-0.0172408404237
20120609090806,nothing,no,0,0,U,mu_1,0.00206597222222
20120609090806,nothing,no,0,0,V,mu_2,-0.0220902777778
20120609090806,nothing,no,0,0,W,mu_3,-0.00128819444444
20120609090806,nothing,no,0,120,U,mu_1,0.00348784722222
20120609090806,nothing,no,0,120,V,mu_2,-2.96176215278
20120609090806,nothing,no,0,120,W,mu_3,0.0137760416667
20120609090806,nothing,no,0,240,U,mu_1,0.000201423858309
20120609090806,nothing,no,0,240,V,mu_2,-6.82963361695
20120609090806,nothing,no,0,240,W,mu_3,-0.0217711408231
20120609090806,nothing,no,0,60,U,mu_1,0.0270954861111
20120609090806,nothing,no,0,60,V,mu_2,-1.31986284722
20120609090806,nothing,no,0,60,W,mu_3,-0.00330034722222
20120609090806,nothing,no,0,180,U,mu_1,-0.00163917346762
20120609090806,nothing,no,0,180,V,mu_2,-4.95645424553
20120609090806,nothing,no,0,180,W,mu_3,-0.0167615905539
20120609090806,nothing,no,0,30,U,mu_1,0.00875694444444
20120609090806,nothing,no,0,30,V,mu_2,-0.557128472222
20120609090806,nothing,no,0,30,W,mu_3,-0.0111961805556
20120609090806,nothing,no,0,100,U,mu_1,0.0120263934711
20120609090806,nothing,no,0,100,V,mu_2,-2.38212884181
20120609090806,nothing,no,0,100,W,mu_3,0.00020316027088
20120609090806,nothing,no,0,230,U,mu_1,-0.00381142559472
20120609090806,nothing,no,0,230,V,mu_2,-6.5176106963
20120609090806,nothing,no,0,230,W,mu_3,-0.0245494009377
20120609090806,nothing,no,0,220,U,mu_1,-0.003708977253
20120609090806,nothing,no,0,220,V,mu_2,-6.19358395555
20120609090806,nothing,no,0,220,W,mu_3,-0.0146622677548
20120609090806,nothing,no,0,160,U,mu_1,0.00370203160271
20120609090806,nothing,no,0,160,V,mu_2,-4.27796145164
20120609090806,nothing,no,0,160,W,mu_3,0.00742837298142
20120609090806,nothing,no,0,200,U,mu_1,-0.000750130230943
20120609090806,nothing,no,0,200,V,mu_2,-5.59037680153
20120609090806,nothing,no,0,200,W,mu_3,-0.00963188053482
20120609090806,nothing,no,0,130,U,mu_1,0.0162858135093
20120609090806,nothing,no,0,130,V,mu_2,-3.27789199514
20120609090806,nothing,no,0,130,W,mu_3,0.00678590032992
20120609090806,nothing,no,0,150,U,mu_1,0.00744226428199
20120609090806,nothing,no,0,150,V,mu_2,-3.93901719048
20120609090806,nothing,no,0,150,W,mu_3,0.0027296405626
20120609090806,nothing,no,0,10,U,mu_1,-0.00223129015454
20120609090806,nothing,no,0,10,V,mu_2,-0.0949765584303
20120609090806,nothing,no,0,10,W,mu_3,-0.000270880361174
20120609090806,nothing,no,0,90,U,mu_1,0.00921180555556
20120609090806,nothing,no,0,90,V,mu_2,-2.112453125
20120609090806,nothing,no,0,90,W,mu_3,-0.00816840277778
20120609090806,nothing,no,0,50,U,mu_1,0.0108143774961
20120609090806,nothing,no,0,50,V,mu_2,-1.05694217746
20120609090806,nothing,no,0,50,W,mu_3,0.00820975863865
20120609090806,nothing,no,0,140,U,mu_1,0.0149227296406
20120609090806,nothing,no,0,140,V,mu_2,-3.59716096545
20120609090806,nothing,no,0,140,W,mu_3,0.00646813682931
20120609090806,nothing,no,0,110,U,mu_1,-0.00101927417955
20120609090806,nothing,no,0,110,V,mu_2,-2.65549227296
20120609090806,nothing,no,0,110,W,mu_3,0.00631012328529
20120609090806,nothing,no,0,70,U,mu_1,0.0232644556347
20120609090806,nothing,no,0,70,V,mu_2,-1.5589911443
20120609090806,nothing,no,0,70,W,mu_3,-0.00782427504775
20120609090806,nothing,no,0,40,U,mu_1,0.0238663194444
20120609090806,nothing,no,0,40,V,mu_2,-0.802828125
20120609090806,nothing,no,0,40,W,mu_3,0.003140625
20120609090806,nothing,no,0,170,U,mu_1,0.00309776002778
20120609090806,nothing,no,0,170,V,mu_2,-4.62650460149
20120609090806,nothing,no,0,170,W,mu_3,-0.00982288591769
20120609090806,nothing,no,0,20,U,mu_1,0.0258985935058
20120609090806,nothing,no,0,20,V,mu_2,-0.30291717312
20120609090806,nothing,no,0,20,W,mu_3,0.0140823059559
20120609090806,nothing,no,0,250,U,mu_1,0.00767494356659
20120609090806,nothing,no,0,250,V,mu_2,-7.1331220698
20120609090806,nothing,no,0,250,W,mu_3,-0.0252387567286
20120609090806,nothing,no,0,190,U,mu_1,-0.00139781212016
20120609090806,nothing,no,0,190,V,mu_2,-5.27824101406
20120609090806,nothing,no,0,190,W,mu_3,-0.0139590206633
20120608100005,nothing,sml,0,70,U,mu_1,0.0790640736239
20120608100005,nothing,sml,0,70,V,mu_2,-1.26477513457
20120608100005,nothing,sml,0,70,W,mu_3,0.0846744226428
20120608100005,nothing,sml,0,60,U,mu_1,0.0694443479771
20120608100005,nothing,sml,0,60,V,mu_2,-1.05240840424
20120608100005,nothing,sml,0,60,W,mu_3,0.0687897204376
20120608100005,nothing,sml,0,170,U,mu_1,0.133017885049
20120608100005,nothing,sml,0,170,V,mu_2,-3.79186317069
20120608100005,nothing,sml,0,170,W,mu_3,0.205860392429
20120608100005,nothing,sml,0,210,U,mu_1,0.153130208333
20120608100005,nothing,sml,0,210,V,mu_2,-4.84396875
20120608100005,nothing,sml,0,210,W,mu_3,0.239307291667
20120608100005,nothing,sml,0,0,U,mu_1,0.0296607773852
20120608100005,nothing,sml,0,0,V,mu_2,-0.0694664310954
20120608100005,nothing,sml,0,0,W,mu_3,-0.0195123674912
20120608100005,nothing,sml,0,230,U,mu_1,0.168242750478
20120608100005,nothing,sml,0,230,V,mu_2,-5.36465358569
20120608100005,nothing,sml,0,230,W,mu_3,0.255374196909
20120608100005,nothing,sml,0,40,U,mu_1,0.047138392082
20120608100005,nothing,sml,0,40,V,mu_2,-0.646438617816
20120608100005,nothing,sml,0,40,W,mu_3,0.0392602882445
20120608100005,nothing,sml,0,250,U,mu_1,0.180685882966
20120608100005,nothing,sml,0,250,V,mu_2,-5.8674995659
20120608100005,nothing,sml,0,250,W,mu_3,0.273708977253
20120608100005,nothing,sml,0,20,U,mu_1,0.0182774787289
20120608100005,nothing,sml,0,20,V,mu_2,-0.253603056086
20120608100005,nothing,sml,0,20,W,mu_3,0.0111304045841
20120608100005,nothing,sml,0,80,U,mu_1,0.0873923611111
20120608100005,nothing,sml,0,80,V,mu_2,-1.48414409722
20120608100005,nothing,sml,0,80,W,mu_3,0.100677083333
20120608100005,nothing,sml,0,200,U,mu_1,0.143662094114
20120608100005,nothing,sml,0,200,V,mu_2,-4.58509810731
20120608100005,nothing,sml,0,200,W,mu_3,0.227362389304
20120608100005,nothing,sml,0,30,U,mu_1,0.0340892516062
20120608100005,nothing,sml,0,30,V,mu_2,-0.450270880361
20120608100005,nothing,sml,0,30,W,mu_3,0.0275933321757
20120608100005,nothing,sml,0,110,U,mu_1,0.101875325577
20120608100005,nothing,sml,0,110,V,mu_2,-2.16109046709
20120608100005,nothing,sml,0,110,W,mu_3,0.13520576489
20120608100005,nothing,sml,0,100,U,mu_1,0.102420559125
20120608100005,nothing,sml,0,100,V,mu_2,-1.93530300399
20120608100005,nothing,sml,0,100,W,mu_3,0.125487063726
20120608100005,nothing,sml,0,140,U,mu_1,0.111635700642
20120608100005,nothing,sml,0,140,V,mu_2,-2.94503038722
20120608100005,nothing,sml,0,140,W,mu_3,0.168801875326
20120608100005,nothing,sml,0,240,U,mu_1,0.172262152778
20120608100005,nothing,sml,0,240,V,mu_2,-5.60777083333
20120608100005,nothing,sml,0,240,W,mu_3,0.271373263889
20120608100005,nothing,sml,0,160,U,mu_1,0.128920138889
20120608100005,nothing,sml,0,160,V,mu_2,-3.50799826389
20120608100005,nothing,sml,0,160,W,mu_3,0.197210069444
20120608100005,nothing,sml,0,130,U,mu_1,0.108563986803
20120608100005,nothing,sml,0,130,V,mu_2,-2.67023267928
