run,modelname,treatname,angle,spd,from,to,variable,cov
20120609090806,nothing,no,0,80,U,W,C_13,3.01534436246e-05
20120609090806,nothing,no,0,80,V,V,C_22,0.0105360077022
20120609090806,nothing,no,0,80,V,W,C_23,0.000525509574364
20120609090806,nothing,no,0,80,W,W,C_33,0.000318175921211
20120609090806,nothing,no,0,0,U,U,C_11,7.64394739635e-05
20120609090806,nothing,no,0,0,U,V,C_12,-9.18085942776e-05
20120609090806,nothing,no,0,0,U,W,C_13,-3.59907077811e-05
20120609090806,nothing,no,0,0,V,V,C_22,0.000404728782003
20120609090806,nothing,no,0,0,V,W,C_23,6.17277546256e-05
20120609090806,nothing,no,0,0,W,W,C_33,2.41086294881e-05
20120609090806,nothing,no,0,120,U,U,C_11,0.000223516087742
20120609090806,nothing,no,0,120,U,V,C_12,7.19051309786e-05
20120609090806,nothing,no,0,120,U,W,C_13,-7.94166829455e-05
20120609090806,nothing,no,0,120,V,V,C_22,0.0156914419429
20120609090806,nothing,no,0,120,V,W,C_23,2.67801394195e-05
20120609090806,nothing,no,0,120,W,W,C_33,0.00047775153564
20120609090806,nothing,no,0,240,U,U,C_11,0.000696069181717
20120609090806,nothing,no,0,240,U,V,C_12,-0.000159486801726
20120609090806,nothing,no,0,240,U,W,C_13,-0.000169024917792
20120609090806,nothing,no,0,240,V,V,C_22,0.020141008498
20120609090806,nothing,no,0,240,V,W,C_23,0.000172635829652
20120609090806,nothing,no,0,240,W,W,C_33,0.000630936846753
20120609090806,nothing,no,0,60,U,U,C_11,0.000355288675575
20120609090806,nothing,no,0,60,U,V,C_12,-0.000164526034733
20120609090806,nothing,no,0,60,U,W,C_13,-1.76212715363e-07
20120609090806,nothing,no,0,60,V,V,C_22,0.00835825519175
20120609090806,nothing,no,0,60,V,W,C_23,0.000200591643394
20120609090806,nothing,no,0,60,W,W,C_33,0.000171411772757
20120609090806,nothing,no,0,180,U,U,C_11,0.000166086523527
20120609090806,nothing,no,0,180,U,V,C_12,0.00011611183088
20120609090806,nothing,no,0,180,U,W,C_13,7.56696512175e-06
20120609090806,nothing,no,0,180,V,V,C_22,0.0213034379461
20120609090806,nothing,no,0,180,V,W,C_23,0.000486431344062
20120609090806,nothing,no,0,180,W,W,C_33,0.000459344158359
20120609090806,nothing,no,0,30,U,U,C_11,0.00020286503251
20120609090806,nothing,no,0,30,U,V,C_12,-2.32401217418e-05
20120609090806,nothing,no,0,30,U,W,C_13,0.000197592524262
20120609090806,nothing,no,0,30,V,V,C_22,0.00244005989418
20120609090806,nothing,no,0,30,V,W,C_23,8.07752780672e-05
20120609090806,nothing,no,0,30,W,W,C_33,0.00021119262302
20120609090806,nothing,no,0,100,U,U,C_11,0.00027979367631
20120609090806,nothing,no,0,100,U,V,C_12,1.94066661958e-05
20120609090806,nothing,no,0,100,U,W,C_13,0.000170862994032
20120609090806,nothing,no,0,100,V,V,C_22,0.0125598993399
20120609090806,nothing,no,0,100,V,W,C_23,7.2836183557e-05
20120609090806,nothing,no,0,100,W,W,C_33,0.000278058753471
20120609090806,nothing,no,0,230,U,U,C_11,0.000740784857276
20120609090806,nothing,no,0,230,U,V,C_12,1.81565154886e-05
20120609090806,nothing,no,0,230,U,W,C_13,-0.000118575781622
20120609090806,nothing,no,0,230,V,V,C_22,0.0194797018376
20120609090806,nothing,no,0,230,V,W,C_23,0.000322334101581
20120609090806,nothing,no,0,230,W,W,C_33,0.000690761669926
20120609090806,nothing,no,0,220,U,U,C_11,0.000359843043744
20120609090806,nothing,no,0,220,U,V,C_12,9.63262781345e-05
20120609090806,nothing,no,0,220,U,W,C_13,1.35314277105e-05
20120609090806,nothing,no,0,220,V,V,C_22,0.0198481464324
20120609090806,nothing,no,0,220,V,W,C_23,2.96619556362e-08
20120609090806,nothing,no,0,220,W,W,C_33,0.00044955159965
20120609090806,nothing,no,0,160,U,U,C_11,0.000264826795108
20120609090806,nothing,no,0,160,U,V,C_12,-0.000143689102295
20120609090806,nothing,no,0,160,U,W,C_13,-4.70949829739e-05
20120609090806,nothing,no,0,160,V,V,C_22,0.0193313073015
20120609090806,nothing,no,0,160,V,W,C_23,7.67469628311e-06
20120609090806,nothing,no,0,160,W,W,C_33,0.000343420320225
20120609090806,nothing,no,0,200,U,U,C_11,0.000549697714033
20120609090806,nothing,no,0,200,U,V,C_12,0.000121426227405
20120609090806,nothing,no,0,200,U,W,C_13,2.10646537148e-05
20120609090806,nothing,no,0,200,V,V,C_22,0.0211762907851
20120609090806,nothing,no,0,200,V,W,C_23,1.01422054949e-05
20120609090806,nothing,no,0,200,W,W,C_33,0.000406394509679
20120609090806,nothing,no,0,130,U,U,C_11,0.000483128438861
20120609090806,nothing,no,0,130,U,V,C_12,-9.7778703717e-05
20120609090806,nothing,no,0,130,U,W,C_13,-1.55001028036e-05
20120609090806,nothing,no,0,130,V,V,C_22,0.0146001057348
20120609090806,nothing,no,0,130,V,W,C_23,0.000204258278915
20120609090806,nothing,no,0,130,W,W,C_33,0.000413999134267
20120609090806,nothing,no,0,150,U,U,C_11,0.000395454073094
20120609090806,nothing,no,0,150,U,V,C_12,-8.68397387697e-05
20120609090806,nothing,no,0,150,U,W,C_13,-3.08079879321e-05
20120609090806,nothing,no,0,150,V,V,C_22,0.0192011874432
20120609090806,nothing,no,0,150,V,W,C_23,9.93835071927e-05
20120609090806,nothing,no,0,150,W,W,C_33,0.000286434534622
20120609090806,nothing,no,0,10,U,U,C_11,3.50864747333e-05
20120609090806,nothing,no,0,10,U,V,C_12,-4.64308398453e-05
20120609090806,nothing,no,0,10,U,W,C_13,-8.87127694357e-06
20120609090806,nothing,no,0,10,V,V,C_22,0.000747720013093
20120609090806,nothing,no,0,10,V,W,C_23,-6.69736560459e-06
20120609090806,nothing,no,0,10,W,W,C_33,5.72723630368e-06
20120609090806,nothing,no,0,90,U,U,C_11,0.000331589094847
20120609090806,nothing,no,0,90,U,V,C_12,0.000319354542889
20120609090806,nothing,no,0,90,U,W,C_13,0.000157495303245
20120609090806,nothing,no,0,90,V,V,C_22,0.0128425138642
20120609090806,nothing,no,0,90,V,W,C_23,0.000211786849931
20120609090806,nothing,no,0,90,W,W,C_33,0.000664139025752
20120609090806,nothing,no,0,50,U,U,C_11,0.000285112985332
20120609090806,nothing,no,0,50,U,V,C_12,0.000183563531138
20120609090806,nothing,no,0,50,U,W,C_13,-7.71628634969e-05
20120609090806,nothing,no,0,50,V,V,C_22,0.00608965817039
20120609090806,nothing,no,0,50,V,W,C_23,-0.000322138563673
20120609090806,nothing,no,0,50,W,W,C_33,0.000362424906489
20120609090806,nothing,no,0,140,U,U,C_11,0.000427568706963
20120609090806,nothing,no,0,140,U,V,C_12,0.00010682760861
20120609090806,nothing,no,0,140,U,W,C_13,-3.99395066188e-05
20120609090806,nothing,no,0,140,V,V,C_22,0.0176678155236
20120609090806,nothing,no,0,140,V,W,C_23,-0.000177709975193
20120609090806,nothing,no,0,140,W,W,C_33,0.000410309465632
20120609090806,nothing,no,0,110,U,U,C_11,0.000533538878181
20120609090806,nothing,no,0,110,U,V,C_12,9.75344871499e-06
20120609090806,nothing,no,0,110,U,W,C_13,-0.000101503920861
20120609090806,nothing,no,0,110,V,V,C_22,0.0136502916648
20120609090806,nothing,no,0,110,V,W,C_23,0.000399529211447
20120609090806,nothing,no,0,110,W,W,C_33,0.000414360910006
20120609090806,nothing,no,0,70,U,U,C_11,0.000169647140338
20120609090806,nothing,no,0,70,U,V,C_12,-0.000238479765064
20120609090806,nothing,no,0,70,U,W,C_13,2.13956878947e-05
20120609090806,nothing,no,0,70,V,V,C_22,0.00932699523244
20120609090806,nothing,no,0,70,V,W,C_23,1.30008749613e-05
20120609090806,nothing,no,0,70,W,W,C_33,7.15245165593e-05
20120609090806,nothing,no,0,40,U,U,C_11,0.000123979348146
20120609090806,nothing,no,0,40,U,V,C_12,7.41938433322e-05
20120609090806,nothing,no,0,40,U,W,C_13,-6.06774993488e-05
20120609090806,nothing,no,0,40,V,V,C_22,0.00325588293866
20120609090806,nothing,no,0,40,V,W,C_23,-6.52438303091e-05
20120609090806,nothing,no,0,40,W,W,C_33,4.39461874891e-05
20120609090806,nothing,no,0,170,U,U,C_11,0.000239308086333
20120609090806,nothing,no,0,170,U,V,C_12,2.90972717334e-05
20120609090806,nothing,no,0,170,U,W,C_13,2.93227309433e-05
20120609090806,nothing,no,0,170,V,V,C_22,0.0212637960452
20120609090806,nothing,no,0,170,V,W,C_23,0.000407248123224
20120609090806,nothing,no,0,170,W,W,C_33,0.000434876579305
20120609090806,nothing,no,0,20,U,U,C_11,0.000124231465545
20120609090806,nothing,no,0,20,U,V,C_12,-9.32678518623e-06
20120609090806,nothing,no,0,20,U,W,C_13,2.64543359983e-05
20120609090806,nothing,no,0,20,V,V,C_22,0.00110402769913
20120609090806,nothing,no,0,20,V,W,C_23,7.6169284484e-05
20120609090806,nothing,no,0,20,W,W,C_33,7.33805118056e-05
20120609090806,nothing,no,0,250,U,U,C_11,0.00085178317026
20120609090806,nothing,no,0,250,U,V,C_12,-0.000218514156768
20120609090806,nothing,no,0,250,U,W,C_13,-0.000162703534664
20120609090806,nothing,no,0,250,V,V,C_22,0.0197263051728
20120609090806,nothing,no,0,250,V,W,C_23,0.000160143653008
20120609090806,nothing,no,0,250,W,W,C_33,0.000456729195814
20120609090806,nothing,no,0,190,U,U,C_11,0.000299417786112
20120609090806,nothing,no,0,190,U,V,C_12,-3.23726349823e-06
20120609090806,nothing,no,0,190,U,W,C_13,2.7219500462e-05
20120609090806,nothing,no,0,190,V,V,C_22,0.0208834111623
20120609090806,nothing,no,0,190,V,W,C_23,0.000234648294428
20120609090806,nothing,no,0,190,W,W,C_33,0.000398911832038
20120608100005,nothing,sml,0,70,U,U,C_11,0.0171516942266
20120608100005,nothing,sml,0,70,U,V,C_12,-0.00993151058967
20120608100005,nothing,sml,0,70,U,W,C_13,-0.000244582296276
20120608100005,nothing,sml,0,70,V,V,C_22,0.0217593754427
20120608100005,nothing,sml,0,70,V,W,C_23,0.00193602754822
20120608100005,nothing,sml,0,70,W,W,C_33,0.00507092124739
20120608100005,nothing,sml,0,60,U,U,C_11,0.0114788853618
20120608100005,nothing,sml,0,60,U,V,C_12,-0.00605170317707
20120608100005,nothing,sml,0,60,U,W,C_13,-0.000385597932372
20120608100005,nothing,sml,0,60,V,V,C_22,0.0146277692659
20120608100005,nothing,sml,0,60,V,W,C_23,0.00135481302926
20120608100005,nothing,sml,0,60,W,W,C_33,0.00341939290577
20120608100005,nothing,sml,0,170,U,U,C_11,0.0789402829381
20120608100005,nothing,sml,0,170,U,V,C_12,-0.0449768527429
20120608100005,nothing,sml,0,170,U,W,C_13,-0.000317272250855
20120608100005,nothing,sml,0,170,V,V,C_22,0.0911874449772
20120608100005,nothing,sml,0,170,V,W,C_23,0.00969200799075
20120608100005,nothing,sml,0,170,W,W,C_33,0.0349990815831
20120608100005,nothing,sml,0,210,U,U,C_11,0.0883629905094
20120608100005,nothing,sml,0,210,U,V,C_12,-0.0408958922447
20120608100005,nothing,sml,0,210,U,W,C_13,0.00576177974149
20120608100005,nothing,sml,0,210,V,V,C_22,0.104393518732
20120608100005,nothing,sml,0,210,V,W,C_23,0.00705781640693
20120608100005,nothing,sml,0,210,W,W,C_33,0.0505293863681
20120608100005,nothing,sml,0,0,U,U,C_11,5.78701052827e-06
20120608100005,nothing,sml,0,0,U,V,C_12,-1.65674990337e-06
20120608100005,nothing,sml,0,0,U,W,C_13,-3.08601264941e-06
20120608100005,nothing,sml,0,0,V,V,C_22,8.86881461532e-06
20120608100005,nothing,sml,0,0,V,W,C_23,6.87883898627e-06
20120608100005,nothing,sml,0,0,W,W,C_33,5.9823527612e-06
20120608100005,nothing,sml,0,230,U,U,C_11,0.0939291102179
20120608100005,nothing,sml,0,230,U,V,C_12,-0.0437144311023
20120608100005,nothing,sml,0,230,U,W,C_13,0.00508131067605
20120608100005,nothing,sml,0,230,V,V,C_22,0.119459340727
20120608100005,nothing,sml,0,230,V,W,C_23,0.00821304766884
20120608100005,nothing,sml,0,230,W,W,C_33,0.0572885322344
20120608100005,nothing,sml,0,40,U,U,C_11,0.00443178893739
20120608100005,nothing,sml,0,40,U,V,C_12,-0.00221349573143
20120608100005,nothing,sml,0,40,U,W,C_13,-0.000112520050318
20120608100005,nothing,sml,0,40,V,V,C_22,0.00682005141566
20120608100005,nothing,sml,0,40,V,W,C_23,0.000424847427597
20120608100005,nothing,sml,0,40,W,W,C_33,0.00149823703159
20120608100005,nothing,sml,0,250,U,U,C_11,0.10423198867
20120608100005,nothing,sml,0,250,U,V,C_12,-0.0459744662582
20120608100005,nothing,sml,0,250,U,W,C_13,0.0060777786627
20120608100005,nothing,sml,0,250,V,V,C_22,0.130511878039
20120608100005,nothing,sml,0,250,V,W,C_23,0.00873250967828
20120608100005,nothing,sml,0,250,W,W,C_33,0.0659828371389
20120608100005,nothing,sml,0,20,U,U,C_11,0.000935830598991
20120608100005,nothing,sml,0,20,U,V,C_12,-0.000605860075786
20120608100005,nothing,sml,0,20,U,W,C_13,-9.47180247526e-05
20120608100005,nothing,sml,0,20,V,V,C_22,0.00213684206082
20120608100005,nothing,sml,0,20,V,W,C_23,0.000158762746634
20120608100005,nothing,sml,0,20,W,W,C_33,0.000417738983355
20120608100005,nothing,sml,0,80,U,U,C_11,0.0234650865192
20120608100005,nothing,sml,0,80,U,V,C_12,-0.0126835986005
20120608100005,nothing,sml,0,80,U,W,C_13,-0.000346558466458
20120608100005,nothing,sml,0,80,V,V,C_22,0.0275995451292
20120608100005,nothing,sml,0,80,V,W,C_23,0.00266123666942
20120608100005,nothing,sml,0,80,W,W,C_33,0.00693425236586
20120608100005,nothing,sml,0,200,U,U,C_11,0.0867021650634
20120608100005,nothing,sml,0,200,U,V,C_12,-0.046687127634
20120608100005,nothing,sml,0,200,U,W,C_13,0.00160962612185
20120608100005,nothing,sml,0,200,V,V,C_22,0.105837672728
20120608100005,nothing,sml,0,200,V,W,C_23,0.00834481760159
20120608100005,nothing,sml,0,200,W,W,C_33,0.0446751362788
20120608100005,nothing,sml,0,30,U,U,C_11,0.00216318133461
20120608100005,nothing,sml,0,30,U,V,C_12,-0.00114962152961
20120608100005,nothing,sml,0,30,U,W,C_13,-0.000108270748999
20120608100005,nothing,sml,0,30,V,V,C_22,0.00400277482227
20120608100005,nothing,sml,0,30,V,W,C_23,0.000468729697498
20120608100005,nothing,sml,0,30,W,W,C_33,0.000872914828752
20120608100005,nothing,sml,0,110,U,U,C_11,0.047676058785
20120608100005,nothing,sml,0,110,U,V,C_12,-0.0272926576859
20120608100005,nothing,sml,0,110,U,W,C_13,-0.00145234843015
20120608100005,nothing,sml,0,110,V,V,C_22,0.0486981159893
20120608100005,nothing,sml,0,110,V,W,C_23,0.00606979718713
20120608100005,nothing,sml,0,110,W,W,C_33,0.0141575774867
20120608100005,nothing,sml,0,100,U,U,C_11,0.0399475959371
20120608100005,nothing,sml,0,100,U,V,C_12,-0.0220760465655
20120608100005,nothing,sml,0,100,U,W,C_13,-0.00113400306849
20120608100005,nothing,sml,0,100,V,V,C_22,0.0399982713196
20120608100005,nothing,sml,0,100,V,W,C_23,0.00469145101184
20120608100005,nothing,sml,0,100,W,W,C_33,0.0112000015259
20120608100005,nothing,sml,0,140,U,U,C_11,0.0718217074852
20120608100005,nothing,sml,0,140,U,V,C_12,-0.0412000371227
20120608100005,nothing,sml,0,140,U,W,C_13,-0.000336264964496
20120608100005,nothing,sml,0,140,V,V,C_22,0.0723627943179
20120608100005,nothing,sml,0,140,V,W,C_23,0.00801375309625
20120608100005,nothing,sml,0,140,W,W,C_33,0.0244041564675
20120608100005,nothing,sml,0,240,U,U,C_11,0.0981911832175
20120608100005,nothing,sml,0,240,U,V,C_12,-0.0440732846053
20120608100005,nothing,sml,0,240,U,W,C_13,0.00501035012529
20120608100005,nothing,sml,0,240,V,V,C_22,0.125693727644
20120608100005,nothing,sml,0,240,V,W,C_23,0.00914607871013
20120608100005,nothing,sml,0,240,W,W,C_33,0.0619008920789
20120608100005,nothing,sml,0,160,U,U,C_11,0.083216440921
20120608100005,nothing,sml,0,160,U,V,C_12,-0.04675479236
20120608100005,nothing,sml,0,160,U,W,C_13,-3.07437694141e-05
20120608100005,nothing,sml,0,160,V,V,C_22,0.0825405834316
20120608100005,nothing,sml,0,160,V,W,C_23,0.00695604582381
20120608100005,nothing,sml,0,160,W,W,C_33,0.0310940902615
20120608100005,nothing,sml,0,130,U,U,C_11,0.0660402612315
20120608100005,nothing,sml,0,130,U,V,C_12,-0.0395559264081
20120608100005,nothing,sml,0,130,U,W,C_13,-0.000729850617856
20120608100005,nothing,sml,0,130,V,V,C_22,0.0669615644685
20120608100005,nothing,sml,0,130,V,W,C_23,0.00848347744331
20120608100005,nothing,sml,0,130,W,W,C_33,0.0214442312351
20120608100005,nothing,sml,0,190,U,U,C_11,0.0850640617121
20120608100005,nothing,sml,0,190,U,V,C_12,-0.0451565190471
20120608100005,nothing,sml,0,190,U,W,C_13,0.00300285433296
20120608100005,nothing,sml,0,190,V,V,C_22,0.0984143326232
20120608100005,nothing,sml,0,190,V,W,C_23,0.0067481199489
20120608100005,nothing,sml,0,190,W,W,C_33,0.0423408041997
20120608100005,nothing,sml,0,180,U,U,C_11,0.0873486604865
20120608100005,nothing,sml,0,180,U,V,C_12,-0.0468470875826
20120608100005,nothing,sml,0,180,U,W,C_13,0.00259966502738
20120608100005,nothing,sml,0,180,V,V,C_22,0.0926301257871
20120608100005,nothing,sml,0,180,V,W,C_23,0.0072060887919
20120608100005,nothing,sml,0,180,W,W,C_33,0.0385292496798
20120608100005,nothing,sml,0,50,U,U,C_11,0.0071264441044
20120608100005,nothing,sml,0,50,U,V,C_12,-0.00363134479124
20120608100005,nothing,sml,0,50,U,W,C_13,-0.000336956665654
20120608100005,nothing,sml,0,50,V,V,C_22,0.0103222984194
20120608100005,nothing,sml,0,50,V,W,C_23,0.000875174889304
20120608100005,nothing,sml,0,50,W,W,C_33,0.00223021680739
20120608100005,nothing,sml,0,220,U,U,C_11,0.0891348929483
20120608100005,nothing,sml,0,220,U,V,C_12,-0.0409841945473
20120608100005,nothing,sml,0,220,U,W,C_13,0.00510712704479
20120608100005,nothing,sml,0,220,V,V,C_22,0.105141856807
20120608100005,nothing,sml,0,220,V,W,C_23,0.00603639825633
20120608100005,nothing,sml,0,220,W,W,C_33,0.0529469567998
20120608100005,nothing,sml,0,120,U,U,C_11,0.0559780915155
20120608100005,nothing,sml,0,120,U,V,C_12,-0.0318944126296
20120608100005,nothing,sml,0,120,U,W,C_13,-0.0013235811341
20120608100005,nothing,sml,0,120,V,V,C_22,0.0561962483718
20120608100005,nothing,sml,0,120,V,W,C_23,0.00749075339498
20120608100005,nothing,sml,0,120,W,W,C_33,0.0172092821656
20120608100005,nothing,sml,0,90,U,U,C_11,0.0302136248194
20120608100005,nothing,sml,0,90,U,V,C_12,-0.0163838172199
20120608100005,nothing,sml,0,90,U,W,C_13,-0.000759080141019
20120608100005,nothing,sml,0,90,V,V,C_22,0.0340148160503
20120608100005,nothing,sml,0,90,V,W,C_23,0.00378678178396
20120608100005,nothing,sml,0,90,W,W,C_33,0.00887599379765
20120608100005,nothing,sml,0,0,U,U,C_11,5.78701052827e-06
20120608100005,nothing,sml,0,0,U,V,C_12,-1.65674990337e-06
20120608100005,nothing,sml,0,0,U,W,C_13,-3.08601264941e-06
20120608100005,nothing,sml,0,0,V,V,C_22,8.86881461532e-06
20120608100005,nothing,sml,0,0,V,W,C_23,6.87883898627e-06
20120608100005,nothing,sml,0,0,W,W,C_33,5.9823527612e-06
20120608100005,nothing,sml,0,150,U,U,C_11,0.0778945242109
20120608100005,nothing,sml,0,150,U,V,C_12,-0.0463927766443
20120608100005,nothing,sml,0,150,U,W,C_13,-0.00106513762878
20120608100005,nothing,sml,0,150,V,V,C_22,0.0796133448612
20120608100005,nothing,sml,0,150,V,W,C_23,0.00794020297939
20120608100005,nothing,sml,0,150,W,W,C_33,0.0273423920982
20120609105620,nothing,coarse,0,220,U,U,C_11,0.000340276762089
20120609105620,nothing,coarse,0,220,U,V,C_12,-0.000165384515868
20120609105620,nothing,coarse,0,220,U,W,C_13,-1.90245589292e-05
20120609105620,nothing,coarse,0,220,V,V,C_22,0.0101879668478
20120609105620,nothing,coarse,0,220,V,W,C_23,0.000254840221395
20120609105620,nothing,coarse,0,220,W,W,C_33,0.000577010102616
20120609105620,nothing,coarse,0,240,U,U,C_11,0.000495983086859
20120609105620,nothing,coarse,0,240,U,V,C_12,-5.49120036754e-05
20120609105620,nothing,coarse,0,240,U,W,C_13,-5.20762248944e-05
20120609105620,nothing,coarse,0,240,V,V,C_22,0.0104208855433
20120609105620,nothing,coarse,0,240,V,W,C_23,0.000281660525916
20120609105620,nothing,coarse,0,240,W,W,C_33,0.000650846256946
20120609105620,nothing,coarse,0,100,U,U,C_11,0.000294001270355
20120609105620,nothing,coarse,0,100,U,V,C_12,1.67196212209e-05
20120609105620,nothing,coarse,0,100,U,W,C_13,0.000104823989263
20120609105620,nothing,coarse,0,100,V,V,C_22,0.0072310296806
20120609105620,nothing,coarse,0,100,V,W,C_23,0.000118467217978
20120609105620,nothing,coarse,0,100,W,W,C_33,0.000282009789026
20120609105620,nothing,coarse,0,230,U,U,C_11,0.00048197700218
20120609105620,nothing,coarse,0,230,U,V,C_12,-3.55616088827e-05
20120609105620,nothing,coarse,0,230,U,W,C_13,-1.23713366518e-05
20120609105620,nothing,coarse,0,230,V,V,C_22,0.010763521514
20120609105620,nothing,coarse,0,230,V,W,C_23,0.000303802004954
20120609105620,nothing,coarse,0,230,W,W,C_33,0.000671182059844
20120609105620,nothing,coarse,0,180,U,U,C_11,0.000223247368853
20120609105620,nothing,coarse,0,180,U,V,C_12,-2.98749481488e-05
20120609105620,nothing,coarse,0,180,U,W,C_13,-1.63435311397e-05
20120609105620,nothing,coarse,0,180,V,V,C_22,0.0113586958064
20120609105620,nothing,coarse,0,180,V,W,C_23,0.000334588425001
20120609105620,nothing,coarse,0,180,W,W,C_33,0.000421348080179
20120609105620,nothing,coarse,0,190,U,U,C_11,0.000331899008701
20120609105620,nothing,coarse,0,190,U,V,C_12,-6.48982238472e-05
20120609105620,nothing,coarse,0,190,U,W,C_13,-3.06437132908e-05
20120609105620,nothing,coarse,0,190,V,V,C_22,0.0108681555324
20120609105620,nothing,coarse,0,190,V,W,C_23,0.000245647352278
20120609105620,nothing,coarse,0,190,W,W,C_33,0.0004847401904
20120609105620,nothing,coarse,0,130,U,U,C_11,0.000268525484266
20120609105620,nothing,coarse,0,130,U,V,C_12,7.45773161814e-05
20120609105620,nothing,coarse,0,130,U,W,C_13,-9.27474629083e-06
20120609105620,nothing,coarse,0,130,V,V,C_22,0.0100634716555
20120609105620,nothing,coarse,0,130,V,W,C_23,0.000178109782273
20120609105620,nothing,coarse,0,130,W,W,C_33,0.000300397337018
20120609105620,nothing,coarse,0,50,U,U,C_11,0.000306790000411
20120609105620,nothing,coarse,0,50,U,V,C_12,0.000160054658094
20120609105620,nothing,coarse,0,50,U,W,C_13,1.46762658095e-05
20120609105620,nothing,coarse,0,50,V,V,C_22,0.00317602233175
20120609105620,nothing,coarse,0,50,V,W,C_23,0.000144533056706
20120609105620,nothing,coarse,0,50,W,W,C_33,4.25344723733e-05
20120609105620,nothing,coarse,0,250,U,U,C_11,0.000676951791964
20120609105620,nothing,coarse,0,250,U,V,C_12,-0.000121070739301
20120609105620,nothing,coarse,0,250,U,W,C_13,-6.61886757312e-05
20120609105620,nothing,coarse,0,250,V,V,C_22,0.0103225529354
20120609105620,nothing,coarse,0,250,V,W,C_23,0.000312651614179
20120609105620,nothing,coarse,0,250,W,W,C_33,0.000715873923058
20120609105620,nothing,coarse,0,70,U,U,C_11,0.000121701592644
20120609105620,nothing,coarse,0,70,U,V,C_12,-0.000100834771749
20120609105620,nothing,coarse,0,70,U,W,C_13,1.94081287872e-05
20120609105620,nothing,coarse,0,70,V,V,C_22,0.00549265345493
20120609105620,nothing,coarse,0,70,V,W,C_23,0.000148420826553
20120609105620,nothing,coarse,0,70,W,W,C_33,6.36775481251e-05
20120609105620,nothing,coarse,0,150,U,U,C_11,0.000217936466359
20120609105620,nothing,coarse,0,150,U,V,C_12,-3.68894517972e-05
20120609105620,nothing,coarse,0,150,U,W,C_13,-2.61599027898e-05
20120609105620,nothing,coarse,0,150,V,V,C_22,0.0103292580573
20120609105620,nothing,coarse,0,150,V,W,C_23,0.000137794180648
20120609105620,nothing,coarse,0,150,W,W,C_33,0.000340746642931
20120609105620,nothing,coarse,0,160,U,U,C_11,0.000235277594711
20120609105620,nothing,coarse,0,160,U,V,C_12,-7.37198028415e-05
20120609105620,nothing,coarse,0,160,U,W,C_13,-2.292834189e-05
20120609105620,nothing,coarse,0,160,V,V,C_22,0.0104985423724
20120609105620,nothing,coarse,0,160,V,W,C_23,-6.22163801666e-05
20120609105620,nothing,coarse,0,160,W,W,C_33,0.000454213816138
20120609105620,nothing,coarse,0,90,U,U,C_11,0.000314379944803
20120609105620,nothing,coarse,0,90,U,V,C_12,8.34476969192e-05
20120609105620,nothing,coarse,0,90,U,W,C_13,0.000101614758144
20120609105620,nothing,coarse,0,90,V,V,C_22,0.0068602527382
20120609105620,nothing,coarse,0,90,V,W,C_23,0.000290401999112
20120609105620,nothing,coarse,0,90,W,W,C_33,0.000306839565671
20120609105620,nothing,coarse,0,210,U,U,C_11,0.000557836434761
20120609105620,nothing,coarse,0,210,U,V,C_12,-0.000105042212799
20120609105620,nothing,coarse,0,210,U,W,C_13,7.3741955823e-06
20120609105620,nothing,coarse,0,210,V,V,C_22,0.0107278901272
20120609105620,nothing,coarse,0,210,V,W,C_23,0.000187360550962
20120609105620,nothing,coarse,0,210,W,W,C_33,0.000542420740064
20120609105620,nothing,coarse,0,110,U,U,C_11,0.00025563463467
20120609105620,nothing,coarse,0,110,U,V,C_12,8.01035164858e-05
20120609105620,nothing,coarse,0,110,U,W,C_13,2.97754165355e-05
20120609105620,nothing,coarse,0,110,V,V,C_22,0.00812112317848
20120609105620,nothing,coarse,0,110,V,W,C_23,0.000248267565074
20120609105620,nothing,coarse,0,110,W,W,C_33,0.000323070982242
20120609105620,nothing,coarse,0,80,U,U,C_11,0.000321011846628
20120609105620,nothing,coarse,0,80,U,V,C_12,-0.000183937779615
20120609105620,nothing,coarse,0,80,U,W,C_13,1.44322482755e-06
20120609105620,nothing,coarse,0,80,V,V,C_22,0.00706689766764
20120609105620,nothing,coarse,0,80,V,W,C_23,0.000216284796631
20120609105620,nothing,coarse,0,80,W,W,C_33,0.000492894791552
20120609105620,nothing,coarse,0,10,U,U,C_11,5.20041064952e-05
20120609105620,nothing,coarse,0,10,U,V,C_12,-2.34486027908e-05
20120609105620,nothing,coarse,0,10,U,W,C_13,-3.7726354643e-05
20120609105620,nothing,coarse,0,10,V,V,C_22,1.48313479144e-05
20120609105620,nothing,coarse,0,10,V,W,C_23,1.91399753526e-05
20120609105620,nothing,coarse,0,10,W,W,C_33,2.84331649978e-05
20120609105620,nothing,coarse,0,60,U,U,C_11,5.71450935492e-05
20120609105620,nothing,coarse,0,60,U,V,C_12,8.70865077126e-05
20120609105620,nothing,coarse,0,60,U,W,C_13,2.54022236933e-05
20120609105620,nothing,coarse,0,60,V,V,C_22,0.00443219402662
20120609105620,nothing,coarse,0,60,V,W,C_23,0.000332188250637
20120609105620,nothing,coarse,0,60,W,W,C_33,6.62195856486e-05
20120609105620,nothing,coarse,0,170,U,U,C_11,0.000407474279389
20120609105620,nothing,coarse,0,170,U,V,C_12,4.09186707762e-05
20120609105620,nothing,coarse,0,170,U,W,C_13,5.48846370898e-05
