run,modelname,treatname,angle,spd,frequency,Pxx
20120622135700,nothing,no,0,100,904.39453125,2.15246570606e-09
20120622135700,nothing,no,0,100,909.777832031,1.83216623459e-09
20120622135700,nothing,no,0,100,915.161132812,2.20069835538e-09
20120622135700,nothing,no,0,100,920.544433594,4.55250522853e-09
20120622135700,nothing,no,0,100,925.927734375,2.10490003367e-08
20120622135700,nothing,no,0,100,931.311035156,1.91602883969e-08
20120622135700,nothing,no,0,100,936.694335938,7.74765547051e-09
20120622135700,nothing,no,0,100,942.077636719,3.18587111523e-09
20120622135700,nothing,no,0,100,947.4609375,1.38919882826e-09
20120622135700,nothing,no,0,100,952.844238281,1.53030450737e-09
20120622135700,nothing,no,0,100,958.227539062,1.98928242702e-09
20120622135700,nothing,no,0,100,963.610839844,1.9322667163e-09
20120622135700,nothing,no,0,100,968.994140625,1.0823413048e-09
20120622135700,nothing,no,0,100,974.377441406,9.10614706072e-10
20120622135700,nothing,no,0,100,979.760742188,1.19866556956e-09
20120622135700,nothing,no,0,100,985.144042969,1.39223756837e-09
20120622135700,nothing,no,0,100,990.52734375,1.86453842879e-09
20120622135700,nothing,no,0,100,995.910644531,2.26677282733e-09
20120622135700,nothing,no,0,100,1001.29394531,1.57183410041e-09
20120622135700,nothing,no,0,100,1006.67724609,2.25152103829e-09
20120622135700,nothing,no,0,100,1012.06054688,2.84798244126e-09
20120622135700,nothing,no,0,100,1017.44384766,1.70145320718e-09
20120622135700,nothing,no,0,100,1022.82714844,1.40498256808e-09
20120622135700,nothing,no,0,100,1028.21044922,1.09300735604e-09
20120622135700,nothing,no,0,100,1033.59375,9.3857782519e-10
20120622135700,nothing,no,0,100,1038.97705078,1.20932680059e-09
20120622135700,nothing,no,0,100,1044.36035156,1.36104766949e-09
20120622135700,nothing,no,0,100,1049.74365234,1.45077238636e-09
20120622135700,nothing,no,0,100,1055.12695312,1.97907331414e-09
20120622135700,nothing,no,0,100,1060.51025391,2.19195838928e-09
20120622135700,nothing,no,0,100,1065.89355469,1.75897404973e-09
20120622135700,nothing,no,0,100,1071.27685547,1.40215724552e-09
20120622135700,nothing,no,0,100,1076.66015625,1.42161426914e-09
20120622135700,nothing,no,0,100,1082.04345703,1.53419255273e-09
20120622135700,nothing,no,0,100,1087.42675781,1.2780728172e-09
20120622135700,nothing,no,0,100,1092.81005859,1.8829650111e-09
20120622135700,nothing,no,0,100,1098.19335938,5.1250248584e-09
20120622135700,nothing,no,0,100,1103.57666016,1.26866620961e-08
20120622135700,nothing,no,0,100,1108.95996094,8.09623916515e-09
20120622135700,nothing,no,0,100,1114.34326172,4.9468519596e-09
20120622135700,nothing,no,0,100,1119.7265625,6.71345422492e-09
20120622135700,nothing,no,0,100,1125.10986328,9.16671095043e-09
20120622135700,nothing,no,0,100,1130.49316406,1.51999636604e-08
20120622135700,nothing,no,0,100,1135.87646484,1.75426431991e-08
20120622135700,nothing,no,0,100,1141.25976562,1.20410489185e-08
20120622135700,nothing,no,0,100,1146.64306641,8.07759862322e-09
20120622135700,nothing,no,0,100,1152.02636719,3.50887102901e-09
20120622135700,nothing,no,0,100,1157.40966797,1.35379625271e-09
20120622135700,nothing,no,0,100,1162.79296875,1.45683710922e-09
20120622135700,nothing,no,0,100,1168.17626953,1.50514179396e-09
20120622135700,nothing,no,0,100,1173.55957031,1.69783116361e-09
20120622135700,nothing,no,0,100,1178.94287109,1.6601085301e-09
20120622135700,nothing,no,0,100,1184.32617188,1.14956998578e-09
20120622135700,nothing,no,0,100,1189.70947266,8.04778522117e-10
20120622135700,nothing,no,0,100,1195.09277344,5.2712533389e-10
20120622135700,nothing,no,0,100,1200.47607422,4.46455428843e-10
20120622135700,nothing,no,0,100,1205.859375,6.84159073146e-10
20120622135700,nothing,no,0,100,1211.24267578,1.27992626423e-09
20120622135700,nothing,no,0,100,1216.62597656,1.86430020468e-09
20120622135700,nothing,no,0,100,1222.00927734,1.7703593656e-09
20120622135700,nothing,no,0,100,1227.39257812,9.61404433583e-10
20120622135700,nothing,no,0,100,1232.77587891,4.84536237745e-10
20120622135700,nothing,no,0,100,1238.15917969,5.67386216098e-10
20120622135700,nothing,no,0,100,1243.54248047,1.2682080405e-09
20120622135700,nothing,no,0,100,1248.92578125,2.75098161291e-09
20120622135700,nothing,no,0,100,1254.30908203,1.94476571611e-09
20120622135700,nothing,no,0,100,1259.69238281,8.56680079319e-10
20120622135700,nothing,no,0,100,1265.07568359,7.99016482219e-10
20120622135700,nothing,no,0,100,1270.45898438,1.75386708055e-09
20120622135700,nothing,no,0,100,1275.84228516,2.40270881804e-09
20120622135700,nothing,no,0,100,1281.22558594,1.44699778705e-09
20120622135700,nothing,no,0,100,1286.60888672,1.16100685597e-09
20120622135700,nothing,no,0,100,1291.9921875,1.13629462514e-09
20120622135700,nothing,no,0,100,1297.37548828,1.65680064231e-09
20120622135700,nothing,no,0,100,1302.75878906,2.60672841826e-09
20120622135700,nothing,no,0,100,1308.14208984,2.92375830223e-09
20120622135700,nothing,no,0,100,1313.52539062,2.91513699121e-09
20120622135700,nothing,no,0,100,1318.90869141,3.86037638385e-09
20120622135700,nothing,no,0,100,1324.29199219,4.1461707203e-09
20120622135700,nothing,no,0,100,1329.67529297,3.04330726492e-09
20120622135700,nothing,no,0,100,1335.05859375,1.87448332548e-09
20120622135700,nothing,no,0,100,1340.44189453,1.70336891975e-09
20120622135700,nothing,no,0,100,1345.82519531,2.72342066091e-09
20120622135700,nothing,no,0,100,1351.20849609,3.21445163689e-09
20120622135700,nothing,no,0,100,1356.59179688,3.0832427695e-09
20120622135700,nothing,no,0,100,1361.97509766,3.49880628318e-09
20120622135700,nothing,no,0,100,1367.35839844,4.89363530904e-09
20120622135700,nothing,no,0,100,1372.74169922,2.22311458873e-09
20120622135700,nothing,no,0,100,1378.125,7.75688234189e-10
20120622135700,nothing,no,0,100,1383.50830078,6.26068366958e-10
20120622135700,nothing,no,0,100,1388.89160156,1.24535780719e-09
20120622135700,nothing,no,0,100,1394.27490234,2.64690898109e-09
20120622135700,nothing,no,0,100,1399.65820312,1.8264272453e-09
20120622135700,nothing,no,0,100,1405.04150391,1.194322824e-09
20120622135700,nothing,no,0,100,1410.42480469,1.94184536521e-09
20120622135700,nothing,no,0,100,1415.80810547,2.62331398383e-09
20120622135700,nothing,no,0,100,1421.19140625,2.68628661572e-09
20120622135700,nothing,no,0,100,1426.57470703,2.66393692933e-09
20120622135700,nothing,no,0,100,1431.95800781,2.37932439576e-09
20120622135700,nothing,no,0,100,1437.34130859,2.55506229695e-09
20120622135700,nothing,no,0,100,1442.72460938,3.99312936227e-09
20120622135700,nothing,no,0,100,1448.10791016,3.39227429347e-09
20120622135700,nothing,no,0,100,1453.49121094,1.73011409318e-09
20120622135700,nothing,no,0,100,1458.87451172,1.46277378989e-09
20120622135700,nothing,no,0,100,1464.2578125,1.76417583892e-09
20120622135700,nothing,no,0,100,1469.64111328,1.8748242478e-09
20120622135700,nothing,no,0,100,1475.02441406,2.16171916163e-09
20120622135700,nothing,no,0,100,1480.40771484,1.85922517519e-09
20120622135700,nothing,no,0,100,1485.79101562,9.48543148019e-10
20120622135700,nothing,no,0,100,1491.17431641,7.09068217994e-10
20120622135700,nothing,no,0,100,1496.55761719,1.66472752714e-09
20120622135700,nothing,no,0,100,1501.94091797,1.64370742754e-09
20120622135700,nothing,no,0,100,1507.32421875,1.11688599743e-09
20120622135700,nothing,no,0,100,1512.70751953,8.58650639169e-10
20120622135700,nothing,no,0,100,1518.09082031,8.01492444045e-10
20120622135700,nothing,no,0,100,1523.47412109,1.24035483618e-09
20120622135700,nothing,no,0,100,1528.85742188,1.54280058323e-09
20120622135700,nothing,no,0,100,1534.24072266,1.57077793023e-09
20120622135700,nothing,no,0,100,1539.62402344,3.00791821404e-09
20120622135700,nothing,no,0,100,1545.00732422,3.5304511408e-09
20120622135700,nothing,no,0,100,1550.390625,1.91257859109e-09
20120622135700,nothing,no,0,100,1555.77392578,1.83947792367e-09
20120622135700,nothing,no,0,100,1561.15722656,2.42135248995e-09
20120622135700,nothing,no,0,100,1566.54052734,1.7771935843e-09
20120622135700,nothing,no,0,100,1571.92382812,1.28495782702e-09
20120622135700,nothing,no,0,100,1577.30712891,1.36685745348e-09
20120622135700,nothing,no,0,100,1582.69042969,1.6203012314e-09
20120622135700,nothing,no,0,100,1588.07373047,1.89830246604e-09
20120622135700,nothing,no,0,100,1593.45703125,1.24985261079e-09
20120622135700,nothing,no,0,100,1598.84033203,9.95068802319e-10
20120622135700,nothing,no,0,100,1604.22363281,1.16254349283e-09
20120622135700,nothing,no,0,100,1609.60693359,1.54564421104e-09
20120622135700,nothing,no,0,100,1614.99023438,1.50482132833e-09
20120622135700,nothing,no,0,100,1620.37353516,1.72305157353e-09
20120622135700,nothing,no,0,100,1625.75683594,3.4319695063e-09
20120622135700,nothing,no,0,100,1631.14013672,4.16663110545e-09
20120622135700,nothing,no,0,100,1636.5234375,4.11021247742e-09
20120622135700,nothing,no,0,100,1641.90673828,6.0713376164e-09
20120622135700,nothing,no,0,100,1647.29003906,4.96035062606e-09
20120622135700,nothing,no,0,100,1652.67333984,3.33061685475e-09
20120622135700,nothing,no,0,100,1658.05664062,3.57371599949e-09
20120622135700,nothing,no,0,100,1663.43994141,2.41931252138e-09
20120622135700,nothing,no,0,100,1668.82324219,3.06193654782e-09
20120622135700,nothing,no,0,100,1674.20654297,3.13110184843e-09
20120622135700,nothing,no,0,100,1679.58984375,2.22585079362e-09
20120622135700,nothing,no,0,100,1684.97314453,2.52696143463e-09
20120622135700,nothing,no,0,100,1690.35644531,2.91915763388e-09
20120622135700,nothing,no,0,100,1695.73974609,2.35363663291e-09
20120622135700,nothing,no,0,100,1701.12304688,2.08837757959e-09
20120622135700,nothing,no,0,100,1706.50634766,3.28716880569e-09
20120622135700,nothing,no,0,100,1711.88964844,4.87643251048e-09
20120622135700,nothing,no,0,100,1717.27294922,5.21343784132e-09
20120622135700,nothing,no,0,100,1722.65625,5.86817904226e-09
20120622135700,nothing,no,0,100,1728.03955078,5.4143990914e-09
20120622135700,nothing,no,0,100,1733.42285156,4.01897053482e-09
20120622135700,nothing,no,0,100,1738.80615234,4.15647166673e-09
20120622135700,nothing,no,0,100,1744.18945312,3.32401686116e-09
20120622135700,nothing,no,0,100,1749.57275391,2.03162472884e-09
20120622135700,nothing,no,0,100,1754.95605469,1.87154470432e-09
20120622135700,nothing,no,0,100,1760.33935547,2.34081450587e-09
20120622135700,nothing,no,0,100,1765.72265625,2.09062019689e-09
20120622135700,nothing,no,0,100,1771.10595703,2.45070491693e-09
20120622135700,nothing,no,0,100,1776.48925781,2.78153110092e-09
20120622135700,nothing,no,0,100,1781.87255859,2.11764833136e-09
20120622135700,nothing,no,0,100,1787.25585938,2.23566207215e-09
20120622135700,nothing,no,0,100,1792.63916016,3.22084327416e-09
20120622135700,nothing,no,0,100,1798.02246094,4.78717530956e-09
20120622135700,nothing,no,0,100,1803.40576172,3.94824279283e-09
20120622135700,nothing,no,0,100,1808.7890625,3.66663166676e-09
20120622135700,nothing,no,0,100,1814.17236328,5.21927478329e-09
20120622135700,nothing,no,0,100,1819.55566406,6.77373698706e-09
20120622135700,nothing,no,0,100,1824.93896484,8.6766171193e-09
20120622135700,nothing,no,0,100,1830.32226562,8.93250848187e-09
20120622135700,nothing,no,0,100,1835.70556641,5.11949119954e-09
20120622135700,nothing,no,0,100,1841.08886719,2.54451255392e-09
20120622135700,nothing,no,0,100,1846.47216797,1.77332970003e-09
20120622135700,nothing,no,0,100,1851.85546875,1.77299357936e-09
20120622135700,nothing,no,0,100,1857.23876953,2.54087545973e-09
20120622135700,nothing,no,0,100,1862.62207031,4.17034695419e-09
20120622135700,nothing,no,0,100,1868.00537109,5.2035700177e-09
20120622135700,nothing,no,0,100,1873.38867188,4.71703997006e-09
20120622135700,nothing,no,0,100,1878.77197266,4.52697140192e-09
20120622135700,nothing,no,0,100,1884.15527344,6.24794907519e-09
20120622135700,nothing,no,0,100,1889.53857422,7.68296400407e-09
20120622135700,nothing,no,0,100,1894.921875,7.96572811378e-09
20120622135700,nothing,no,0,100,1900.30517578,7.27723145658e-09
20120622135700,nothing,no,0,100,1905.68847656,8.18149365561e-09
20120622135700,nothing,no,0,100,1911.07177734,1.17950333962e-08
20120622135700,nothing,no,0,100,1916.45507812,1.13681676043e-08
20120622135700,nothing,no,0,100,1921.83837891,1.02166065073e-08
20120622135700,nothing,no,0,100,1927.22167969,6.98757285776e-09
20120622135700,nothing,no,0,100,1932.60498047,5.36258332043e-09
20120622135700,nothing,no,0,100,1937.98828125,6.40874099721e-09
20120622135700,nothing,no,0,100,1943.37158203,8.74410193567e-09
20120622135700,nothing,no,0,100,1948.75488281,9.50881600444e-09
20120622135700,nothing,no,0,100,1954.13818359,8.46216539959e-09
20120622135700,nothing,no,0,100,1959.52148438,8.16948027789e-09
20120622135700,nothing,no,0,100,1964.90478516,9.49952092973e-09
20120622135700,nothing,no,0,100,1970.28808594,1.07340809348e-08
20120622135700,nothing,no,0,100,1975.67138672,9.67336847301e-09
20120622135700,nothing,no,0,100,1981.0546875,6.52508962473e-09
20120622135700,nothing,no,0,100,1986.43798828,7.06177561315e-09
20120622135700,nothing,no,0,100,1991.82128906,8.81514394952e-09
20120622135700,nothing,no,0,100,1997.20458984,6.95896245667e-09
20120622135700,nothing,no,0,100,2002.58789062,4.16620568794e-09
20120622135700,nothing,no,0,100,2007.97119141,4.34029877645e-09
20120622135700,nothing,no,0,100,2013.35449219,6.07780117054e-09
20120622135700,nothing,no,0,100,2018.73779297,5.59684395457e-09
20120622135700,nothing,no,0,100,2024.12109375,5.79189797891e-09
20120622135700,nothing,no,0,100,2029.50439453,1.12171425852e-08
20120622135700,nothing,no,0,100,2034.88769531,1.15609641314e-08
20120622135700,nothing,no,0,100,2040.27099609,6.48367461196e-09
20120622135700,nothing,no,0,100,2045.65429688,4.34576332002e-09
20120622135700,nothing,no,0,100,2051.03759766,2.81056425749e-09
20120622135700,nothing,no,0,100,2056.42089844,2.02703845748e-09
20120622135700,nothing,no,0,100,2061.80419922,2.37347293878e-09
20120622135700,nothing,no,0,100,2067.1875,2.77852389162e-09
20120622135700,nothing,no,0,100,2072.57080078,2.72258987691e-09
20120622135700,nothing,no,0,100,2077.95410156,3.59942046998e-09
20120622135700,nothing,no,0,100,2083.33740234,5.34222408655e-09
20120622135700,nothing,no,0,100,2088.72070312,6.52191364247e-09
20120622135700,nothing,no,0,100,2094.10400391,5.37954043713e-09
20120622135700,nothing,no,0,100,2099.48730469,4.21414806153e-09
20120622135700,nothing,no,0,100,2104.87060547,2.41944416649e-09
20120622135700,nothing,no,0,100,2110.25390625,2.9164113695e-09
20120622135700,nothing,no,0,100,2115.63720703,3.32161112111e-09
20120622135700,nothing,no,0,100,2121.02050781,2.45502854161e-09
20120622135700,nothing,no,0,100,2126.40380859,2.52694642285e-09
20120622135700,nothing,no,0,100,2131.78710938,3.31188946595e-09
20120622135700,nothing,no,0,100,2137.17041016,3.88930228598e-09
20120622135700,nothing,no,0,100,2142.55371094,2.83216678188e-09
20120622135700,nothing,no,0,100,2147.93701172,1.92448689565e-09
20120622135700,nothing,no,0,100,2153.3203125,1.43811604239e-09
20120622135700,nothing,no,0,100,2158.70361328,1.12322605116e-09
20120622135700,nothing,no,0,100,2164.08691406,1.07708235557e-09
20120622135700,nothing,no,0,100,2169.47021484,1.28163851082e-09
20120622135700,nothing,no,0,100,2174.85351562,1.36312183606e-09
20120622135700,nothing,no,0,100,2180.23681641,1.47261298784e-09
20120622135700,nothing,no,0,100,2185.62011719,1.76609380465e-09
20120622135700,nothing,no,0,100,2191.00341797,1.66029851382e-09
20120622135700,nothing,no,0,100,2196.38671875,1.47178848752e-09
20120622135700,nothing,no,0,100,2201.77001953,1.81948611142e-09
20120622135700,nothing,no,0,100,2207.15332031,1.94363406506e-09
20120622135700,nothing,no,0,100,2212.53662109,2.2215096846e-09
20120622135700,nothing,no,0,100,2217.91992188,2.35087083988e-09
20120622135700,nothing,no,0,100,2223.30322266,2.07363562423e-09
20120622135700,nothing,no,0,100,2228.68652344,1.79898400423e-09
20120622135700,nothing,no,0,100,2234.06982422,1.66589719686e-09
20120622135700,nothing,no,0,100,2239.453125,1.58896166556e-09
20120622135700,nothing,no,0,100,2244.83642578,2.03965953907e-09
20120622135700,nothing,no,0,100,2250.21972656,2.71706040224e-09
20120622135700,nothing,no,0,100,2255.60302734,2.33655435288e-09
20120622135700,nothing,no,0,100,2260.98632812,1.95081881399e-09
20120622135700,nothing,no,0,100,2266.36962891,1.94236502405e-09
20120622135700,nothing,no,0,100,2271.75292969,1.59830120993e-09
20120622135700,nothing,no,0,100,2277.13623047,1.19561921389e-09
20120622135700,nothing,no,0,100,2282.51953125,1.27196174225e-09
20120622135700,nothing,no,0,100,2287.90283203,1.46221198599e-09
20120622135700,nothing,no,0,100,2293.28613281,1.18144821792e-09
20120622135700,nothing,no,0,100,2298.66943359,1.17451123645e-09
