run,modelname,treatname,angle,spd,channel,variable,mean
20120519132616,pong6,no,0,50,TY,mu_5,0.00128883946657
20120519132616,pong6,no,0,50,TZ,mu_6,-0.00972767131343
20120520075633,pong890,no,0,150,FX,mu_1,-0.00136624698707
20120520075633,pong890,no,0,150,FY,mu_2,0.0121443235351
20120520075633,pong890,no,0,150,FZ,mu_3,0.0104414023968
20120520075633,pong890,no,0,150,TX,mu_4,-0.0171819065797
20120520075633,pong890,no,0,150,TY,mu_5,0.00527930965588
20120520075633,pong890,no,0,150,TZ,mu_6,-0.0165585115638
20120520075633,pong890,no,0,50,FX,mu_1,-0.00249630616257
20120520075633,pong890,no,0,50,FY,mu_2,0.00221291542785
20120520075633,pong890,no,0,50,FZ,mu_3,0.0152297981315
20120520075633,pong890,no,0,50,TX,mu_4,-0.0337258024573
20120520075633,pong890,no,0,50,TY,mu_5,-0.00309772661667
20120520075633,pong890,no,0,50,TZ,mu_6,0.00236657573217
20120520075633,pong890,no,0,250,FX,mu_1,0.000720990040981
20120520075633,pong890,no,0,250,FY,mu_2,0.0357813263931
20120520075633,pong890,no,0,250,FZ,mu_3,0.00756813330694
20120520075633,pong890,no,0,250,TX,mu_4,-0.0047150806296
20120520075633,pong890,no,0,250,TY,mu_5,0.00795369373827
20120520075633,pong890,no,0,250,TZ,mu_6,-0.0260120890924
20120520075633,pong890,no,0,0,FX,mu_1,-0.000176295357912
20120520075633,pong890,no,0,0,FY,mu_2,0.00016044460242
20120520075633,pong890,no,0,0,FZ,mu_3,0.00281105403769
20120520075633,pong890,no,0,0,TX,mu_4,-0.00239892993025
20120520075633,pong890,no,0,0,TY,mu_5,0.00122182454633
20120520075633,pong890,no,0,0,TZ,mu_6,-0.00889399313476
20120520075633,pong890,no,0,200,FX,mu_1,-0.000250366009489
20120520075633,pong890,no,0,200,FY,mu_2,0.0220183618059
20120520075633,pong890,no,0,200,FZ,mu_3,0.0085388305391
20120520075633,pong890,no,0,200,TX,mu_4,-0.00883771821957
20120520075633,pong890,no,0,200,TY,mu_5,0.0052304993322
20120520075633,pong890,no,0,200,TZ,mu_6,-0.0204198210816
20120520075633,pong890,no,0,100,FX,mu_1,-0.00250442405909
20120520075633,pong890,no,0,100,FY,mu_2,0.00609052618994
20120520075633,pong890,no,0,100,FZ,mu_3,0.0202432864984
20120520075633,pong890,no,0,100,TX,mu_4,-0.0304107540874
20120520075633,pong890,no,0,100,TY,mu_5,0.00845970846594
20120520075633,pong890,no,0,100,TZ,mu_6,-0.0335037254964
20120520122346,pong690,coarse,0,200,FX,mu_1,-0.000102165958682
20120520122346,pong690,coarse,0,200,FY,mu_2,0.0158175042077
20120520122346,pong690,coarse,0,200,FZ,mu_3,0.00813874310527
20120520122346,pong690,coarse,0,200,TX,mu_4,-0.00401384071521
20120520122346,pong690,coarse,0,200,TY,mu_5,-0.00180583986249
20120520122346,pong690,coarse,0,200,TZ,mu_6,-0.0291071732187
20120520122346,pong690,coarse,0,100,FX,mu_1,-0.000315380130534
20120520122346,pong690,coarse,0,100,FY,mu_2,0.00366739083134
20120520122346,pong690,coarse,0,100,FZ,mu_3,0.00735649273257
20120520122346,pong690,coarse,0,100,TX,mu_4,-0.00848988940855
20120520122346,pong690,coarse,0,100,TY,mu_5,0.0034087162191
20120520122346,pong690,coarse,0,100,TZ,mu_6,-0.015716602387
20120520122346,pong690,coarse,0,150,FX,mu_1,2.16917025232e-05
20120520122346,pong690,coarse,0,150,FY,mu_2,0.0083482934206
20120520122346,pong690,coarse,0,150,FZ,mu_3,0.00715736612715
20120520122346,pong690,coarse,0,150,TX,mu_4,-0.00405238871193
20120520122346,pong690,coarse,0,150,TY,mu_5,0.00173549862667
20120520122346,pong690,coarse,0,150,TZ,mu_6,-0.0261079277552
20120520122346,pong690,coarse,0,50,FX,mu_1,-0.000343148116226
20120520122346,pong690,coarse,0,50,FY,mu_2,-1.24380125538e-05
20120520122346,pong690,coarse,0,50,FZ,mu_3,0.0080132804618
20120520122346,pong690,coarse,0,50,TX,mu_4,-0.00938482740811
20120520122346,pong690,coarse,0,50,TY,mu_5,-0.00439206621232
20120520122346,pong690,coarse,0,50,TZ,mu_6,-0.0154535634317
20120520122346,pong690,coarse,0,250,FX,mu_1,-0.000184086494929
20120520122346,pong690,coarse,0,250,FY,mu_2,0.0250206735043
20120520122346,pong690,coarse,0,250,FZ,mu_3,0.00689298634503
20120520122346,pong690,coarse,0,250,TX,mu_4,-0.00696901394366
20120520122346,pong690,coarse,0,250,TY,mu_5,-0.00681335231173
20120520122346,pong690,coarse,0,250,TZ,mu_6,-0.0305177099356
20120520122346,pong690,coarse,0,0,FX,mu_1,0.0005946874668
20120520122346,pong690,coarse,0,0,FY,mu_2,-0.000871895290336
20120520122346,pong690,coarse,0,0,FZ,mu_3,-0.00378213956767
20120520122346,pong690,coarse,0,0,TX,mu_4,0.00734602669259
20120520122346,pong690,coarse,0,0,TY,mu_5,-0.00388601361985
20120520122346,pong690,coarse,0,0,TZ,mu_6,0.00140969795558
20120516102939,rect4,fine,0,100,FX,mu_1,-0.00110085292645
20120516102939,rect4,fine,0,100,FY,mu_2,-0.00214509004707
20120516102939,rect4,fine,0,100,FZ,mu_3,0.00491989655073
20120516102939,rect4,fine,0,100,TX,mu_4,0.0997538029017
20120516102939,rect4,fine,0,100,TY,mu_5,0.000932464614953
20120516102939,rect4,fine,0,100,TZ,mu_6,-0.0114778166488
20120516102939,rect4,fine,0,150,FX,mu_1,-0.000988439285845
20120516102939,rect4,fine,0,150,FY,mu_2,-0.00303208790058
20120516102939,rect4,fine,0,150,FZ,mu_3,-0.00495182113848
20120516102939,rect4,fine,0,150,TX,mu_4,0.296173277783
20120516102939,rect4,fine,0,150,TY,mu_5,-0.00495400348432
20120516102939,rect4,fine,0,150,TZ,mu_6,0.0075706396087
20120516102939,rect4,fine,0,200,FX,mu_1,-0.000755187093194
20120516102939,rect4,fine,0,200,FY,mu_2,-0.00478499314554
20120516102939,rect4,fine,0,200,FZ,mu_3,-0.00734270780544
20120516102939,rect4,fine,0,200,TX,mu_4,0.625039181593
20120516102939,rect4,fine,0,200,TY,mu_5,-0.0106303810541
20120516102939,rect4,fine,0,200,TZ,mu_6,-0.0145555582696
20120516102939,rect4,fine,0,0,FX,mu_1,0.00110775931259
20120516102939,rect4,fine,0,0,FY,mu_2,0.00107677282524
20120516102939,rect4,fine,0,0,FZ,mu_3,-0.00304955430589
20120516102939,rect4,fine,0,0,TX,mu_4,0.0118488022924
20120516102939,rect4,fine,0,0,TY,mu_5,-0.00474691087158
20120516102939,rect4,fine,0,0,TZ,mu_6,-0.00479150637227
20120516102939,rect4,fine,0,50,FX,mu_1,-4.7578680168e-05
20120516102939,rect4,fine,0,50,FY,mu_2,-0.00107549999657
20120516102939,rect4,fine,0,50,FZ,mu_3,0.000255621587094
20120516102939,rect4,fine,0,50,TX,mu_4,0.0104258856382
20120516102939,rect4,fine,0,50,TY,mu_5,-0.00174331865243
20120516102939,rect4,fine,0,50,TZ,mu_6,0.0102316381213
20120516102939,rect4,fine,0,250,FX,mu_1,-0.00102590915953
20120516102939,rect4,fine,0,250,FY,mu_2,-0.0076941116922
20120516102939,rect4,fine,0,250,FZ,mu_3,-0.00658631144954
20120516102939,rect4,fine,0,250,TX,mu_4,1.02892757808
20120516102939,rect4,fine,0,250,TY,mu_5,-0.0189332862997
20120516102939,rect4,fine,0,250,TZ,mu_6,-0.0461392061117
20120520162526,pong490,sml,0,100,FX,mu_1,-0.000699859512635
20120520162526,pong490,sml,0,100,FY,mu_2,0.00382627324536
20120520162526,pong490,sml,0,100,FZ,mu_3,0.00756060512157
20120520162526,pong490,sml,0,100,TX,mu_4,-0.00432601105686
20120520162526,pong490,sml,0,100,TY,mu_5,0.00344616998721
20120520162526,pong490,sml,0,100,TZ,mu_6,-0.025110268864
20120520162526,pong490,sml,0,250,FX,mu_1,-0.00144987938937
20120520162526,pong490,sml,0,250,FY,mu_2,0.0268656017766
20120520162526,pong490,sml,0,250,FZ,mu_3,0.00851862756953
20120520162526,pong490,sml,0,250,TX,mu_4,0.013509054345
20120520162526,pong490,sml,0,250,TY,mu_5,0.00373230641563
20120520162526,pong490,sml,0,250,TZ,mu_6,-0.1228758642
20120520162526,pong490,sml,0,150,FX,mu_1,-0.000984579138678
20120520162526,pong490,sml,0,150,FY,mu_2,0.00905373021029
20120520162526,pong490,sml,0,150,FZ,mu_3,0.00372621752026
20120520162526,pong490,sml,0,150,TX,mu_4,0.000746332928902
20120520162526,pong490,sml,0,150,TY,mu_5,0.00301505175497
20120520162526,pong490,sml,0,150,TZ,mu_6,-0.0391892937714
20120520162526,pong490,sml,0,200,FX,mu_1,-0.00123466515631
20120520162526,pong490,sml,0,200,FY,mu_2,0.0169599764238
20120520162526,pong490,sml,0,200,FZ,mu_3,0.00785188474411
20120520162526,pong490,sml,0,200,TX,mu_4,0.00699382766411
20120520162526,pong490,sml,0,200,TY,mu_5,0.00416873506218
20120520162526,pong490,sml,0,200,TZ,mu_6,-0.0862579161762
20120520162526,pong490,sml,0,50,FX,mu_1,-0.000124906805945
20120520162526,pong490,sml,0,50,FY,mu_2,0.000969996844949
20120520162526,pong490,sml,0,50,FZ,mu_3,-0.000620246126521
20120520162526,pong490,sml,0,50,TX,mu_4,-0.00268657297356
20120520162526,pong490,sml,0,50,TY,mu_5,-0.00200853652636
20120520162526,pong490,sml,0,50,TZ,mu_6,0.0140367152014
20120520162526,pong490,sml,0,0,FX,mu_1,0.000630132650314
20120520162526,pong490,sml,0,0,FY,mu_2,-0.00106246765719
20120520162526,pong490,sml,0,0,FZ,mu_3,-0.00157297973938
20120520162526,pong490,sml,0,0,TX,mu_4,0.00916786843913
20120520162526,pong490,sml,0,0,TY,mu_5,-0.00447324371741
20120520162526,pong490,sml,0,0,TZ,mu_6,-0.00664700040086
20120521101515,pong1,fine,0,0,FX,mu_1,0.000423363709566
20120521101515,pong1,fine,0,0,FY,mu_2,0.000473280570597
20120521101515,pong1,fine,0,0,FZ,mu_3,-0.00273037984862
20120521101515,pong1,fine,0,0,TX,mu_4,0.00644477520871
20120521101515,pong1,fine,0,0,TY,mu_5,-0.000181271312205
20120521101515,pong1,fine,0,0,TZ,mu_6,-0.00231064422846
20120521101515,pong1,fine,0,150,FX,mu_1,-0.00138740294395
20120521101515,pong1,fine,0,150,FY,mu_2,-0.00967386430965
20120521101515,pong1,fine,0,150,FZ,mu_3,0.00431206393412
20120521101515,pong1,fine,0,150,TX,mu_4,0.0716699804696
20120521101515,pong1,fine,0,150,TY,mu_5,-0.0037960993751
20120521101515,pong1,fine,0,150,TZ,mu_6,0.00833296771595
20120521101515,pong1,fine,0,100,FX,mu_1,-0.00094438546375
20120521101515,pong1,fine,0,100,FY,mu_2,-0.00412707871714
20120521101515,pong1,fine,0,100,FZ,mu_3,0.00659696438281
20120521101515,pong1,fine,0,100,TX,mu_4,0.0183266945027
20120521101515,pong1,fine,0,100,TY,mu_5,-0.000962274209105
20120521101515,pong1,fine,0,100,TZ,mu_6,-0.00174775836672
20120521101515,pong1,fine,0,200,FX,mu_1,-0.00190177345406
20120521101515,pong1,fine,0,200,FY,mu_2,-0.0180581716042
20120521101515,pong1,fine,0,200,FZ,mu_3,0.0104566035087
20120521101515,pong1,fine,0,200,TX,mu_4,0.163343657616
20120521101515,pong1,fine,0,200,TY,mu_5,-0.00985174337201
20120521101515,pong1,fine,0,200,TZ,mu_6,-0.0118009984909
20120521101515,pong1,fine,0,50,FX,mu_1,0.000612088225416
20120521101515,pong1,fine,0,50,FY,mu_2,-0.000619605630035
20120521101515,pong1,fine,0,50,FZ,mu_3,0.00944538680745
20120521101515,pong1,fine,0,50,TX,mu_4,0.00139731255652
20120521101515,pong1,fine,0,50,TY,mu_5,-0.00559263851728
20120521101515,pong1,fine,0,50,TZ,mu_6,-0.0211932612677
20120521101515,pong1,fine,0,250,FX,mu_1,-0.00355293416276
20120521101515,pong1,fine,0,250,FY,mu_2,-0.0286416982899
20120521101515,pong1,fine,0,250,FZ,mu_3,0.012642225044
20120521101515,pong1,fine,0,250,TX,mu_4,0.267282289461
20120521101515,pong1,fine,0,250,TY,mu_5,-0.0269263114421
20120521101515,pong1,fine,0,250,TZ,mu_6,0.00295835154548
20120516172641,rect290,sml,0,50,FX,mu_1,-0.000207693861546
20120516172641,rect290,sml,0,50,FY,mu_2,-0.00116755238387
20120516172641,rect290,sml,0,50,FZ,mu_3,0.0047042567743
20120516172641,rect290,sml,0,50,TX,mu_4,-0.00097417473499
20120516172641,rect290,sml,0,50,TY,mu_5,-0.000620817308648
20120516172641,rect290,sml,0,50,TZ,mu_6,-0.010632925004
20120516172641,rect290,sml,0,100,FX,mu_1,-0.00116652298432
20120516172641,rect290,sml,0,100,FY,mu_2,-0.00281396699271
20120516172641,rect290,sml,0,100,FZ,mu_3,0.00649439185789
20120516172641,rect290,sml,0,100,TX,mu_4,0.0542524498729
20120516172641,rect290,sml,0,100,TY,mu_5,0.000916291625779
20120516172641,rect290,sml,0,100,TZ,mu_6,-0.00757716302804
20120516172641,rect290,sml,0,250,FX,mu_1,-0.000888783816637
20120516172641,rect290,sml,0,250,FY,mu_2,-0.0111108735179
20120516172641,rect290,sml,0,250,FZ,mu_3,0.000700096220304
20120516172641,rect290,sml,0,250,TX,mu_4,0.567656220777
20120516172641,rect290,sml,0,250,TY,mu_5,-0.127154426479
20120516172641,rect290,sml,0,250,TZ,mu_6,-0.00968473038096
20120516172641,rect290,sml,0,150,FX,mu_1,-0.000897598274144
20120516172641,rect290,sml,0,150,FY,mu_2,-0.0041696316102
20120516172641,rect290,sml,0,150,FZ,mu_3,0.00340019876647
20120516172641,rect290,sml,0,150,TX,mu_4,0.178893939822
20120516172641,rect290,sml,0,150,TY,mu_5,-0.0258700499041
20120516172641,rect290,sml,0,150,TZ,mu_6,-0.0129357316693
20120516172641,rect290,sml,0,0,FX,mu_1,0.00157945537076
20120516172641,rect290,sml,0,0,FY,mu_2,0.000612958433414
20120516172641,rect290,sml,0,0,FZ,mu_3,-0.00115337483222
20120516172641,rect290,sml,0,0,TX,mu_4,0.00959413141231
20120516172641,rect290,sml,0,0,TY,mu_5,-0.00782207085198
20120516172641,rect290,sml,0,0,TZ,mu_6,-0.0115681784081
20120516172641,rect290,sml,0,200,FX,mu_1,-0.00109024004849
20120516172641,rect290,sml,0,200,FY,mu_2,-0.00734626409145
20120516172641,rect290,sml,0,200,FZ,mu_3,-0.00207258811539
20120516172641,rect290,sml,0,200,TX,mu_4,0.35232069326
20120516172641,rect290,sml,0,200,TY,mu_5,-0.071703174292
20120516172641,rect290,sml,0,200,TZ,mu_6,0.000917199812589
20120520124913,pong690,fine,0,250,FX,mu_1,-0.000330072326386
20120520124913,pong690,fine,0,250,FY,mu_2,0.0285605123885
20120520124913,pong690,fine,0,250,FZ,mu_3,0.00439386771408
20120520124913,pong690,fine,0,250,TX,mu_4,-0.011517717312
20120520124913,pong690,fine,0,250,TY,mu_5,-0.00925463838727
20120520124913,pong690,fine,0,250,TZ,mu_6,-0.0301875654396
20120520124913,pong690,fine,0,0,FX,mu_1,0.000644915717688
20120520124913,pong690,fine,0,0,FY,mu_2,-0.000704939495035
20120520124913,pong690,fine,0,0,FZ,mu_3,-0.00983224905241
20120520124913,pong690,fine,0,0,TX,mu_4,0.00816820035497
20120520124913,pong690,fine,0,0,TY,mu_5,-0.00387777112217
20120520124913,pong690,fine,0,0,TZ,mu_6,0.0233691925574
20120520124913,pong690,fine,0,150,FX,mu_1,-0.000247598950523
20120520124913,pong690,fine,0,150,FY,mu_2,0.00910559277051
20120520124913,pong690,fine,0,150,FZ,mu_3,0.0032381042944
20120520124913,pong690,fine,0,150,TX,mu_4,-0.00846847181738
20120520124913,pong690,fine,0,150,TY,mu_5,-0.00176353321782
20120520124913,pong690,fine,0,150,TZ,mu_6,-0.00375875244873
20120520124913,pong690,fine,0,50,FX,mu_1,-8.0811961348e-05
20120520124913,pong690,fine,0,50,FY,mu_2,0.000429599508437
20120520124913,pong690,fine,0,50,FZ,mu_3,0.0053766079311
20120520124913,pong690,fine,0,50,TX,mu_4,-0.00248529316786
20120520124913,pong690,fine,0,50,TY,mu_5,-0.00178416760704
20120520124913,pong690,fine,0,50,TZ,mu_6,-0.0110809812716
20120520124913,pong690,fine,0,200,FX,mu_1,-0.000347159530564
20120520124913,pong690,fine,0,200,FY,mu_2,0.017540729218
20120520124913,pong690,fine,0,200,FZ,mu_3,0.00259339564615
20120520124913,pong690,fine,0,200,TX,mu_4,-0.0091506459194
20120520124913,pong690,fine,0,200,TY,mu_5,-0.0045323778982
20120520124913,pong690,fine,0,200,TZ,mu_6,-0.0118968775752
20120520124913,pong690,fine,0,100,FX,mu_1,-2.3415140276e-05
20120520124913,pong690,fine,0,100,FY,mu_2,0.00364126377856
20120520124913,pong690,fine,0,100,FZ,mu_3,0.00267821588116
20120520124913,pong690,fine,0,100,TX,mu_4,-0.00523873602347
20120520124913,pong690,fine,0,100,TY,mu_5,0.00144259652382
20120520124913,pong690,fine,0,100,TZ,mu_6,0.00180225465402
20120521123311,rect690,coarse,0,250,FX,mu_1,0.000391627766323
20120521123311,rect690,coarse,0,250,FY,mu_2,-0.0141639813339
20120521123311,rect690,coarse,0,250,FZ,mu_3,0.0276861011476
20120521123311,rect690,coarse,0,250,TX,mu_4,0.334632966689
20120521123311,rect690,coarse,0,250,TY,mu_5,-0.240464366728
20120521123311,rect690,coarse,0,250,TZ,mu_6,-0.0419444453995
20120521123311,rect690,coarse,0,200,FX,mu_1,8.6967776376e-05
20120521123311,rect690,coarse,0,200,FY,mu_2,-0.00928174822827
20120521123311,rect690,coarse,0,200,FZ,mu_3,0.0246916071676
20120521123311,rect690,coarse,0,200,TX,mu_4,0.212613208247
20120521123311,rect690,coarse,0,200,TY,mu_5,-0.181203179264
20120521123311,rect690,coarse,0,200,TZ,mu_6,-0.0497329102133
20120521123311,rect690,coarse,0,100,FX,mu_1,-0.0017480729976
20120521123311,rect690,coarse,0,100,FY,mu_2,-0.00357449875083
20120521123311,rect690,coarse,0,100,FZ,mu_3,0.00934979780688
20120521123311,rect690,coarse,0,100,TX,mu_4,0.0211721130208
20120521123311,rect690,coarse,0,100,TY,mu_5,-0.0289922043452
20120521123311,rect690,coarse,0,100,TZ,mu_6,-0.0147588630098
20120521123311,rect690,coarse,0,150,FX,mu_1,-0.00104894769948
20120521123311,rect690,coarse,0,150,FY,mu_2,-0.00530952852464
20120521123311,rect690,coarse,0,150,FZ,mu_3,0.0137210970605
20120521123311,rect690,coarse,0,150,TX,mu_4,0.0933831494425
20120521123311,rect690,coarse,0,150,TY,mu_5,-0.078315449644
20120521123311,rect690,coarse,0,150,TZ,mu_6,-0.0262317460297
20120521123311,rect690,coarse,0,50,FX,mu_1,-0.000334322812463
20120521123311,rect690,coarse,0,50,FY,mu_2,-0.00138734184757
20120521123311,rect690,coarse,0,50,FZ,mu_3,0.0117014586941
20120521123311,rect690,coarse,0,50,TX,mu_4,-0.00958078165455
20120521123311,rect690,coarse,0,50,TY,mu_5,-0.00634175901019
20120521123311,rect690,coarse,0,50,TZ,mu_6,-0.0212263148987
20120521123311,rect690,coarse,0,0,FX,mu_1,0.00129811388946
20120521123311,rect690,coarse,0,0,FY,mu_2,0.00073929738669
20120521123311,rect690,coarse,0,0,FZ,mu_3,-0.00361849138471
20120521123311,rect690,coarse,0,0,TX,mu_4,0.00899343739548
20120521123311,rect690,coarse,0,0,TY,mu_5,-0.00684144762998
20120521123311,rect690,coarse,0,0,TZ,mu_6,-0.00213829960674
20120516120915,rect6,med,0,250,FX,mu_1,-0.00161467752974
20120516120915,rect6,med,0,250,FY,mu_2,-0.00682687241873
20120516120915,rect6,med,0,250,FZ,mu_3,-0.0027077598751
20120516120915,rect6,med,0,250,TX,mu_4,0.708149834309
20120516120915,rect6,med,0,250,TY,mu_5,-0.00831225818886
20120516120915,rect6,med,0,250,TZ,mu_6,-0.0352478329956
20120516120915,rect6,med,0,150,FX,mu_1,-0.00108194062884
20120516120915,rect6,med,0,150,FY,mu_2,-0.00254052479218
20120516120915,rect6,med,0,150,FZ,mu_3,0.00624479292764
20120516120915,rect6,med,0,150,TX,mu_4,0.202531073126
20120516120915,rect6,med,0,150,TY,mu_5,0.000792137129084
20120516120915,rect6,med,0,150,TZ,mu_6,-0.0373421741911
20120516120915,rect6,med,0,200,FX,mu_1,-0.00119642417429
20120516120915,rect6,med,0,200,FY,mu_2,-0.00475176338918
20120516120915,rect6,med,0,200,FZ,mu_3,-0.00827766159748
20120516120915,rect6,med,0,200,TX,mu_4,0.434922159
20120516120915,rect6,med,0,200,TY,mu_5,-0.00694962077564
20120516120915,rect6,med,0,200,TZ,mu_6,0.000459237624766
20120516120915,rect6,med,0,100,FX,mu_1,-0.0015097398839
20120516120915,rect6,med,0,100,FY,mu_2,-0.0023737316346
20120516120915,rect6,med,0,100,FZ,mu_3,0.00430891367107
20120516120915,rect6,med,0,100,TX,mu_4,0.0547502016501
20120516120915,rect6,med,0,100,TY,mu_5,0.00465437155717
20120516120915,rect6,med,0,100,TZ,mu_6,-0.00103982348231
20120516120915,rect6,med,0,0,FX,mu_1,0.00159651716782
20120516120915,rect6,med,0,0,FY,mu_2,0.00119032834607
20120516120915,rect6,med,0,0,FZ,mu_3,-0.00627042041315
20120516120915,rect6,med,0,0,TX,mu_4,0.0124777982753
20120516120915,rect6,med,0,0,TY,mu_5,-0.00888722656945
20120516120915,rect6,med,0,0,TZ,mu_6,0.00617452621109
20120516120915,rect6,med,0,50,FX,mu_1,-0.000608234568933
20120516120915,rect6,med,0,50,FY,mu_2,-0.00167629377392
20120516120915,rect6,med,0,50,FZ,mu_3,0.00490685921422
20120516120915,rect6,med,0,50,TX,mu_4,-0.00159018754273
20120516120915,rect6,med,0,50,TY,mu_5,0.000192070121258
20120516120915,rect6,med,0,50,TZ,mu_6,0.00151940242
20120520150415,pong290,coarse,0,250,FX,mu_1,-0.00358450224277
20120520150415,pong290,coarse,0,250,FY,mu_2,0.0250017116251
20120520150415,pong290,coarse,0,250,FZ,mu_3,0.0122562044279
20120520150415,pong290,coarse,0,250,TX,mu_4,0.0308087534559
20120520150415,pong290,coarse,0,250,TY,mu_5,-0.0922953200464
20120520150415,pong290,coarse,0,250,TZ,mu_6,-0.0585926258346
20120520150415,pong290,coarse,0,100,FX,mu_1,-0.0011608825497
20120520150415,pong290,coarse,0,100,FY,mu_2,0.003782890255
20120520150415,pong290,coarse,0,100,FZ,mu_3,0.00420389039006
20120520150415,pong290,coarse,0,100,TX,mu_4,-0.00902625215014
20120520150415,pong290,coarse,0,100,TY,mu_5,-0.0119057569321
20120520150415,pong290,coarse,0,100,TZ,mu_6,0.0106765601023
20120520150415,pong290,coarse,0,150,FX,mu_1,-0.00178181517696
20120520150415,pong290,coarse,0,150,FY,mu_2,0.00888158328491
20120520150415,pong290,coarse,0,150,FZ,mu_3,0.00764031964704
20120520150415,pong290,coarse,0,150,TX,mu_4,-0.00201690782588
20120520150415,pong290,coarse,0,150,TY,mu_5,-0.0277786772092
20120520150415,pong290,coarse,0,150,TZ,mu_6,-0.0152940425578
20120520150415,pong290,coarse,0,50,FX,mu_1,0.000102501372547
20120520150415,pong290,coarse,0,50,FY,mu_2,-0.000171277193455
20120520150415,pong290,coarse,0,50,FZ,mu_3,0.0168256817182
20120520150415,pong290,coarse,0,50,TX,mu_4,-0.00524963367848
20120520150415,pong290,coarse,0,50,TY,mu_5,-0.00846820644498
20120520150415,pong290,coarse,0,50,TZ,mu_6,-0.0372902149446
20120520150415,pong290,coarse,0,200,FX,mu_1,-0.00312016093315
20120520150415,pong290,coarse,0,200,FY,mu_2,0.0166389101466
20120520150415,pong290,coarse,0,200,FZ,mu_3,0.0062840910234
20120520150415,pong290,coarse,0,200,TX,mu_4,0.00950813380778
20120520150415,pong290,coarse,0,200,TY,mu_5,-0.0541411785498
20120520150415,pong290,coarse,0,200,TZ,mu_6,-0.0301799908411
20120520150415,pong290,coarse,0,0,FX,mu_1,0.000328001546261
20120520150415,pong290,coarse,0,0,FY,mu_2,-0.000573270268781
20120520150415,pong290,coarse,0,0,FZ,mu_3,-0.0176395015939
20120520150415,pong290,coarse,0,0,TX,mu_4,0.00569874691846
20120520150415,pong290,coarse,0,0,TY,mu_5,-0.00597059790347
20120520150415,pong290,coarse,0,0,TZ,mu_6,0.0553118771933
20120517090453,rect490,lrg,0,250,FX,mu_1,-0.000240032668165
20120517090453,rect490,lrg,0,250,FY,mu_2,0.00135345295621
20120517090453,rect490,lrg,0,250,FZ,mu_3,0.00924385968363
20120517090453,rect490,lrg,0,250,TX,mu_4,-0.0115104985363
20120517090453,rect490,lrg,0,250,TY,mu_5,-0.176113402731
20120517090453,rect490,lrg,0,250,TZ,mu_6,-0.000496089112264
20120517090453,rect490,lrg,0,200,FX,mu_1,-0.000456102968529
20120517090453,rect490,lrg,0,200,FY,mu_2,0.000794281056084
20120517090453,rect490,lrg,0,200,FZ,mu_3,0.00694251345585
20120517090453,rect490,lrg,0,200,TX,mu_4,-0.00785263053281
20120517090453,rect490,lrg,0,200,TY,mu_5,-0.0857582118691
20120517090453,rect490,lrg,0,200,TZ,mu_6,-0.00484795041383
20120517090453,rect490,lrg,0,0,FX,mu_1,0.00137356211937
20120517090453,rect490,lrg,0,0,FY,mu_2,0.00136768574311
20120517090453,rect490,lrg,0,0,FZ,mu_3,-0.00729316934945
20120517090453,rect490,lrg,0,0,TX,mu_4,0.0155561250632
20120517090453,rect490,lrg,0,0,TY,mu_5,-0.00713546337528
20120517090453,rect490,lrg,0,0,TZ,mu_6,0.00909428991057
20120517090453,rect490,lrg,0,100,FX,mu_1,-0.000675015548841
20120517090453,rect490,lrg,0,100,FY,mu_2,-0.000433311064957
20120517090453,rect490,lrg,0,100,FZ,mu_3,0.00344278705639
20120517090453,rect490,lrg,0,100,TX,mu_4,-0.0111183729306
20120517090453,rect490,lrg,0,100,TY,mu_5,-0.00784292986827
20120517090453,rect490,lrg,0,100,TZ,mu_6,0.0039081918212
20120517090453,rect490,lrg,0,150,FX,mu_1,-0.000734919227056
20120517090453,rect490,lrg,0,150,FY,mu_2,3.98201542494e-05
20120517090453,rect490,lrg,0,150,FZ,mu_3,0.00381530510118
20120517090453,rect490,lrg,0,150,TX,mu_4,-0.00918850868699
20120517090453,rect490,lrg,0,150,TY,mu_5,-0.0308327974276
20120517090453,rect490,lrg,0,150,TZ,mu_6,0.00408835709885
20120517090453,rect490,lrg,0,50,FX,mu_1,0.000526815312977
20120517090453,rect490,lrg,0,50,FY,mu_2,0.000246880608765
20120517090453,rect490,lrg,0,50,FZ,mu_3,-9.22950685499e-05
20120517090453,rect490,lrg,0,50,TX,mu_4,-0.00152574639147
20120517090453,rect490,lrg,0,50,TY,mu_5,-0.00945073207515
20120517090453,rect490,lrg,0,50,TZ,mu_6,0.00402156116618
20120516130453,rect6,coarse,0,100,FX,mu_1,-0.00156992548667
20120516130453,rect6,coarse,0,100,FY,mu_2,-0.00234342347005
20120516130453,rect6,coarse,0,100,FZ,mu_3,0.00491368254695
20120516130453,rect6,coarse,0,100,TX,mu_4,0.033160156216
20120516130453,rect6,coarse,0,100,TY,mu_5,0.0046909271893
20120516130453,rect6,coarse,0,100,TZ,mu_6,-0.00120932865413
20120516130453,rect6,coarse,0,50,FX,mu_1,-0.000241817504001
20120516130453,rect6,coarse,0,50,FY,mu_2,-0.00176722210212
20120516130453,rect6,coarse,0,50,FZ,mu_3,0.00929492359003
20120516130453,rect6,coarse,0,50,TX,mu_4,-0.0115223175262
20120516130453,rect6,coarse,0,50,TY,mu_5,-0.000878298090687
20120516130453,rect6,coarse,0,50,TZ,mu_6,-0.0102554231123
