run,modelname,treatname,angle,spd,from,to,variable,cov
20120518162635,hippocampus,sml,0,200,TX,TY,C_45,0.00706309906038
20120518162635,hippocampus,sml,0,200,TX,TZ,C_46,0.000102945595931
20120518162635,hippocampus,sml,0,200,TY,TY,C_55,0.181354023029
20120518162635,hippocampus,sml,0,200,TY,TZ,C_56,0.00126378638559
20120518162635,hippocampus,sml,0,200,TZ,TZ,C_66,0.00149793795442
20120518162635,hippocampus,sml,0,50,FX,FX,C_11,2.54482569265e-06
20120518162635,hippocampus,sml,0,50,FX,FY,C_12,6.91230496333e-07
20120518162635,hippocampus,sml,0,50,FX,FZ,C_13,-8.03172850283e-07
20120518162635,hippocampus,sml,0,50,FX,TX,C_14,1.80192017597e-06
20120518162635,hippocampus,sml,0,50,FX,TY,C_15,-2.33297150583e-05
20120518162635,hippocampus,sml,0,50,FX,TZ,C_16,3.33952274591e-06
20120518162635,hippocampus,sml,0,50,FY,FY,C_22,1.99658937003e-06
20120518162635,hippocampus,sml,0,50,FY,FZ,C_23,-5.79459098034e-07
20120518162635,hippocampus,sml,0,50,FY,TX,C_24,1.47447884679e-05
20120518162635,hippocampus,sml,0,50,FY,TY,C_25,-7.22845227167e-06
20120518162635,hippocampus,sml,0,50,FY,TZ,C_26,6.02506000601e-07
20120518162635,hippocampus,sml,0,50,FZ,FZ,C_33,9.1390374298e-06
20120518162635,hippocampus,sml,0,50,FZ,TX,C_34,-1.17633565995e-05
20120518162635,hippocampus,sml,0,50,FZ,TY,C_35,6.06845261547e-06
20120518162635,hippocampus,sml,0,50,FZ,TZ,C_36,-8.4417856958e-06
20120518162635,hippocampus,sml,0,50,TX,TX,C_44,0.000214435486218
20120518162635,hippocampus,sml,0,50,TX,TY,C_45,2.89091445543e-05
20120518162635,hippocampus,sml,0,50,TX,TZ,C_46,1.44054323045e-05
20120518162635,hippocampus,sml,0,50,TY,TY,C_55,0.000865222085014
20120518162635,hippocampus,sml,0,50,TY,TZ,C_56,-2.04546790011e-05
20120518162635,hippocampus,sml,0,50,TZ,TZ,C_66,8.8882546121e-05
20120518162635,hippocampus,sml,0,0,FX,FX,C_11,2.44935571642e-06
20120518162635,hippocampus,sml,0,0,FX,FY,C_12,7.96732448863e-07
20120518162635,hippocampus,sml,0,0,FX,FZ,C_13,-7.62892713038e-07
20120518162635,hippocampus,sml,0,0,FX,TX,C_14,2.25665765654e-06
20120518162635,hippocampus,sml,0,0,FX,TY,C_15,-2.21331784751e-05
20120518162635,hippocampus,sml,0,0,FX,TZ,C_16,2.62477851266e-06
20120518162635,hippocampus,sml,0,0,FY,FY,C_22,2.19293959423e-06
20120518162635,hippocampus,sml,0,0,FY,FZ,C_23,-1.26720045806e-06
20120518162635,hippocampus,sml,0,0,FY,TX,C_24,1.70468963958e-05
20120518162635,hippocampus,sml,0,0,FY,TY,C_25,-7.15414102172e-06
20120518162635,hippocampus,sml,0,0,FY,TZ,C_26,6.95903738662e-07
20120518162635,hippocampus,sml,0,0,FZ,FZ,C_33,1.01996688157e-05
20120518162635,hippocampus,sml,0,0,FZ,TX,C_34,-1.70594132341e-05
20120518162635,hippocampus,sml,0,0,FZ,TY,C_35,5.14832126046e-06
20120518162635,hippocampus,sml,0,0,FZ,TZ,C_36,-8.827654239e-06
20120518162635,hippocampus,sml,0,0,TX,TX,C_44,0.000220143094998
20120518162635,hippocampus,sml,0,0,TX,TY,C_45,1.96570595022e-05
20120518162635,hippocampus,sml,0,0,TX,TZ,C_46,9.45790487991e-06
20120518162635,hippocampus,sml,0,0,TY,TY,C_55,0.000657275059645
20120518162635,hippocampus,sml,0,0,TY,TZ,C_56,-1.90727283667e-05
20120518162635,hippocampus,sml,0,0,TZ,TZ,C_66,9.09621598204e-05
20120518162635,hippocampus,sml,0,100,FX,FX,C_11,2.92147098098e-06
20120518162635,hippocampus,sml,0,100,FX,FY,C_12,6.64955327346e-07
20120518162635,hippocampus,sml,0,100,FX,FZ,C_13,-4.64285904377e-07
20120518162635,hippocampus,sml,0,100,FX,TX,C_14,5.98758122958e-07
20120518162635,hippocampus,sml,0,100,FX,TY,C_15,-2.86569410889e-05
20120518162635,hippocampus,sml,0,100,FX,TZ,C_16,4.25511277051e-06
20120518162635,hippocampus,sml,0,100,FY,FY,C_22,2.13475746808e-06
20120518162635,hippocampus,sml,0,100,FY,FZ,C_23,6.7383186389e-10
20120518162635,hippocampus,sml,0,100,FY,TX,C_24,1.44976447573e-05
20120518162635,hippocampus,sml,0,100,FY,TY,C_25,-6.59040941284e-06
20120518162635,hippocampus,sml,0,100,FY,TZ,C_26,-6.61463137996e-07
20120518162635,hippocampus,sml,0,100,FZ,FZ,C_33,1.35998775815e-05
20120518162635,hippocampus,sml,0,100,FZ,TX,C_34,3.27064401139e-05
20120518162635,hippocampus,sml,0,100,FZ,TY,C_35,8.07937508495e-07
20120518162635,hippocampus,sml,0,100,FZ,TZ,C_36,-1.12467340678e-05
