run,modelname,treatname,angle,spd,from,to,centerfreq,value
20120521164435,noisefloor,no,0,0,FZ,FZ,0.03125,7.89679207694e-08
20120521164435,noisefloor,no,0,0,FZ,FZ,0.0625,2.28422939089e-07
20120521164435,noisefloor,no,0,0,FZ,FZ,0.125,4.59376013025e-07
20120521164435,noisefloor,no,0,0,FZ,FZ,0.25,4.5448323828e-07
20120521164435,noisefloor,no,0,0,FZ,FZ,0.5,4.08629181367e-07
20120521164435,noisefloor,no,0,0,FZ,FZ,1.0,3.79326154527e-07
20120521164435,noisefloor,no,0,0,FZ,FZ,2.0,3.27225012629e-07
20120521164435,noisefloor,no,0,0,FZ,FZ,4.0,2.53049041899e-07
20120521164435,noisefloor,no,0,0,FZ,FZ,8.0,2.44222875092e-07
20120521164435,noisefloor,no,0,0,FZ,FZ,16.0,2.17156087448e-07
20120521164435,noisefloor,no,0,0,FZ,FZ,32.0,2.4365392046e-07
20120521164435,noisefloor,no,0,0,FZ,FZ,64.0,2.56203408144e-07
20120521164435,noisefloor,no,0,0,FZ,FZ,128.0,6.04935304157e-07
20120521164435,noisefloor,no,0,0,TX,TX,0.015625,1.61047262881e-09
20120521164435,noisefloor,no,0,0,TX,TX,0.03125,4.25373829086e-09
20120521164435,noisefloor,no,0,0,TX,TX,0.0625,1.20550812627e-08
20120521164435,noisefloor,no,0,0,TX,TX,0.125,2.41695562454e-08
20120521164435,noisefloor,no,0,0,TX,TX,0.25,2.49642935024e-08
20120521164435,noisefloor,no,0,0,TX,TX,0.5,2.84184493567e-08
20120521164435,noisefloor,no,0,0,TX,TX,1.0,3.69985781095e-08
20120521164435,noisefloor,no,0,0,TX,TX,2.0,5.91951089709e-08
20120521164435,noisefloor,no,0,0,TX,TX,4.0,1.31646566487e-07
20120521164435,noisefloor,no,0,0,TX,TX,8.0,2.18721711055e-07
20120521164435,noisefloor,no,0,0,TX,TX,16.0,3.65570967654e-07
20120521164435,noisefloor,no,0,0,TX,TX,32.0,8.09278499372e-07
20120521164435,noisefloor,no,0,0,TX,TX,64.0,2.69201595228e-06
20120521164435,noisefloor,no,0,0,TX,TX,128.0,2.71203811102e-05
20120521164435,noisefloor,no,0,0,TY,TY,0.015625,2.9269719299e-09
20120521164435,noisefloor,no,0,0,TY,TY,0.03125,7.46075494093e-09
20120521164435,noisefloor,no,0,0,TY,TY,0.0625,2.04544413491e-08
20120521164435,noisefloor,no,0,0,TY,TY,0.125,4.03250079167e-08
20120521164435,noisefloor,no,0,0,TY,TY,0.25,4.40757885648e-08
20120521164435,noisefloor,no,0,0,TY,TY,0.5,4.48335646686e-08
20120521164435,noisefloor,no,0,0,TY,TY,1.0,5.37825888275e-08
20120521164435,noisefloor,no,0,0,TY,TY,2.0,7.12268607519e-08
20120521164435,noisefloor,no,0,0,TY,TY,4.0,1.33570778133e-07
20120521164435,noisefloor,no,0,0,TY,TY,8.0,2.34459435671e-07
20120521164435,noisefloor,no,0,0,TY,TY,16.0,3.81963913958e-07
20120521164435,noisefloor,no,0,0,TY,TY,32.0,7.92461172446e-07
20120521164435,noisefloor,no,0,0,TY,TY,64.0,2.47398531428e-06
20120521164435,noisefloor,no,0,0,TY,TY,128.0,2.54169347697e-05
20120521164435,noisefloor,no,0,0,TZ,TZ,0.015625,4.09958336524e-07
20120521164435,noisefloor,no,0,0,TZ,TZ,0.03125,1.10774813326e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,0.0625,3.19903198683e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,0.125,6.37959434019e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,0.25,6.33393756689e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,0.5,5.65603010858e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,1.0,5.2379505896e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,2.0,4.54244930701e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,4.0,3.54105399654e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,8.0,3.36704209853e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,16.0,3.12459518135e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,32.0,3.37512209461e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,64.0,3.38114810183e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,128.0,7.58668998983e-06
