run,modelname,treatname,angle,spd,from,to,kcenterfreq,value
20120521164435,noisefloor,no,0,0,TX,TX,0.015625,2.65368077268e-11
20120521164435,noisefloor,no,0,0,TX,TX,0.03125,5.2153613795e-11
20120521164435,noisefloor,no,0,0,TX,TX,0.0625,1.03928132391e-10
20120521164435,noisefloor,no,0,0,TX,TX,0.125,2.12369318702e-10
20120521164435,noisefloor,no,0,0,TX,TX,0.25,4.53117526895e-10
20120521164435,noisefloor,no,0,0,TX,TX,0.5,1.03471329863e-09
20120521164435,noisefloor,no,0,0,TX,TX,1.0,2.59349577058e-09
20120521164435,noisefloor,no,0,0,TX,TX,2.0,7.23253421186e-09
20120521164435,noisefloor,no,0,0,TX,TX,4.0,1.79384132064e-08
20120521164435,noisefloor,no,0,0,TX,TX,8.0,2.7032897829e-08
20120521164435,noisefloor,no,0,0,TX,TX,16.0,2.55722859731e-08
20120521164435,noisefloor,no,0,0,TX,TX,32.0,3.21047742697e-08
20120521164435,noisefloor,no,0,0,TX,TX,64.0,4.19193117585e-08
20120521164435,noisefloor,no,0,0,TX,TX,128.0,9.0037161823e-08
20120521164435,noisefloor,no,0,0,TY,TY,0.015625,5.2093247964e-11
20120521164435,noisefloor,no,0,0,TY,TY,0.03125,1.02072689356e-10
20120521164435,noisefloor,no,0,0,TY,TY,0.0625,2.02268664011e-10
20120521164435,noisefloor,no,0,0,TY,TY,0.125,4.09194659156e-10
20120521164435,noisefloor,no,0,0,TY,TY,0.25,8.58439070612e-10
20120521164435,noisefloor,no,0,0,TY,TY,0.5,1.91059605204e-09
20120521164435,noisefloor,no,0,0,TY,TY,1.0,4.63122759982e-09
20120521164435,noisefloor,no,0,0,TY,TY,2.0,1.24594405975e-08
20120521164435,noisefloor,no,0,0,TY,TY,4.0,3.01025973209e-08
20120521164435,noisefloor,no,0,0,TY,TY,8.0,4.68499607643e-08
20120521164435,noisefloor,no,0,0,TY,TY,16.0,3.98709443454e-08
20120521164435,noisefloor,no,0,0,TY,TY,32.0,4.91571121131e-08
20120521164435,noisefloor,no,0,0,TY,TY,64.0,6.11383633736e-08
20120521164435,noisefloor,no,0,0,TY,TY,128.0,9.82890454131e-08
20120521164435,noisefloor,no,0,0,TZ,TZ,0.015625,6.39879806393e-09
20120521164435,noisefloor,no,0,0,TZ,TZ,0.03125,1.26041453801e-08
20120521164435,noisefloor,no,0,0,TZ,TZ,0.0625,2.5221336233e-08
20120521164435,noisefloor,no,0,0,TZ,TZ,0.125,5.19184680403e-08
20120521164435,noisefloor,no,0,0,TZ,TZ,0.25,1.12124243252e-07
20120521164435,noisefloor,no,0,0,TZ,TZ,0.5,2.60623229918e-07
20120521164435,noisefloor,no,0,0,TZ,TZ,1.0,6.6778998921e-07
20120521164435,noisefloor,no,0,0,TZ,TZ,2.0,1.90431528607e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,4.0,4.75794953584e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,8.0,7.12626445142e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,16.0,5.34405360192e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,32.0,5.65589201998e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,64.0,4.92242105501e-06
20120521164435,noisefloor,no,0,0,TZ,TZ,128.0,3.97593234496e-06
