run,modelname,treatname,angle,spd,channel,variable,mean
20120521164435,noisefloor,no,0,0,FX,mu_1,0.00234323022092
20120521164435,noisefloor,no,0,0,FY,mu_2,0.0034108151119
20120521164435,noisefloor,no,0,0,FZ,mu_3,-0.00654913740819
20120521164435,noisefloor,no,0,0,TX,mu_4,0.0335317894352
20120521164435,noisefloor,no,0,0,TY,mu_5,-0.00818134849277
20120521164435,noisefloor,no,0,0,TZ,mu_6,-0.0173667911522
