run,modelname,treatname,angle,spd,from,to,kcenterfreq,value
20120521085558,pong1,med,0,250,U,U,0.015625,0.00138473531637
20120521085558,pong1,med,0,250,U,U,0.03125,0.00278833393169
20120521085558,pong1,med,0,250,U,U,0.0625,0.00493117859194
20120521085558,pong1,med,0,250,U,U,0.125,0.00949805758555
20120521085558,pong1,med,0,250,U,U,0.25,0.0181138401562
20120521085558,pong1,med,0,250,U,U,0.5,0.0332157644801
20120521085558,pong1,med,0,250,U,U,1.0,0.0544982030972
20120521085558,pong1,med,0,250,U,U,2.0,0.102253159058
20120521085558,pong1,med,0,250,U,U,4.0,nan
20120521085558,pong1,med,0,250,U,U,8.0,nan
20120521085558,pong1,med,0,250,U,U,16.0,nan
20120521085558,pong1,med,0,250,U,U,32.0,nan
20120521085558,pong1,med,0,250,U,U,64.0,nan
20120521085558,pong1,med,0,250,U,U,128.0,nan
20120521085558,pong1,med,0,250,V,V,0.015625,0.0013394019703
20120521085558,pong1,med,0,250,V,V,0.03125,0.00131148203132
20120521085558,pong1,med,0,250,V,V,0.0625,0.00232190364824
20120521085558,pong1,med,0,250,V,V,0.125,0.00387784329474
20120521085558,pong1,med,0,250,V,V,0.25,0.00895192881626
20120521085558,pong1,med,0,250,V,V,0.5,0.0158832477949
20120521085558,pong1,med,0,250,V,V,1.0,0.0336300943974
20120521085558,pong1,med,0,250,V,V,2.0,0.072056775497
20120521085558,pong1,med,0,250,V,V,4.0,nan
20120521085558,pong1,med,0,250,V,V,8.0,nan
20120521085558,pong1,med,0,250,V,V,16.0,nan
20120521085558,pong1,med,0,250,V,V,32.0,nan
20120521085558,pong1,med,0,250,V,V,64.0,nan
20120521085558,pong1,med,0,250,V,V,128.0,nan
20120521085558,pong1,med,0,250,W,W,0.015625,0.000619361891438
20120521085558,pong1,med,0,250,W,W,0.03125,0.00113702152121
20120521085558,pong1,med,0,250,W,W,0.0625,0.00182554422173
20120521085558,pong1,med,0,250,W,W,0.125,0.00436211584757
20120521085558,pong1,med,0,250,W,W,0.25,0.00812249911525
20120521085558,pong1,med,0,250,W,W,0.5,0.013873266752
20120521085558,pong1,med,0,250,W,W,1.0,0.023649946642
20120521085558,pong1,med,0,250,W,W,2.0,0.0295858428406
20120521085558,pong1,med,0,250,W,W,4.0,nan
20120521085558,pong1,med,0,250,W,W,8.0,nan
20120521085558,pong1,med,0,250,W,W,16.0,nan
20120521085558,pong1,med,0,250,W,W,32.0,nan
20120521085558,pong1,med,0,250,W,W,64.0,nan
20120521085558,pong1,med,0,250,W,W,128.0,nan
20120521085558,pong1,med,0,150,U,U,0.015625,0.000214585857105
20120521085558,pong1,med,0,150,U,U,0.03125,0.000384118147433
20120521085558,pong1,med,0,150,U,U,0.0625,0.000590374867093
20120521085558,pong1,med,0,150,U,U,0.125,0.00152993521972
20120521085558,pong1,med,0,150,U,U,0.25,0.00269471899098
20120521085558,pong1,med,0,150,U,U,0.5,0.00512425464881
20120521085558,pong1,med,0,150,U,U,1.0,0.0174978593969
20120521085558,pong1,med,0,150,U,U,2.0,0.0433370999607
20120521085558,pong1,med,0,150,U,U,4.0,0.0822833445192
20120521085558,pong1,med,0,150,U,U,8.0,nan
20120521085558,pong1,med,0,150,U,U,16.0,nan
20120521085558,pong1,med,0,150,U,U,32.0,nan
20120521085558,pong1,med,0,150,U,U,64.0,nan
20120521085558,pong1,med,0,150,U,U,128.0,nan
20120521085558,pong1,med,0,150,V,V,0.015625,0.00140293006988
20120521085558,pong1,med,0,150,V,V,0.03125,0.00108590239988
20120521085558,pong1,med,0,150,V,V,0.0625,0.000572039493805
20120521085558,pong1,med,0,150,V,V,0.125,0.000881432504706
20120521085558,pong1,med,0,150,V,V,0.25,0.00142805968319
20120521085558,pong1,med,0,150,V,V,0.5,0.00265244416469
20120521085558,pong1,med,0,150,V,V,1.0,0.0102776975247
20120521085558,pong1,med,0,150,V,V,2.0,0.0400638622173
20120521085558,pong1,med,0,150,V,V,4.0,0.0546358793193
20120521085558,pong1,med,0,150,V,V,8.0,nan
20120521085558,pong1,med,0,150,V,V,16.0,nan
20120521085558,pong1,med,0,150,V,V,32.0,nan
20120521085558,pong1,med,0,150,V,V,64.0,nan
20120521085558,pong1,med,0,150,V,V,128.0,nan
20120521085558,pong1,med,0,150,W,W,0.015625,0.000107882181041
20120521085558,pong1,med,0,150,W,W,0.03125,0.000258454047271
20120521085558,pong1,med,0,150,W,W,0.0625,0.000449188105125
20120521085558,pong1,med,0,150,W,W,0.125,0.000708070847965
20120521085558,pong1,med,0,150,W,W,0.25,0.00145431471119
20120521085558,pong1,med,0,150,W,W,0.5,0.00285355851973
20120521085558,pong1,med,0,150,W,W,1.0,0.00566817909162
20120521085558,pong1,med,0,150,W,W,2.0,0.0100206204118
20120521085558,pong1,med,0,150,W,W,4.0,0.0188922198001
20120521085558,pong1,med,0,150,W,W,8.0,nan
20120521085558,pong1,med,0,150,W,W,16.0,nan
20120521085558,pong1,med,0,150,W,W,32.0,nan
20120521085558,pong1,med,0,150,W,W,64.0,nan
20120521085558,pong1,med,0,150,W,W,128.0,nan
20120521085558,pong1,med,0,50,U,U,0.015625,4.87466016971e-06
20120521085558,pong1,med,0,50,U,U,0.03125,1.13854725152e-05
20120521085558,pong1,med,0,50,U,U,0.0625,2.80999975474e-05
20120521085558,pong1,med,0,50,U,U,0.125,4.26186304406e-05
20120521085558,pong1,med,0,50,U,U,0.25,8.08644472012e-05
20120521085558,pong1,med,0,50,U,U,0.5,0.000115569814418
20120521085558,pong1,med,0,50,U,U,1.0,0.000255463716392
20120521085558,pong1,med,0,50,U,U,2.0,0.000433026805072
20120521085558,pong1,med,0,50,U,U,4.0,0.00117204764641
20120521085558,pong1,med,0,50,U,U,8.0,0.00983516170477
20120521085558,pong1,med,0,50,U,U,16.0,0.00238247399608
20120521085558,pong1,med,0,50,U,U,32.0,nan
20120521085558,pong1,med,0,50,U,U,64.0,nan
20120521085558,pong1,med,0,50,U,U,128.0,nan
20120521085558,pong1,med,0,50,V,V,0.015625,8.41986708712e-05
20120521085558,pong1,med,0,50,V,V,0.03125,0.000193274142031
20120521085558,pong1,med,0,50,V,V,0.0625,0.000460749566813
20120521085558,pong1,med,0,50,V,V,0.125,0.000451355990463
20120521085558,pong1,med,0,50,V,V,0.25,0.000229204383781
20120521085558,pong1,med,0,50,V,V,0.5,0.000121688052762
20120521085558,pong1,med,0,50,V,V,1.0,0.000181437529654
20120521085558,pong1,med,0,50,V,V,2.0,0.000418111570661
20120521085558,pong1,med,0,50,V,V,4.0,0.000907195543541
20120521085558,pong1,med,0,50,V,V,8.0,0.00628000037254
20120521085558,pong1,med,0,50,V,V,16.0,0.00145168938913
20120521085558,pong1,med,0,50,V,V,32.0,nan
20120521085558,pong1,med,0,50,V,V,64.0,nan
20120521085558,pong1,med,0,50,V,V,128.0,nan
20120521085558,pong1,med,0,50,W,W,0.015625,4.9506149647e-06
20120521085558,pong1,med,0,50,W,W,0.03125,1.14253440374e-05
20120521085558,pong1,med,0,50,W,W,0.0625,2.74899520464e-05
20120521085558,pong1,med,0,50,W,W,0.125,3.0507291333e-05
20120521085558,pong1,med,0,50,W,W,0.25,5.12118958907e-05
20120521085558,pong1,med,0,50,W,W,0.5,0.00011692348
20120521085558,pong1,med,0,50,W,W,1.0,0.000134863746392
20120521085558,pong1,med,0,50,W,W,2.0,0.000195481948201
20120521085558,pong1,med,0,50,W,W,4.0,0.000426371394572
20120521085558,pong1,med,0,50,W,W,8.0,0.00152193960613
20120521085558,pong1,med,0,50,W,W,16.0,0.00118990227949
20120521085558,pong1,med,0,50,W,W,32.0,nan
20120521085558,pong1,med,0,50,W,W,64.0,nan
20120521085558,pong1,med,0,50,W,W,128.0,nan
20120516172641,rect290,sml,0,100,U,U,0.015625,1.25552017824e-05
20120516172641,rect290,sml,0,100,U,U,0.03125,3.38735701913e-05
20120516172641,rect290,sml,0,100,U,U,0.0625,7.9436705695e-05
20120516172641,rect290,sml,0,100,U,U,0.125,0.000160057092123
20120516172641,rect290,sml,0,100,U,U,0.25,0.000257672960694
20120516172641,rect290,sml,0,100,U,U,0.5,0.000424215466784
20120516172641,rect290,sml,0,100,U,U,1.0,0.00103389783193
20120516172641,rect290,sml,0,100,U,U,2.0,0.00199524160213
20120516172641,rect290,sml,0,100,U,U,4.0,0.00493423126671
20120516172641,rect290,sml,0,100,U,U,8.0,nan
20120516172641,rect290,sml,0,100,U,U,16.0,nan
20120516172641,rect290,sml,0,100,U,U,32.0,nan
20120516172641,rect290,sml,0,100,U,U,64.0,nan
20120516172641,rect290,sml,0,100,U,U,128.0,nan
20120516172641,rect290,sml,0,100,V,V,0.015625,0.000450469829593
20120516172641,rect290,sml,0,100,V,V,0.03125,0.00091106568467
20120516172641,rect290,sml,0,100,V,V,0.0625,0.000644541480201
20120516172641,rect290,sml,0,100,V,V,0.125,0.00050332656915
20120516172641,rect290,sml,0,100,V,V,0.25,0.000430815039632
20120516172641,rect290,sml,0,100,V,V,0.5,0.000620844524988
20120516172641,rect290,sml,0,100,V,V,1.0,0.00132868711379
20120516172641,rect290,sml,0,100,V,V,2.0,0.00289032082076
20120516172641,rect290,sml,0,100,V,V,4.0,0.00675056756727
20120516172641,rect290,sml,0,100,V,V,8.0,nan
20120516172641,rect290,sml,0,100,V,V,16.0,nan
20120516172641,rect290,sml,0,100,V,V,32.0,nan
20120516172641,rect290,sml,0,100,V,V,64.0,nan
20120516172641,rect290,sml,0,100,V,V,128.0,nan
20120516172641,rect290,sml,0,100,W,W,0.015625,1.15720576e-05
20120516172641,rect290,sml,0,100,W,W,0.03125,3.04744123336e-05
20120516172641,rect290,sml,0,100,W,W,0.0625,6.21433008759e-05
20120516172641,rect290,sml,0,100,W,W,0.125,9.69271655854e-05
20120516172641,rect290,sml,0,100,W,W,0.25,0.000183616160893
20120516172641,rect290,sml,0,100,W,W,0.5,0.000358040943667
20120516172641,rect290,sml,0,100,W,W,1.0,0.000824325681852
20120516172641,rect290,sml,0,100,W,W,2.0,0.00161502813695
20120516172641,rect290,sml,0,100,W,W,4.0,0.0030244841399
20120516172641,rect290,sml,0,100,W,W,8.0,nan
20120516172641,rect290,sml,0,100,W,W,16.0,nan
20120516172641,rect290,sml,0,100,W,W,32.0,nan
20120516172641,rect290,sml,0,100,W,W,64.0,nan
20120516172641,rect290,sml,0,100,W,W,128.0,nan
20120516172641,rect290,sml,0,250,U,U,0.015625,0.000545429950429
20120516172641,rect290,sml,0,250,U,U,0.03125,0.00126293610631
20120516172641,rect290,sml,0,250,U,U,0.0625,0.00204863540905
20120516172641,rect290,sml,0,250,U,U,0.125,0.0041517757947
20120516172641,rect290,sml,0,250,U,U,0.25,0.00763373256189
20120516172641,rect290,sml,0,250,U,U,0.5,0.0150934010345
20120516172641,rect290,sml,0,250,U,U,1.0,0.0258970010276
20120516172641,rect290,sml,0,250,U,U,2.0,0.0423048961229
20120516172641,rect290,sml,0,250,U,U,4.0,nan
20120516172641,rect290,sml,0,250,U,U,8.0,nan
20120516172641,rect290,sml,0,250,U,U,16.0,nan
20120516172641,rect290,sml,0,250,U,U,32.0,nan
20120516172641,rect290,sml,0,250,U,U,64.0,nan
20120516172641,rect290,sml,0,250,U,U,128.0,nan
20120516172641,rect290,sml,0,250,V,V,0.015625,0.00134525921272
20120516172641,rect290,sml,0,250,V,V,0.03125,0.00141523414909
20120516172641,rect290,sml,0,250,V,V,0.0625,0.00198081884975
20120516172641,rect290,sml,0,250,V,V,0.125,0.0033490565071
20120516172641,rect290,sml,0,250,V,V,0.25,0.00681903825676
20120516172641,rect290,sml,0,250,V,V,0.5,0.0124788062003
20120516172641,rect290,sml,0,250,V,V,1.0,0.0283532496048
20120516172641,rect290,sml,0,250,V,V,2.0,0.0544524938152
20120516172641,rect290,sml,0,250,V,V,4.0,nan
20120516172641,rect290,sml,0,250,V,V,8.0,nan
20120516172641,rect290,sml,0,250,V,V,16.0,nan
20120516172641,rect290,sml,0,250,V,V,32.0,nan
20120516172641,rect290,sml,0,250,V,V,64.0,nan
20120516172641,rect290,sml,0,250,V,V,128.0,nan
20120516172641,rect290,sml,0,250,W,W,0.015625,0.000237016357309
20120516172641,rect290,sml,0,250,W,W,0.03125,0.000490611327269
20120516172641,rect290,sml,0,250,W,W,0.0625,0.00116049399446
20120516172641,rect290,sml,0,250,W,W,0.125,0.00186963392047
20120516172641,rect290,sml,0,250,W,W,0.25,0.00364661963685
20120516172641,rect290,sml,0,250,W,W,0.5,0.00705009083413
20120516172641,rect290,sml,0,250,W,W,1.0,0.0127908152095
20120516172641,rect290,sml,0,250,W,W,2.0,0.0238500693992
20120516172641,rect290,sml,0,250,W,W,4.0,nan
20120516172641,rect290,sml,0,250,W,W,8.0,nan
20120516172641,rect290,sml,0,250,W,W,16.0,nan
20120516172641,rect290,sml,0,250,W,W,32.0,nan
20120516172641,rect290,sml,0,250,W,W,64.0,nan
20120516172641,rect290,sml,0,250,W,W,128.0,nan
20120516172641,rect290,sml,0,0,U,U,0.015625,4.06842870029e-07
20120516172641,rect290,sml,0,0,U,U,0.03125,8.14085379974e-07
20120516172641,rect290,sml,0,0,U,U,0.0625,1.67572830319e-06
20120516172641,rect290,sml,0,0,U,U,0.125,3.61866560864e-06
20120516172641,rect290,sml,0,0,U,U,0.25,8.4103620328e-06
20120516172641,rect290,sml,0,0,U,U,0.5,1.75081269633e-05
20120516172641,rect290,sml,0,0,U,U,1.0,9.50728781199e-06
20120516172641,rect290,sml,0,0,U,U,2.0,2.95693067512e-06
20120516172641,rect290,sml,0,0,U,U,4.0,1.64015240125e-06
20120516172641,rect290,sml,0,0,U,U,8.0,2.08417786067e-06
20120516172641,rect290,sml,0,0,U,U,16.0,2.53216144339e-06
20120516172641,rect290,sml,0,0,U,U,32.0,4.35323664784e-06
20120516172641,rect290,sml,0,0,U,U,64.0,8.83435998015e-06
20120516172641,rect290,sml,0,0,U,U,128.0,nan
20120516172641,rect290,sml,0,0,V,V,0.015625,0.000928593033923
20120516172641,rect290,sml,0,0,V,V,0.03125,0.00185840843767
20120516172641,rect290,sml,0,0,V,V,0.0625,0.00382650540437
20120516172641,rect290,sml,0,0,V,V,0.125,0.00826713356248
20120516172641,rect290,sml,0,0,V,V,0.25,0.0192274185369
20120516172641,rect290,sml,0,0,V,V,0.5,0.039999999984
20120516172641,rect290,sml,0,0,V,V,1.0,0.0213603320807
20120516172641,rect290,sml,0,0,V,V,2.0,0.00649162902542
20120516172641,rect290,sml,0,0,V,V,4.0,0.00303654109143
20120516172641,rect290,sml,0,0,V,V,8.0,0.00154247057797
20120516172641,rect290,sml,0,0,V,V,16.0,0.000804772356725
20120516172641,rect290,sml,0,0,V,V,32.0,0.000428756799136
20120516172641,rect290,sml,0,0,V,V,64.0,0.000254209574723
20120516172641,rect290,sml,0,0,V,V,128.0,nan
20120516172641,rect290,sml,0,0,W,W,0.015625,4.35517758089e-08
20120516172641,rect290,sml,0,0,W,W,0.03125,8.75939152511e-08
20120516172641,rect290,sml,0,0,W,W,0.0625,1.81925674245e-07
20120516172641,rect290,sml,0,0,W,W,0.125,3.98566093089e-07
20120516172641,rect290,sml,0,0,W,W,0.25,9.45474780528e-07
20120516172641,rect290,sml,0,0,W,W,0.5,2.03921873626e-06
20120516172641,rect290,sml,0,0,W,W,1.0,1.48585443218e-06
20120516172641,rect290,sml,0,0,W,W,2.0,9.22645182954e-07
20120516172641,rect290,sml,0,0,W,W,4.0,9.11651636953e-07
20120516172641,rect290,sml,0,0,W,W,8.0,2.03746911816e-06
20120516172641,rect290,sml,0,0,W,W,16.0,2.8773455937e-06
20120516172641,rect290,sml,0,0,W,W,32.0,6.74383916854e-06
20120516172641,rect290,sml,0,0,W,W,64.0,1.20406493834e-05
20120516172641,rect290,sml,0,0,W,W,128.0,nan
20120516172641,rect290,sml,0,50,U,U,0.015625,8.82105981118e-07
20120516172641,rect290,sml,0,50,U,U,0.03125,2.32150701077e-06
20120516172641,rect290,sml,0,50,U,U,0.0625,6.46764461286e-06
20120516172641,rect290,sml,0,50,U,U,0.125,1.32206131121e-05
20120516172641,rect290,sml,0,50,U,U,0.25,3.17748399448e-05
20120516172641,rect290,sml,0,50,U,U,0.5,5.91770293183e-05
20120516172641,rect290,sml,0,50,U,U,1.0,0.000120493672254
20120516172641,rect290,sml,0,50,U,U,2.0,0.000189424547188
20120516172641,rect290,sml,0,50,U,U,4.0,0.000562303956809
20120516172641,rect290,sml,0,50,U,U,8.0,0.00280626368739
20120516172641,rect290,sml,0,50,U,U,16.0,0.00227956918558
20120516172641,rect290,sml,0,50,U,U,32.0,nan
20120516172641,rect290,sml,0,50,U,U,64.0,nan
20120516172641,rect290,sml,0,50,U,U,128.0,nan
20120516172641,rect290,sml,0,50,V,V,0.015625,9.78452313585e-05
20120516172641,rect290,sml,0,50,V,V,0.03125,0.000218479482159
20120516172641,rect290,sml,0,50,V,V,0.0625,0.000490005028069
20120516172641,rect290,sml,0,50,V,V,0.125,0.000396404672541
20120516172641,rect290,sml,0,50,V,V,0.25,0.000255449118541
20120516172641,rect290,sml,0,50,V,V,0.5,0.000164371421373
20120516172641,rect290,sml,0,50,V,V,1.0,0.00020760801692
20120516172641,rect290,sml,0,50,V,V,2.0,0.000378015189587
20120516172641,rect290,sml,0,50,V,V,4.0,0.000904413775196
20120516172641,rect290,sml,0,50,V,V,8.0,0.00340447258682
20120516172641,rect290,sml,0,50,V,V,16.0,0.00224958250733
20120516172641,rect290,sml,0,50,V,V,32.0,nan
20120516172641,rect290,sml,0,50,V,V,64.0,nan
20120516172641,rect290,sml,0,50,V,V,128.0,nan
20120516172641,rect290,sml,0,50,W,W,0.015625,1.42442745644e-06
20120516172641,rect290,sml,0,50,W,W,0.03125,3.34955858067e-06
20120516172641,rect290,sml,0,50,W,W,0.0625,8.18888680576e-06
20120516172641,rect290,sml,0,50,W,W,0.125,1.21015775177e-05
20120516172641,rect290,sml,0,50,W,W,0.25,1.99959444626e-05
20120516172641,rect290,sml,0,50,W,W,0.5,3.41602900912e-05
20120516172641,rect290,sml,0,50,W,W,1.0,7.85780174132e-05
20120516172641,rect290,sml,0,50,W,W,2.0,0.000131321419306
20120516172641,rect290,sml,0,50,W,W,4.0,0.000282013343787
20120516172641,rect290,sml,0,50,W,W,8.0,0.000668843221804
20120516172641,rect290,sml,0,50,W,W,16.0,0.00117391084167
20120516172641,rect290,sml,0,50,W,W,32.0,nan
20120516172641,rect290,sml,0,50,W,W,64.0,nan
20120516172641,rect290,sml,0,50,W,W,128.0,nan
20120516172641,rect290,sml,0,150,U,U,0.015625,6.82110884945e-05
20120516172641,rect290,sml,0,150,U,U,0.03125,0.000195249865094
20120516172641,rect290,sml,0,150,U,U,0.0625,0.000521496168139
20120516172641,rect290,sml,0,150,U,U,0.125,0.00148296932298
20120516172641,rect290,sml,0,150,U,U,0.25,0.00209919173346
20120516172641,rect290,sml,0,150,U,U,0.5,0.00438483370411
20120516172641,rect290,sml,0,150,U,U,1.0,0.00963661010203
20120516172641,rect290,sml,0,150,U,U,2.0,0.017386343528
20120516172641,rect290,sml,0,150,U,U,4.0,0.0323965712338
20120516172641,rect290,sml,0,150,U,U,8.0,nan
20120516172641,rect290,sml,0,150,U,U,16.0,nan
20120516172641,rect290,sml,0,150,U,U,32.0,nan
20120516172641,rect290,sml,0,150,U,U,64.0,nan
20120516172641,rect290,sml,0,150,U,U,128.0,nan
20120516172641,rect290,sml,0,150,V,V,0.015625,0.00119183797191
20120516172641,rect290,sml,0,150,V,V,0.03125,0.000995893249858
20120516172641,rect290,sml,0,150,V,V,0.0625,0.000764176586272
20120516172641,rect290,sml,0,150,V,V,0.125,0.00129019057887
20120516172641,rect290,sml,0,150,V,V,0.25,0.00209073151967
20120516172641,rect290,sml,0,150,V,V,0.5,0.00366279346273
