run,modelname,treatname,angle,spd,from,to,frequency,Pxx
20120521164435,noisefloor,no,0,0,U,U,0.25,2.24760505763e-06
20120521164435,noisefloor,no,0,0,U,U,0.260530432714,2.23709805239e-06
20120521164435,noisefloor,no,0,0,U,U,0.271504425482,2.22614847389e-06
20120521164435,noisefloor,no,0,0,U,U,0.282940661818,2.21473768021e-06
20120521164435,noisefloor,no,0,0,U,U,0.294858612224,2.20284624413e-06
20120521164435,noisefloor,no,0,0,U,U,0.30727856733,2.18505981772e-06
20120521164435,noisefloor,no,0,0,U,U,0.320221672441,2.13894363514e-06
20120521164435,noisefloor,no,0,0,U,U,0.333709963543,2.09088495913e-06
20120521164435,noisefloor,no,0,0,U,U,0.347766404811,2.0408019685e-06
20120521164435,noisefloor,no,0,0,U,U,0.362414927716,1.98860939562e-06
20120521164435,noisefloor,no,0,0,U,U,0.377680471761,1.93421838123e-06
20120521164435,noisefloor,no,0,0,U,U,0.393589026942,1.88445022717e-06
20120521164435,noisefloor,no,0,0,U,U,0.410167678004,1.83483852857e-06
20120521164435,noisefloor,no,0,0,U,U,0.427444650543,1.78313709935e-06
20120521164435,noisefloor,no,0,0,U,U,0.44544935907,1.72925791644e-06
20120521164435,noisefloor,no,0,0,U,U,0.464212457084,1.67422037718e-06
20120521164435,noisefloor,no,0,0,U,U,0.483765889262,1.61907569441e-06
20120521164435,noisefloor,no,0,0,U,U,0.504142945848,1.56160822215e-06
20120521164435,noisefloor,no,0,0,U,U,0.525378319327,1.50172012049e-06
20120521164435,noisefloor,no,0,0,U,U,0.547508163492,1.47111630089e-06
20120521164435,noisefloor,no,0,0,U,U,0.570570154997,1.4606120807e-06
20120521164435,noisefloor,no,0,0,U,U,0.594603557501,1.44966540457e-06
20120521164435,noisefloor,no,0,0,U,U,0.619649288518,1.42950793538e-06
20120521164435,noisefloor,no,0,0,U,U,0.645749989075,1.3930573764e-06
20120521164435,noisefloor,no,0,0,U,U,0.672950096316,1.35507145677e-06
20120521164435,noisefloor,no,0,0,U,U,0.701295919154,1.33899431294e-06
20120521164435,noisefloor,no,0,0,U,U,0.730835717112,1.34514202084e-06
20120521164435,noisefloor,no,0,0,U,U,0.76161978249,1.35154868083e-06
20120521164435,noisefloor,no,0,0,U,U,0.793700525984,1.12628837094e-06
20120521164435,noisefloor,no,0,0,U,U,0.827132565921,8.8117033996e-07
20120521164435,noisefloor,no,0,0,U,U,0.861972821247,7.67412065724e-07
20120521164435,noisefloor,no,0,0,U,U,0.89828060843,7.27435717135e-07
20120521164435,noisefloor,no,0,0,U,U,0.936117742454,8.04373001227e-07
20120521164435,noisefloor,no,0,0,U,U,0.975548642053,9.88073850158e-07
20120521164435,noisefloor,no,0,0,U,U,1.01664043939,1.14591358954e-06
20120521164435,noisefloor,no,0,0,U,U,1.05946309436,1.28744482435e-06
20120521164435,noisefloor,no,0,0,U,U,1.10408951367,1.16015864538e-06
20120521164435,noisefloor,no,0,0,U,U,1.15059567501,9.98044713781e-07
20120521164435,noisefloor,no,0,0,U,U,1.19906075636,1.09673182945e-06
