run,modelname,treatname,angle,spd,frequency,Pxx
20120622135700,nothing,no,0,250,226.098632812,1.81624550593e-05
20120622135700,nothing,no,0,250,231.481933594,1.64246386335e-05
20120622135700,nothing,no,0,250,236.865234375,1.55247732417e-05
20120622135700,nothing,no,0,250,242.248535156,1.44054592664e-05
20120622135700,nothing,no,0,250,247.631835938,1.28831023731e-05
20120622135700,nothing,no,0,250,253.015136719,1.14291632039e-05
20120622135700,nothing,no,0,250,258.3984375,1.00133491601e-05
20120622135700,nothing,no,0,250,263.781738281,9.12631358529e-06
20120622135700,nothing,no,0,250,269.165039062,8.69590313305e-06
20120622135700,nothing,no,0,250,274.548339844,8.39425264715e-06
20120622135700,nothing,no,0,250,279.931640625,8.31337767288e-06
20120622135700,nothing,no,0,250,285.314941406,8.31256961666e-06
20120622135700,nothing,no,0,250,290.698242188,8.15890535878e-06
20120622135700,nothing,no,0,250,296.081542969,7.12269841949e-06
20120622135700,nothing,no,0,250,301.46484375,6.41460636646e-06
20120622135700,nothing,no,0,250,306.848144531,5.76169056959e-06
20120622135700,nothing,no,0,250,312.231445312,4.95226086378e-06
20120622135700,nothing,no,0,250,317.614746094,4.41152691849e-06
20120622135700,nothing,no,0,250,322.998046875,4.26379426741e-06
20120622135700,nothing,no,0,250,328.381347656,3.64707009557e-06
20120622135700,nothing,no,0,250,333.764648438,3.02798462681e-06
20120622135700,nothing,no,0,250,339.147949219,3.05930147194e-06
20120622135700,nothing,no,0,250,344.53125,3.14426561513e-06
20120622135700,nothing,no,0,250,349.914550781,3.96963376402e-06
20120622135700,nothing,no,0,250,355.297851562,4.87380677996e-06
20120622135700,nothing,no,0,250,360.681152344,4.19722019832e-06
20120622135700,nothing,no,0,250,366.064453125,3.67973104538e-06
20120622135700,nothing,no,0,250,371.447753906,3.46091915488e-06
20120622135700,nothing,no,0,250,376.831054688,3.09306890345e-06
20120622135700,nothing,no,0,250,382.214355469,2.69885914966e-06
20120622135700,nothing,no,0,250,387.59765625,2.46636507671e-06
20120622135700,nothing,no,0,250,392.980957031,2.96436608709e-06
20120622135700,nothing,no,0,250,398.364257812,3.48992977037e-06
20120622135700,nothing,no,0,250,403.747558594,2.77150171713e-06
20120622135700,nothing,no,0,250,409.130859375,2.12672124342e-06
20120622135700,nothing,no,0,250,414.514160156,1.51027645252e-06
20120622135700,nothing,no,0,250,419.897460938,1.25704628521e-06
20120622135700,nothing,no,0,250,425.280761719,1.24759650548e-06
20120622135700,nothing,no,0,250,430.6640625,1.08289371211e-06
20120622135700,nothing,no,0,250,436.047363281,9.10119334864e-07
20120622135700,nothing,no,0,250,441.430664062,8.73273611474e-07
20120622135700,nothing,no,0,250,446.813964844,8.03679398382e-07
20120622135700,nothing,no,0,250,452.197265625,7.66275399126e-07
20120622135700,nothing,no,0,250,457.580566406,6.83652733025e-07
20120622135700,nothing,no,0,250,462.963867188,6.51506305485e-07
20120622135700,nothing,no,0,250,468.347167969,7.75876641879e-07
20120622135700,nothing,no,0,250,473.73046875,6.84391216598e-07
20120622135700,nothing,no,0,250,479.113769531,5.71741930404e-07
20120622135700,nothing,no,0,250,484.497070312,4.95243169003e-07
20120622135700,nothing,no,0,250,489.880371094,4.73775429284e-07
20120622135700,nothing,no,0,250,495.263671875,4.56898282415e-07
20120622135700,nothing,no,0,250,500.646972656,4.37686937361e-07
20120622135700,nothing,no,0,250,506.030273438,4.41855635799e-07
20120622135700,nothing,no,0,250,511.413574219,4.54572838269e-07
20120622135700,nothing,no,0,250,516.796875,5.09172036565e-07
20120622135700,nothing,no,0,250,522.180175781,5.77110466234e-07
20120622135700,nothing,no,0,250,527.563476562,5.80949483414e-07
20120622135700,nothing,no,0,250,532.946777344,4.83378394876e-07
20120622135700,nothing,no,0,250,538.330078125,3.85592149339e-07
20120622135700,nothing,no,0,250,543.713378906,2.99251819657e-07
20120622135700,nothing,no,0,250,549.096679688,2.45054234396e-07
20120622135700,nothing,no,0,250,554.479980469,2.15118358032e-07
20120622135700,nothing,no,0,250,559.86328125,2.17480491472e-07
20120622135700,nothing,no,0,250,565.246582031,2.64000043228e-07
20120622135700,nothing,no,0,250,570.629882812,2.7862053329e-07
20120622135700,nothing,no,0,250,576.013183594,2.60515338957e-07
20120622135700,nothing,no,0,250,581.396484375,2.49762421514e-07
20120622135700,nothing,no,0,250,586.779785156,2.61684190838e-07
20120622135700,nothing,no,0,250,592.163085938,2.54247760052e-07
20120622135700,nothing,no,0,250,597.546386719,2.08846505998e-07
20120622135700,nothing,no,0,250,602.9296875,1.88822335901e-07
20120622135700,nothing,no,0,250,608.312988281,1.83571625644e-07
20120622135700,nothing,no,0,250,613.696289062,1.78364945159e-07
20120622135700,nothing,no,0,250,619.079589844,1.87735682683e-07
20120622135700,nothing,no,0,250,624.462890625,1.70889870482e-07
20120622135700,nothing,no,0,250,629.846191406,1.52780616969e-07
20120622135700,nothing,no,0,250,635.229492188,1.50708560326e-07
20120622135700,nothing,no,0,250,640.612792969,1.16514995344e-07
20120622135700,nothing,no,0,250,645.99609375,1.1114842174e-07
20120622135700,nothing,no,0,250,651.379394531,1.20012556749e-07
20120622135700,nothing,no,0,250,656.762695312,1.16593395761e-07
20120622135700,nothing,no,0,250,662.145996094,1.00905523415e-07
20120622135700,nothing,no,0,250,667.529296875,8.60288015298e-08
20120622135700,nothing,no,0,250,672.912597656,8.68908432526e-08
20120622135700,nothing,no,0,250,678.295898438,1.22917993386e-07
20120622135700,nothing,no,0,250,683.679199219,1.33536737956e-07
20120622135700,nothing,no,0,250,689.0625,9.93195401675e-08
20120622135700,nothing,no,0,250,694.445800781,9.62475757645e-08
20120622135700,nothing,no,0,250,699.829101562,7.15941546641e-08
20120622135700,nothing,no,0,250,705.212402344,7.98912607081e-08
20120622135700,nothing,no,0,250,710.595703125,8.99470450817e-08
20120622135700,nothing,no,0,250,715.979003906,6.39098998965e-08
20120622135700,nothing,no,0,250,721.362304688,5.96373206082e-08
20120622135700,nothing,no,0,250,726.745605469,8.05635147392e-08
20120622135700,nothing,no,0,250,732.12890625,7.91751224625e-08
20120622135700,nothing,no,0,250,737.512207031,6.1628876242e-08
20120622135700,nothing,no,0,250,742.895507812,4.54826848911e-08
20120622135700,nothing,no,0,250,748.278808594,5.14450364524e-08
20120622135700,nothing,no,0,250,753.662109375,7.82144044975e-08
20120622135700,nothing,no,0,250,759.045410156,1.58814247943e-07
20120622135700,nothing,no,0,250,764.428710938,3.06159771275e-07
20120622135700,nothing,no,0,250,769.812011719,3.15314131708e-07
20120622135700,nothing,no,0,250,775.1953125,2.46701682878e-07
20120622135700,nothing,no,0,250,780.578613281,1.6655449408e-07
20120622135700,nothing,no,0,250,785.961914062,1.53031634383e-07
20120622135700,nothing,no,0,250,791.345214844,1.47572143604e-07
20120622135700,nothing,no,0,250,796.728515625,1.2569138103e-07
20120622135700,nothing,no,0,250,802.111816406,1.14532111769e-07
20120622135700,nothing,no,0,250,807.495117188,1.00525055234e-07
20120622135700,nothing,no,0,250,812.878417969,9.0471982928e-08
20120622135700,nothing,no,0,250,818.26171875,7.933280579e-08
20120622135700,nothing,no,0,250,823.645019531,7.62837226034e-08
20120622135700,nothing,no,0,250,829.028320312,7.92563894992e-08
20120622135700,nothing,no,0,250,834.411621094,1.03781363836e-07
20120622135700,nothing,no,0,250,839.794921875,1.40341776413e-07
20120622135700,nothing,no,0,250,845.178222656,1.47405018405e-07
20120622135700,nothing,no,0,250,850.561523438,1.48043399485e-07
20120622135700,nothing,no,0,250,855.944824219,2.05975669249e-07
20120622135700,nothing,no,0,250,861.328125,2.28888710044e-07
20120622135700,nothing,no,0,250,866.711425781,2.59705276494e-07
20120622135700,nothing,no,0,250,872.094726562,2.58347637903e-07
20120622135700,nothing,no,0,250,877.478027344,2.34541852016e-07
20120622135700,nothing,no,0,250,882.861328125,2.10346287989e-07
20120622135700,nothing,no,0,250,888.244628906,1.65733574844e-07
20120622135700,nothing,no,0,250,893.627929688,1.24437044488e-07
20120622135700,nothing,no,0,250,899.011230469,1.23564803013e-07
20120622135700,nothing,no,0,250,904.39453125,1.22382275482e-07
20120622135700,nothing,no,0,250,909.777832031,1.1405282355e-07
20120622135700,nothing,no,0,250,915.161132812,1.03543447603e-07
20120622135700,nothing,no,0,250,920.544433594,1.16264956337e-07
20120622135700,nothing,no,0,250,925.927734375,1.62803550079e-07
20120622135700,nothing,no,0,250,931.311035156,1.5939107655e-07
20120622135700,nothing,no,0,250,936.694335938,1.27060213611e-07
20120622135700,nothing,no,0,250,942.077636719,7.56892375641e-08
20120622135700,nothing,no,0,250,947.4609375,4.47605629328e-08
20120622135700,nothing,no,0,250,952.844238281,3.83354321405e-08
20120622135700,nothing,no,0,250,958.227539062,6.91773204041e-08
20120622135700,nothing,no,0,250,963.610839844,9.7342426145e-08
20120622135700,nothing,no,0,250,968.994140625,5.89807493494e-08
20120622135700,nothing,no,0,250,974.377441406,3.49587632166e-08
20120622135700,nothing,no,0,250,979.760742188,3.42752330737e-08
20120622135700,nothing,no,0,250,985.144042969,5.36808721175e-08
20120622135700,nothing,no,0,250,990.52734375,7.95165642757e-08
20120622135700,nothing,no,0,250,995.910644531,4.35593073144e-08
20120622135700,nothing,no,0,250,1001.29394531,3.109123156e-08
20120622135700,nothing,no,0,250,1006.67724609,2.88612617863e-08
20120622135700,nothing,no,0,250,1012.06054688,4.03456497953e-08
20120622135700,nothing,no,0,250,1017.44384766,7.32360335022e-08
20120622135700,nothing,no,0,250,1022.82714844,6.46258554128e-08
20120622135700,nothing,no,0,250,1028.21044922,5.90593992553e-08
20120622135700,nothing,no,0,250,1033.59375,6.12541797791e-08
20120622135700,nothing,no,0,250,1038.97705078,5.63446858339e-08
20120622135700,nothing,no,0,250,1044.36035156,5.68583409683e-08
20120622135700,nothing,no,0,250,1049.74365234,6.53645062066e-08
20120622135700,nothing,no,0,250,1055.12695312,1.30552980407e-07
20120622135700,nothing,no,0,250,1060.51025391,2.11234728019e-07
20120622135700,nothing,no,0,250,1065.89355469,2.02545382209e-07
20120622135700,nothing,no,0,250,1071.27685547,1.63721971717e-07
20120622135700,nothing,no,0,250,1076.66015625,1.19282188733e-07
20120622135700,nothing,no,0,250,1082.04345703,9.84933124928e-08
20120622135700,nothing,no,0,250,1087.42675781,1.04395030566e-07
20120622135700,nothing,no,0,250,1092.81005859,1.89381744347e-07
20120622135700,nothing,no,0,250,1098.19335938,3.40608218457e-07
20120622135700,nothing,no,0,250,1103.57666016,5.58151038042e-07
20120622135700,nothing,no,0,250,1108.95996094,2.86315058806e-07
20120622135700,nothing,no,0,250,1114.34326172,2.09413476439e-07
20120622135700,nothing,no,0,250,1119.7265625,2.54334096448e-07
20120622135700,nothing,no,0,250,1125.10986328,3.52305897355e-07
20120622135700,nothing,no,0,250,1130.49316406,5.4683512898e-07
20120622135700,nothing,no,0,250,1135.87646484,6.63617971126e-07
20120622135700,nothing,no,0,250,1141.25976562,4.05487542714e-07
20120622135700,nothing,no,0,250,1146.64306641,2.57692287324e-07
20120622135700,nothing,no,0,250,1152.02636719,1.60038354376e-07
20120622135700,nothing,no,0,250,1157.40966797,9.45097195292e-08
20120622135700,nothing,no,0,250,1162.79296875,9.31896093678e-08
20120622135700,nothing,no,0,250,1168.17626953,1.1030320096e-07
20120622135700,nothing,no,0,250,1173.55957031,1.23223444468e-07
20120622135700,nothing,no,0,250,1178.94287109,1.18442434308e-07
20120622135700,nothing,no,0,250,1184.32617188,9.01406941775e-08
20120622135700,nothing,no,0,250,1189.70947266,6.36016783022e-08
20120622135700,nothing,no,0,250,1195.09277344,3.82270406156e-08
20120622135700,nothing,no,0,250,1200.47607422,3.87297965115e-08
20120622135700,nothing,no,0,250,1205.859375,6.9530201798e-08
20120622135700,nothing,no,0,250,1211.24267578,1.04472220832e-07
20120622135700,nothing,no,0,250,1216.62597656,8.83666261474e-08
20120622135700,nothing,no,0,250,1222.00927734,6.19236639954e-08
20120622135700,nothing,no,0,250,1227.39257812,5.23218888169e-08
20120622135700,nothing,no,0,250,1232.77587891,3.84468320841e-08
20120622135700,nothing,no,0,250,1238.15917969,4.32475551332e-08
20120622135700,nothing,no,0,250,1243.54248047,9.10284312878e-08
20120622135700,nothing,no,0,250,1248.92578125,1.58293827825e-07
20120622135700,nothing,no,0,250,1254.30908203,1.14576564953e-07
20120622135700,nothing,no,0,250,1259.69238281,5.88682492044e-08
20120622135700,nothing,no,0,250,1265.07568359,4.25911753791e-08
20120622135700,nothing,no,0,250,1270.45898438,8.78980610411e-08
20120622135700,nothing,no,0,250,1275.84228516,1.49301584357e-07
20120622135700,nothing,no,0,250,1281.22558594,1.20494820487e-07
20120622135700,nothing,no,0,250,1286.60888672,1.0940032043e-07
20120622135700,nothing,no,0,250,1291.9921875,9.27432131082e-08
20120622135700,nothing,no,0,250,1297.37548828,9.91271653815e-08
20120622135700,nothing,no,0,250,1302.75878906,1.58927922202e-07
20120622135700,nothing,no,0,250,1308.14208984,2.07353332021e-07
20120622135700,nothing,no,0,250,1313.52539062,2.00543635315e-07
20120622135700,nothing,no,0,250,1318.90869141,2.20013895716e-07
20120622135700,nothing,no,0,250,1324.29199219,2.54668899558e-07
20120622135700,nothing,no,0,250,1329.67529297,2.13293480497e-07
20120622135700,nothing,no,0,250,1335.05859375,1.58596945895e-07
20120622135700,nothing,no,0,250,1340.44189453,1.72706490484e-07
20120622135700,nothing,no,0,250,1345.82519531,1.97612175141e-07
20120622135700,nothing,no,0,250,1351.20849609,2.07955429093e-07
20120622135700,nothing,no,0,250,1356.59179688,2.56050194415e-07
20120622135700,nothing,no,0,250,1361.97509766,2.77203659237e-07
20120622135700,nothing,no,0,250,1367.35839844,2.86968593825e-07
20120622135700,nothing,no,0,250,1372.74169922,1.98224122478e-07
20120622135700,nothing,no,0,250,1378.125,8.26457639365e-08
20120622135700,nothing,no,0,250,1383.50830078,5.44206629603e-08
20120622135700,nothing,no,0,250,1388.89160156,1.22306031835e-07
20120622135700,nothing,no,0,250,1394.27490234,2.06406588962e-07
20120622135700,nothing,no,0,250,1399.65820312,1.40761574839e-07
20120622135700,nothing,no,0,250,1405.04150391,9.95416881022e-08
20120622135700,nothing,no,0,250,1410.42480469,8.5861934776e-08
20120622135700,nothing,no,0,250,1415.80810547,1.4533804275e-07
20120622135700,nothing,no,0,250,1421.19140625,1.41392421192e-07
20120622135700,nothing,no,0,250,1426.57470703,9.19773798523e-08
20120622135700,nothing,no,0,250,1431.95800781,1.24617739681e-07
20120622135700,nothing,no,0,250,1437.34130859,1.84130379955e-07
20120622135700,nothing,no,0,250,1442.72460938,1.89971960887e-07
20120622135700,nothing,no,0,250,1448.10791016,1.77682745917e-07
20120622135700,nothing,no,0,250,1453.49121094,1.05145687136e-07
20120622135700,nothing,no,0,250,1458.87451172,1.19857521525e-07
20120622135700,nothing,no,0,250,1464.2578125,1.12482011102e-07
20120622135700,nothing,no,0,250,1469.64111328,1.20657201548e-07
20120622135700,nothing,no,0,250,1475.02441406,2.2178885454e-07
20120622135700,nothing,no,0,250,1480.40771484,2.55553074242e-07
20120622135700,nothing,no,0,250,1485.79101562,1.878119845e-07
20120622135700,nothing,no,0,250,1491.17431641,1.23196018053e-07
20120622135700,nothing,no,0,250,1496.55761719,2.6463102849e-07
20120622135700,nothing,no,0,250,1501.94091797,2.71136807122e-07
20120622135700,nothing,no,0,250,1507.32421875,1.1777484842e-07
20120622135700,nothing,no,0,250,1512.70751953,1.05475869898e-07
20120622135700,nothing,no,0,250,1518.09082031,2.5197981161e-07
20120622135700,nothing,no,0,250,1523.47412109,4.21967588104e-07
20120622135700,nothing,no,0,250,1528.85742188,3.79096436736e-07
20120622135700,nothing,no,0,250,1534.24072266,3.2013179382e-07
20120622135700,nothing,no,0,250,1539.62402344,3.18445852247e-07
20120622135700,nothing,no,0,250,1545.00732422,2.75152726884e-07
20120622135700,nothing,no,0,250,1550.390625,1.64605432542e-07
20120622135700,nothing,no,0,250,1555.77392578,1.44705544396e-07
20120622135700,nothing,no,0,250,1561.15722656,1.72421412227e-07
20120622135700,nothing,no,0,250,1566.54052734,1.35797130329e-07
20120622135700,nothing,no,0,250,1571.92382812,8.46865210688e-08
20120622135700,nothing,no,0,250,1577.30712891,7.59956007638e-08
20120622135700,nothing,no,0,250,1582.69042969,8.11285830111e-08
20120622135700,nothing,no,0,250,1588.07373047,1.0585241899e-07
20120622135700,nothing,no,0,250,1593.45703125,9.96824818378e-08
20120622135700,nothing,no,0,250,1598.84033203,7.49259269165e-08
20120622135700,nothing,no,0,250,1604.22363281,9.53308171689e-08
20120622135700,nothing,no,0,250,1609.60693359,9.73012601839e-08
20120622135700,nothing,no,0,250,1614.99023438,8.03575694456e-08
20120622135700,nothing,no,0,250,1620.37353516,8.71586685259e-08
20120622135700,nothing,no,0,250,1625.75683594,1.42612177463e-07
20120622135700,nothing,no,0,250,1631.14013672,1.68319532624e-07
20120622135700,nothing,no,0,250,1636.5234375,1.66722502067e-07
20120622135700,nothing,no,0,250,1641.90673828,1.66886368244e-07
20120622135700,nothing,no,0,250,1647.29003906,2.03121542932e-07
20120622135700,nothing,no,0,250,1652.67333984,1.85266490115e-07
20120622135700,nothing,no,0,250,1658.05664062,2.09477509447e-07
20120622135700,nothing,no,0,250,1663.43994141,1.68446742127e-07
20120622135700,nothing,no,0,250,1668.82324219,1.94586067488e-07
20120622135700,nothing,no,0,250,1674.20654297,1.6620677007e-07
20120622135700,nothing,no,0,250,1679.58984375,1.4683175548e-07
20120622135700,nothing,no,0,250,1684.97314453,2.32970594743e-07
20120622135700,nothing,no,0,250,1690.35644531,1.89311048719e-07
20120622135700,nothing,no,0,250,1695.73974609,1.11409467742e-07
20120622135700,nothing,no,0,250,1701.12304688,9.10810373069e-08
20120622135700,nothing,no,0,250,1706.50634766,1.12692707121e-07
20120622135700,nothing,no,0,250,1711.88964844,9.33246381089e-08
20120622135700,nothing,no,0,250,1717.27294922,1.25636931265e-07
20120622135700,nothing,no,0,250,1722.65625,1.8054289999e-07
20120622135700,nothing,no,0,250,1728.03955078,1.71802576633e-07
20120622135700,nothing,no,0,250,1733.42285156,1.73874894463e-07
20120622135700,nothing,no,0,250,1738.80615234,1.34859873679e-07
20120622135700,nothing,no,0,250,1744.18945312,1.05494682161e-07
20120622135700,nothing,no,0,250,1749.57275391,8.24125125403e-08
20120622135700,nothing,no,0,250,1754.95605469,9.97517799743e-08
20120622135700,nothing,no,0,250,1760.33935547,1.26426216584e-07
20120622135700,nothing,no,0,250,1765.72265625,1.40751155453e-07
20120622135700,nothing,no,0,250,1771.10595703,1.18217967083e-07
20120622135700,nothing,no,0,250,1776.48925781,1.20331450782e-07
20120622135700,nothing,no,0,250,1781.87255859,1.55964428997e-07
20120622135700,nothing,no,0,250,1787.25585938,1.70665113524e-07
20120622135700,nothing,no,0,250,1792.63916016,2.35992622939e-07
20120622135700,nothing,no,0,250,1798.02246094,2.51138428492e-07
20120622135700,nothing,no,0,250,1803.40576172,1.69500886842e-07
20120622135700,nothing,no,0,250,1808.7890625,1.25344140218e-07
20120622135700,nothing,no,0,250,1814.17236328,2.06157380232e-07
20120622135700,nothing,no,0,250,1819.55566406,2.97977820195e-07
20120622135700,nothing,no,0,250,1824.93896484,2.53202750999e-07
20120622135700,nothing,no,0,250,1830.32226562,1.79413926935e-07
20120622135700,nothing,no,0,250,1835.70556641,1.54556383538e-07
20120622135700,nothing,no,0,250,1841.08886719,1.61050665021e-07
20120622135700,nothing,no,0,250,1846.47216797,1.17331488959e-07
20120622135700,nothing,no,0,250,1851.85546875,9.33499256909e-08
20120622135700,nothing,no,0,250,1857.23876953,1.05395046591e-07
20120622135700,nothing,no,0,250,1862.62207031,1.33324641149e-07
20120622135700,nothing,no,0,250,1868.00537109,1.66272291265e-07
20120622135700,nothing,no,0,250,1873.38867188,2.27102923212e-07
20120622135700,nothing,no,0,250,1878.77197266,2.84896289251e-07
20120622135700,nothing,no,0,250,1884.15527344,3.68296767536e-07
20120622135700,nothing,no,0,250,1889.53857422,3.59920988974e-07
20120622135700,nothing,no,0,250,1894.921875,4.98325387035e-07
20120622135700,nothing,no,0,250,1900.30517578,3.8974244392e-07
20120622135700,nothing,no,0,250,1905.68847656,3.03956166988e-07
20120622135700,nothing,no,0,250,1911.07177734,2.5125685493e-07
20120622135700,nothing,no,0,250,1916.45507812,2.73146074254e-07
20120622135700,nothing,no,0,250,1921.83837891,4.30634566695e-07
20120622135700,nothing,no,0,250,1927.22167969,3.21528401288e-07
20120622135700,nothing,no,0,250,1932.60498047,2.33559822983e-07
20120622135700,nothing,no,0,250,1937.98828125,2.07335440352e-07
20120622135700,nothing,no,0,250,1943.37158203,2.40471824359e-07
20120622135700,nothing,no,0,250,1948.75488281,3.52282437316e-07
20120622135700,nothing,no,0,250,1954.13818359,4.09243776958e-07
20120622135700,nothing,no,0,250,1959.52148438,4.51712253719e-07
20120622135700,nothing,no,0,250,1964.90478516,5.60219910112e-07
20120622135700,nothing,no,0,250,1970.28808594,4.1776000755e-07
20120622135700,nothing,no,0,250,1975.67138672,3.69468297971e-07
20120622135700,nothing,no,0,250,1981.0546875,2.88480781797e-07
20120622135700,nothing,no,0,250,1986.43798828,3.3556490019e-07
20120622135700,nothing,no,0,250,1991.82128906,5.94821151808e-07
20120622135700,nothing,no,0,250,1997.20458984,4.38102861207e-07
20120622135700,nothing,no,0,250,2002.58789062,3.24925318336e-07
20120622135700,nothing,no,0,250,2007.97119141,3.03533650464e-07
20120622135700,nothing,no,0,250,2013.35449219,3.94563424669e-07
20120622135700,nothing,no,0,250,2018.73779297,4.76659761872e-07
20120622135700,nothing,no,0,250,2024.12109375,6.08699662036e-07
20120622135700,nothing,no,0,250,2029.50439453,8.5373327912e-07
20120622135700,nothing,no,0,250,2034.88769531,6.85901055387e-07
20120622135700,nothing,no,0,250,2040.27099609,3.64447988498e-07
20120622135700,nothing,no,0,250,2045.65429688,2.13819914964e-07
20120622135700,nothing,no,0,250,2051.03759766,1.7112182977e-07
20120622135700,nothing,no,0,250,2056.42089844,1.61542068338e-07
20120622135700,nothing,no,0,250,2061.80419922,1.5790215115e-07
20120622135700,nothing,no,0,250,2067.1875,1.71083516779e-07
20120622135700,nothing,no,0,250,2072.57080078,1.41656654319e-07
20120622135700,nothing,no,0,250,2077.95410156,1.1815119855e-07
20120622135700,nothing,no,0,250,2083.33740234,1.66694023511e-07
20120622135700,nothing,no,0,250,2088.72070312,2.30415019513e-07
20120622135700,nothing,no,0,250,2094.10400391,2.461016635e-07
20120622135700,nothing,no,0,250,2099.48730469,2.0437208094e-07
20120622135700,nothing,no,0,250,2104.87060547,1.328749262e-07
20120622135700,nothing,no,0,250,2110.25390625,1.21101238243e-07
20120622135700,nothing,no,0,250,2115.63720703,1.32006569288e-07
20120622135700,nothing,no,0,250,2121.02050781,1.56162472615e-07
20120622135700,nothing,no,0,250,2126.40380859,1.49312884243e-07
20120622135700,nothing,no,0,250,2131.78710938,1.42942133255e-07
20120622135700,nothing,no,0,250,2137.17041016,1.50224836e-07
20120622135700,nothing,no,0,250,2142.55371094,1.33475961296e-07
20120622135700,nothing,no,0,250,2147.93701172,9.0748602754e-08
20120622135700,nothing,no,0,250,2153.3203125,6.54800627041e-08
20120622135700,nothing,no,0,250,2158.70361328,5.96357954475e-08
20120622135700,nothing,no,0,250,2164.08691406,6.35606632685e-08
20120622135700,nothing,no,0,250,2169.47021484,7.58560314213e-08
20120622135700,nothing,no,0,250,2174.85351562,6.12189361138e-08
20120622135700,nothing,no,0,250,2180.23681641,5.81778030154e-08
20120622135700,nothing,no,0,250,2185.62011719,8.30749941593e-08
20120622135700,nothing,no,0,250,2191.00341797,1.0383205225e-07
20120622135700,nothing,no,0,250,2196.38671875,8.87577605358e-08
20120622135700,nothing,no,0,250,2201.77001953,1.04062161955e-07
20120622135700,nothing,no,0,250,2207.15332031,1.49829772411e-07
20120622135700,nothing,no,0,250,2212.53662109,1.68658866249e-07
20120622135700,nothing,no,0,250,2217.91992188,1.78731062527e-07
20120622135700,nothing,no,0,250,2223.30322266,1.27366572891e-07
20120622135700,nothing,no,0,250,2228.68652344,1.03088417592e-07
20120622135700,nothing,no,0,250,2234.06982422,1.16434423312e-07
20120622135700,nothing,no,0,250,2239.453125,1.03673783584e-07
20120622135700,nothing,no,0,250,2244.83642578,8.57017300448e-08
20120622135700,nothing,no,0,250,2250.21972656,7.15017689249e-08
20120622135700,nothing,no,0,250,2255.60302734,7.13091758852e-08
20120622135700,nothing,no,0,250,2260.98632812,1.10690236946e-07
20120622135700,nothing,no,0,250,2266.36962891,1.54785946014e-07
20120622135700,nothing,no,0,250,2271.75292969,1.42160056148e-07
20120622135700,nothing,no,0,250,2277.13623047,1.19410281205e-07
20120622135700,nothing,no,0,250,2282.51953125,1.08654712498e-07
20120622135700,nothing,no,0,250,2287.90283203,7.78883209191e-08
20120622135700,nothing,no,0,250,2293.28613281,6.56215838004e-08
20120622135700,nothing,no,0,250,2298.66943359,7.4730870224e-08
20120622135700,nothing,no,0,250,2304.05273438,8.73689996927e-08
