run,modelname,treatname,angle,spd,kfrequency,Pxx
20120622135700,nothing,lrg,0,250,2826.49299233,2.18194303488e-10
20120622135700,nothing,lrg,0,250,2827.29324515,2.21617177219e-10
20120622135700,nothing,lrg,0,250,2828.09349798,2.19518000233e-10
20120622135700,nothing,lrg,0,250,2828.89375081,2.14228995269e-10
20120622135700,nothing,lrg,0,250,2829.69400364,2.16689862777e-10
20120622135700,nothing,lrg,0,250,2830.49425647,2.21309804744e-10
20120622135700,nothing,lrg,0,250,2831.2945093,2.20179138037e-10
20120622135700,nothing,lrg,0,250,2832.09476213,2.19849058299e-10
20120622135700,nothing,lrg,0,250,2832.89501496,2.20187521112e-10
20120622135700,nothing,lrg,0,250,2833.69526779,2.18177349068e-10
20120622135700,nothing,lrg,0,250,2834.49552062,2.16790974551e-10
20120622135700,nothing,lrg,0,250,2835.29577345,2.1901124892e-10
20120622135700,nothing,lrg,0,250,2836.09602627,2.19610927528e-10
20120622135700,nothing,lrg,0,250,2836.8962791,2.18208899031e-10
20120622135700,nothing,lrg,0,250,2837.69653193,2.1911330494e-10
20120622135700,nothing,lrg,0,250,2838.49678476,2.2015404504e-10
20120622135700,nothing,lrg,0,250,2839.29703759,2.19575950894e-10
20120622135700,nothing,lrg,0,250,2840.09729042,2.17535922409e-10
20120622135700,nothing,lrg,0,250,2840.89754325,2.16840514472e-10
20120622135700,nothing,lrg,0,250,2841.69779608,2.20131773652e-10
20120622135700,nothing,lrg,0,250,2842.49804891,2.17407852954e-10
20120622135700,nothing,lrg,0,250,2843.29830174,2.13260674357e-10
20120622135700,nothing,lrg,0,250,2844.09855457,2.14489768458e-10
20120622135700,nothing,lrg,0,250,2844.89880739,2.16987224369e-10
20120622135700,nothing,lrg,0,250,2845.69906022,2.18155519078e-10
20120622135700,nothing,lrg,0,250,2846.49931305,2.17158706218e-10
20120622135700,nothing,lrg,0,250,2847.29956588,2.14893178296e-10
20120622135700,nothing,lrg,0,250,2848.09981871,2.1385003652e-10
20120622135700,nothing,lrg,0,250,2848.90007154,2.1402212486e-10
20120622135700,nothing,lrg,0,250,2849.70032437,2.16143170187e-10
20120622135700,nothing,lrg,0,250,2850.5005772,2.17761486724e-10
20120622135700,nothing,lrg,0,250,2851.30083003,2.16582324082e-10
20120622135700,nothing,lrg,0,250,2852.10108286,2.17077236853e-10
20120622135700,nothing,lrg,0,250,2852.90133569,2.17444002761e-10
20120622135700,nothing,lrg,0,250,2853.70158851,2.1723579187e-10
20120622135700,nothing,lrg,0,250,2854.50184134,2.1377803297e-10
20120622135700,nothing,lrg,0,250,2855.30209417,2.15364942943e-10
20120622135700,nothing,lrg,0,250,2856.102347,2.18237926779e-10
20120622135700,nothing,lrg,0,250,2856.90259983,2.15088510238e-10
20120622135700,nothing,lrg,0,250,2857.70285266,2.10038411227e-10
20120622135700,nothing,lrg,0,250,2858.50310549,2.13334146636e-10
20120622135700,nothing,lrg,0,250,2859.30335832,2.15743026367e-10
20120622135700,nothing,lrg,0,250,2860.10361115,2.15019081604e-10
20120622135700,nothing,lrg,0,250,2860.90386398,2.12633650135e-10
20120622135700,nothing,lrg,0,250,2861.70411681,2.15445425804e-10
20120622135700,nothing,lrg,0,250,2862.50436963,2.16622419653e-10
20120622135700,nothing,lrg,0,250,2863.30462246,2.13445594782e-10
20120622135700,nothing,lrg,0,250,2864.10487529,2.13521930582e-10
20120622135700,nothing,lrg,0,250,2864.90512812,2.12188445594e-10
20120622135700,nothing,lrg,0,250,2865.70538095,2.14432740273e-10
20120622135700,nothing,lrg,0,250,2866.50563378,2.15167168765e-10
20120622135700,nothing,lrg,0,250,2867.30588661,2.13586003326e-10
20120622135700,nothing,lrg,0,250,2868.10613944,2.11359536653e-10
20120622135700,nothing,lrg,0,250,2868.90639227,2.13559939283e-10
20120622135700,nothing,lrg,0,250,2869.7066451,2.14517675352e-10
20120622135700,nothing,lrg,0,250,2870.50689793,2.13042039087e-10
20120622135700,nothing,lrg,0,250,2871.30715075,2.13578745578e-10
20120622135700,nothing,lrg,0,250,2872.10740358,2.12503563597e-10
20120622135700,nothing,lrg,0,250,2872.90765641,2.14290170203e-10
20120622135700,nothing,lrg,0,250,2873.70790924,2.14227540618e-10
20120622135700,nothing,lrg,0,250,2874.50816207,2.13280118689e-10
20120622135700,nothing,lrg,0,250,2875.3084149,2.11625708588e-10
20120622135700,nothing,lrg,0,250,2876.10866773,2.1092911357e-10
20120622135700,nothing,lrg,0,250,2876.90892056,2.0941457412e-10
20120622135700,nothing,lrg,0,250,2877.70917339,2.10903350077e-10
20120622135700,nothing,lrg,0,250,2878.50942622,2.13069829823e-10
20120622135700,nothing,lrg,0,250,2879.30967905,2.11660314035e-10
20120622135700,nothing,lrg,0,250,2880.10993187,2.08608567098e-10
20120622135700,nothing,lrg,0,250,2880.9101847,2.1180147014e-10
20120622135700,nothing,lrg,0,250,2881.71043753,2.12351867674e-10
20120622135700,nothing,lrg,0,250,2882.51069036,2.10190936693e-10
20120622135700,nothing,lrg,0,250,2883.31094319,2.09916724548e-10
20120622135700,nothing,lrg,0,250,2884.11119602,2.08696826666e-10
20120622135700,nothing,lrg,0,250,2884.91144885,2.09317520825e-10
20120622135700,nothing,lrg,0,250,2885.71170168,2.08670996688e-10
20120622135700,nothing,lrg,0,250,2886.51195451,2.10413630188e-10
20120622135700,nothing,lrg,0,250,2887.31220734,2.13454532746e-10
20120622135700,nothing,lrg,0,250,2888.11246017,2.1330147755e-10
20120622135700,nothing,lrg,0,250,2888.91271299,2.11134669419e-10
20120622135700,nothing,lrg,0,250,2889.71296582,2.12422306164e-10
20120622135700,nothing,lrg,0,250,2890.51321865,2.12920405172e-10
20120622135700,nothing,lrg,0,250,2891.31347148,2.11294800974e-10
20120622135700,nothing,lrg,0,250,2892.11372431,2.10299419619e-10
20120622135700,nothing,lrg,0,250,2892.91397714,2.11276179444e-10
20120622135700,nothing,lrg,0,250,2893.71422997,2.122422645e-10
20120622135700,nothing,lrg,0,250,2894.5144828,2.11036448984e-10
20120622135700,nothing,lrg,0,250,2895.31473563,2.10408585858e-10
20120622135700,nothing,lrg,0,250,2896.11498846,2.1193428372e-10
20120622135700,nothing,lrg,0,250,2896.91524129,2.12442933292e-10
20120622135700,nothing,lrg,0,250,2897.71549411,2.10035840049e-10
20120622135700,nothing,lrg,0,250,2898.51574694,2.09775320277e-10
20120622135700,nothing,lrg,0,250,2899.31599977,2.0732265386e-10
20120622135700,nothing,lrg,0,250,2900.1162526,2.11356083076e-10
20120622135700,nothing,lrg,0,250,2900.91650543,2.09794145794e-10
20120622135700,nothing,lrg,0,250,2901.71675826,2.08107981507e-10
20120622135700,nothing,lrg,0,250,2902.51701109,2.09413773852e-10
20120622135700,nothing,lrg,0,250,2903.31726392,2.06931277092e-10
20120622135700,nothing,lrg,0,250,2904.11751675,2.06508420882e-10
20120622135700,nothing,lrg,0,250,2904.91776958,2.0787007608e-10
20120622135700,nothing,lrg,0,250,2905.71802241,2.0681982901e-10
20120622135700,nothing,lrg,0,250,2906.51827523,2.04883983616e-10
20120622135700,nothing,lrg,0,250,2907.31852806,2.06527273942e-10
20120622135700,nothing,lrg,0,250,2908.11878089,2.07756528621e-10
20120622135700,nothing,lrg,0,250,2908.91903372,2.06935508807e-10
20120622135700,nothing,lrg,0,250,2909.71928655,2.04734559829e-10
20120622135700,nothing,lrg,0,250,2910.51953938,2.09545945972e-10
20120622135700,nothing,lrg,0,250,2911.31979221,2.07944150181e-10
20120622135700,nothing,lrg,0,250,2912.12004504,2.0585173979e-10
20120622135700,nothing,lrg,0,250,2912.92029787,2.05878929206e-10
20120622135700,nothing,lrg,0,250,2913.7205507,2.02688929557e-10
20120622135700,nothing,lrg,0,250,2914.52080352,2.00740371224e-10
20120622135700,nothing,lrg,0,250,2915.32105635,2.03783419289e-10
20120622135700,nothing,lrg,0,250,2916.12130918,2.05592541486e-10
20120622135700,nothing,lrg,0,250,2916.92156201,2.05542806711e-10
20120622135700,nothing,lrg,0,250,2917.72181484,2.02864624443e-10
20120622135700,nothing,lrg,0,250,2918.52206767,2.04907057814e-10
20120622135700,nothing,lrg,0,250,2919.3223205,2.05797377493e-10
20120622135700,nothing,lrg,0,250,2920.12257333,2.04306516697e-10
20120622135700,nothing,lrg,0,250,2920.92282616,2.05742736415e-10
20120622135700,nothing,lrg,0,250,2921.72307899,2.06892510609e-10
20120622135700,nothing,lrg,0,250,2922.52333182,2.09017836588e-10
20120622135700,nothing,lrg,0,250,2923.32358464,2.07654307682e-10
20120622135700,nothing,lrg,0,250,2924.12383747,2.07105073261e-10
20120622135700,nothing,lrg,0,250,2924.9240903,2.07873826484e-10
20120622135700,nothing,lrg,0,250,2925.72434313,2.02341925014e-10
20120622135700,nothing,lrg,0,250,2926.52459596,2.02159875995e-10
20120622135700,nothing,lrg,0,250,2927.32484879,2.05721348377e-10
20120622135700,nothing,lrg,0,250,2928.12510162,2.04678993919e-10
20120622135700,nothing,lrg,0,250,2928.92535445,2.02891006385e-10
20120622135700,nothing,lrg,0,250,2929.72560728,2.03002340509e-10
20120622135700,nothing,lrg,0,250,2930.52586011,2.02515334674e-10
20120622135700,nothing,lrg,0,250,2931.32611294,2.00946018865e-10
20120622135700,nothing,lrg,0,250,2932.12636576,2.05724716134e-10
20120622135700,nothing,lrg,0,250,2932.92661859,2.05380875561e-10
20120622135700,nothing,lrg,0,250,2933.72687142,2.03595109241e-10
20120622135700,nothing,lrg,0,250,2934.52712425,2.02846408786e-10
20120622135700,nothing,lrg,0,250,2935.32737708,2.02451518904e-10
20120622135700,nothing,lrg,0,250,2936.12762991,2.00828766743e-10
20120622135700,nothing,lrg,0,250,2936.92788274,1.99206720557e-10
20120622135700,nothing,lrg,0,250,2937.72813557,2.01607020651e-10
20120622135700,nothing,lrg,0,250,2938.5283884,2.02264300068e-10
20120622135700,nothing,lrg,0,250,2939.32864123,2.03788843121e-10
20120622135700,nothing,lrg,0,250,2940.12889406,2.01410584672e-10
20120622135700,nothing,lrg,0,250,2940.92914688,1.99423823525e-10
20120622135700,nothing,lrg,0,250,2941.72939971,2.00285919914e-10
20120622135700,nothing,lrg,0,250,2942.52965254,2.00217274066e-10
20120622135700,nothing,lrg,0,250,2943.32990537,2.00757641956e-10
20120622135700,nothing,lrg,0,250,2944.1301582,1.9992984614e-10
20120622135700,nothing,lrg,0,250,2944.93041103,2.00672180364e-10
20120622135700,nothing,lrg,0,250,2945.73066386,2.01531312415e-10
20120622135700,nothing,lrg,0,250,2946.53091669,1.99598286241e-10
20120622135700,nothing,lrg,0,250,2947.33116952,2.01458321782e-10
20120622135700,nothing,lrg,0,250,2948.13142235,1.98871464321e-10
20120622135700,nothing,lrg,0,250,2948.93167518,2.01660548609e-10
20120622135700,nothing,lrg,0,250,2949.731928,1.97604968222e-10
20120622135700,nothing,lrg,0,250,2950.53218083,1.94219941231e-10
20120622135700,nothing,lrg,0,250,2951.33243366,1.96640735366e-10
20120622135700,nothing,lrg,0,250,2952.13268649,1.98971490451e-10
20120622135700,nothing,lrg,0,250,2952.93293932,1.98385932358e-10
20120622135700,nothing,lrg,0,250,2953.73319215,1.98133463686e-10
20120622135700,nothing,lrg,0,250,2954.53344498,2.00715628315e-10
20120622135700,nothing,lrg,0,250,2955.33369781,2.00434587024e-10
20120622135700,nothing,lrg,0,250,2956.13395064,1.99126227986e-10
20120622135700,nothing,lrg,0,250,2956.93420347,1.98433332557e-10
20120622135700,nothing,lrg,0,250,2957.7344563,1.98181152837e-10
20120622135700,nothing,lrg,0,250,2958.53470912,1.98092042492e-10
20120622135700,nothing,lrg,0,250,2959.33496195,1.9879502317e-10
20120622135700,nothing,lrg,0,250,2960.13521478,1.98706409056e-10
20120622135700,nothing,lrg,0,250,2960.93546761,1.95166561848e-10
20120622135700,nothing,lrg,0,250,2961.73572044,1.97423543371e-10
20120622135700,nothing,lrg,0,250,2962.53597327,2.003117799e-10
20120622135700,nothing,lrg,0,250,2963.3362261,1.99119707773e-10
20120622135700,nothing,lrg,0,250,2964.13647893,1.96583625617e-10
20120622135700,nothing,lrg,0,250,2964.93673176,1.9744954733e-10
20120622135700,nothing,lrg,0,250,2965.73698459,1.97328759644e-10
20120622135700,nothing,lrg,0,250,2966.53723742,1.95189080886e-10
20120622135700,nothing,lrg,0,250,2967.33749024,1.93920063111e-10
20120622135700,nothing,lrg,0,250,2968.13774307,1.95831836702e-10
20120622135700,nothing,lrg,0,250,2968.9379959,1.96418082378e-10
20120622135700,nothing,lrg,0,250,2969.73824873,1.95512743906e-10
20120622135700,nothing,lrg,0,250,2970.53850156,1.97079344797e-10
20120622135700,nothing,lrg,0,250,2971.33875439,1.95394835886e-10
20120622135700,nothing,lrg,0,250,2972.13900722,1.92764222367e-10
20120622135700,nothing,lrg,0,250,2972.93926005,1.91835204759e-10
20120622135700,nothing,lrg,0,250,2973.73951288,1.90901527561e-10
20120622135700,nothing,lrg,0,250,2974.53976571,1.93395203645e-10
20120622135700,nothing,lrg,0,250,2975.34001854,1.94407798685e-10
20120622135700,nothing,lrg,0,250,2976.14027136,1.92885861622e-10
20120622135700,nothing,lrg,0,250,2976.94052419,1.95289062172e-10
20120622135700,nothing,lrg,0,250,2977.74077702,1.94529519712e-10
20120622135700,nothing,lrg,0,250,2978.54102985,1.93870118421e-10
20120622135700,nothing,lrg,0,250,2979.34128268,1.93472158782e-10
20120622135700,nothing,lrg,0,250,2980.14153551,1.90825059234e-10
20120622135700,nothing,lrg,0,250,2980.94178834,1.91129575514e-10
20120622135700,nothing,lrg,0,250,2981.74204117,1.90580595223e-10
20120622135700,nothing,lrg,0,250,2982.542294,1.89095280576e-10
20120622135700,nothing,lrg,0,250,2983.34254683,1.88772575834e-10
20120622135700,nothing,lrg,0,250,2984.14279966,1.90431753276e-10
20120622135700,nothing,lrg,0,250,2984.94305248,1.90626369941e-10
20120622135700,nothing,lrg,0,250,2985.74330531,1.8816358441e-10
20120622135700,nothing,lrg,0,250,2986.54355814,1.87992776537e-10
20120622135700,nothing,lrg,0,250,2987.34381097,1.88465596862e-10
20120622135700,nothing,lrg,0,250,2988.1440638,1.90770724929e-10
20120622135700,nothing,lrg,0,250,2988.94431663,1.90738602692e-10
20120622135700,nothing,lrg,0,250,2989.74456946,1.91333969977e-10
20120622135700,nothing,lrg,0,250,2990.54482229,1.91971572132e-10
20120622135700,nothing,lrg,0,250,2991.34507512,1.91486039219e-10
20120622135700,nothing,lrg,0,250,2992.14532795,1.8965494125e-10
20120622135700,nothing,lrg,0,250,2992.94558078,1.89460591717e-10
20120622135700,nothing,lrg,0,250,2993.7458336,1.88651241146e-10
20120622135700,nothing,lrg,0,250,2994.54608643,1.89641801545e-10
20120622135700,nothing,lrg,0,250,2995.34633926,1.90355140587e-10
20120622135700,nothing,lrg,0,250,2996.14659209,1.86136163306e-10
20120622135700,nothing,lrg,0,250,2996.94684492,1.86997601562e-10
20120622135700,nothing,lrg,0,250,2997.74709775,1.85263522208e-10
20120622135700,nothing,lrg,0,250,2998.54735058,1.84928667791e-10
20120622135700,nothing,lrg,0,250,2999.34760341,1.86871011329e-10
20120622135700,nothing,lrg,0,250,3000.14785624,1.88208238085e-10
20120622135700,nothing,lrg,0,250,3000.94810907,1.8819708912e-10
20120622135700,nothing,lrg,0,250,3001.7483619,1.85944171726e-10
20120622135700,nothing,lrg,0,250,3002.54861472,1.86046503936e-10
20120622135700,nothing,lrg,0,250,3003.34886755,1.85247439199e-10
20120622135700,nothing,lrg,0,250,3004.14912038,1.86558613957e-10
20120622135700,nothing,lrg,0,250,3004.94937321,1.85776989294e-10
20120622135700,nothing,lrg,0,250,3005.74962604,1.88176079777e-10
20120622135700,nothing,lrg,0,250,3006.54987887,1.8573569891e-10
20120622135700,nothing,lrg,0,250,3007.3501317,1.84681013439e-10
20120622135700,nothing,lrg,0,250,3008.15038453,1.86154727465e-10
20120622135700,nothing,lrg,0,250,3008.95063736,1.85668644018e-10
20120622135700,nothing,lrg,0,250,3009.75089019,1.84176517498e-10
20120622135700,nothing,lrg,0,250,3010.55114302,1.81379040292e-10
20120622135700,nothing,lrg,0,250,3011.35139584,1.81458162073e-10
20120622135700,nothing,lrg,0,250,3012.15164867,1.81418132763e-10
20120622135700,nothing,lrg,0,250,3012.9519015,1.83829410827e-10
20120622135700,nothing,lrg,0,250,3013.75215433,1.8359337686e-10
20120622135700,nothing,lrg,0,250,3014.55240716,1.82125222752e-10
20120622135700,nothing,lrg,0,250,3015.35265999,1.80982969772e-10
20120622135700,nothing,lrg,0,250,3016.15291282,1.83263891549e-10
20120622135700,nothing,lrg,0,250,3016.95316565,1.8474396136e-10
20120622135700,nothing,lrg,0,250,3017.75341848,1.82256257788e-10
20120622135700,nothing,lrg,0,250,3018.55367131,1.7585948383e-10
20120622135700,nothing,lrg,0,250,3019.35392414,1.75231005228e-10
20120622135700,nothing,lrg,0,250,3020.15417696,1.77593261999e-10
20120622135700,nothing,lrg,0,250,3020.95442979,1.77539156342e-10
20120622135700,nothing,lrg,0,250,3021.75468262,1.7757323853e-10
20120622135700,nothing,lrg,0,250,3022.55493545,1.8077311224e-10
20120622135700,nothing,lrg,0,250,3023.35518828,1.81586891426e-10
20120622135700,nothing,lrg,0,250,3024.15544111,1.79157887844e-10
20120622135700,nothing,lrg,0,250,3024.95569394,1.77053964939e-10
20120622135700,nothing,lrg,0,250,3025.75594677,1.76979303575e-10
20120622135700,nothing,lrg,0,250,3026.5561996,1.7769959466e-10
20120622135700,nothing,lrg,0,250,3027.35645243,1.79726857662e-10
20120622135700,nothing,lrg,0,250,3028.15670525,1.78445533571e-10
20120622135700,nothing,lrg,0,250,3028.95695808,1.76384736043e-10
20120622135700,nothing,lrg,0,250,3029.75721091,1.760827642e-10
20120622135700,nothing,lrg,0,250,3030.55746374,1.76037134592e-10
20120622135700,nothing,lrg,0,250,3031.35771657,1.75399786832e-10
20120622135700,nothing,lrg,0,250,3032.1579694,1.75875961463e-10
20120622135700,nothing,lrg,0,250,3032.95822223,1.7969964486e-10
20120622135700,nothing,lrg,0,250,3033.75847506,1.79243948721e-10
20120622135700,nothing,lrg,0,250,3034.55872789,1.75864006597e-10
20120622135700,nothing,lrg,0,250,3035.35898072,1.72217004809e-10
20120622135700,nothing,lrg,0,250,3036.15923355,1.73288140477e-10
20120622135700,nothing,lrg,0,250,3036.95948637,1.73528920476e-10
20120622135700,nothing,lrg,0,250,3037.7597392,1.74739204613e-10
20120622135700,nothing,lrg,0,250,3038.55999203,1.73216597199e-10
20120622135700,nothing,lrg,0,250,3039.36024486,1.73401554151e-10
20120622135700,nothing,lrg,0,250,3040.16049769,1.7380931055e-10
20120622135700,nothing,lrg,0,250,3040.96075052,1.72443836193e-10
20120622135700,nothing,lrg,0,250,3041.76100335,1.72795612031e-10
20120622135700,nothing,lrg,0,250,3042.56125618,1.71735869739e-10
20120622135700,nothing,lrg,0,250,3043.36150901,1.72433063165e-10
20120622135700,nothing,lrg,0,250,3044.16176184,1.73155082075e-10
20120622135700,nothing,lrg,0,250,3044.96201467,1.71579106182e-10
20120622135700,nothing,lrg,0,250,3045.76226749,1.72596070799e-10
20120622135700,nothing,lrg,0,250,3046.56252032,1.71569516461e-10
20120622135700,nothing,lrg,0,250,3047.36277315,1.73496331865e-10
20120622135700,nothing,lrg,0,250,3048.16302598,1.71213547222e-10
20120622135700,nothing,lrg,0,250,3048.96327881,1.71220167044e-10
20120622135700,nothing,lrg,0,250,3049.76353164,1.70181421628e-10
20120622135700,nothing,lrg,0,250,3050.56378447,1.68959445722e-10
20120622135700,nothing,lrg,0,250,3051.3640373,1.68488000687e-10
20120622135700,nothing,lrg,0,250,3052.16429013,1.67006532542e-10
20120622135700,nothing,lrg,0,250,3052.96454296,1.64469903957e-10
20120622135700,nothing,lrg,0,250,3053.76479579,1.64588552234e-10
20120622135700,nothing,lrg,0,250,3054.56504861,1.66170705638e-10
20120622135700,nothing,lrg,0,250,3055.36530144,1.65884066916e-10
20120622135700,nothing,lrg,0,250,3056.16555427,1.64015393755e-10
20120622135700,nothing,lrg,0,250,3056.9658071,1.63932964362e-10
20120622135700,nothing,lrg,0,250,3057.76605993,1.66532139213e-10
20120622135700,nothing,lrg,0,250,3058.56631276,1.67804587894e-10
20120622135700,nothing,lrg,0,250,3059.36656559,1.66510757221e-10
20120622135700,nothing,lrg,0,250,3060.16681842,1.64228029091e-10
20120622135700,nothing,lrg,0,250,3060.96707125,1.65247447459e-10
20120622135700,nothing,lrg,0,250,3061.76732408,1.6396237465e-10
20120622135700,nothing,lrg,0,250,3062.56757691,1.63715766026e-10
20120622135700,nothing,lrg,0,250,3063.36782973,1.61773453754e-10
20120622135700,nothing,lrg,0,250,3064.16808256,1.60357681125e-10
20120622135700,nothing,lrg,0,250,3064.96833539,1.60940095866e-10
20120622135700,nothing,lrg,0,250,3065.76858822,1.60230034965e-10
20120622135700,nothing,lrg,0,250,3066.56884105,1.59828454826e-10
20120622135700,nothing,lrg,0,250,3067.36909388,1.60867374369e-10
20120622135700,nothing,lrg,0,250,3068.16934671,1.598456425e-10
20120622135700,nothing,lrg,0,250,3068.96959954,1.61607629136e-10
20120622135700,nothing,lrg,0,250,3069.76985237,1.61816360501e-10
20120622135700,nothing,lrg,0,250,3070.5701052,1.5955432559e-10
20120622135700,nothing,lrg,0,250,3071.37035803,1.57396594666e-10
20120622135700,nothing,lrg,0,250,3072.17061085,1.5817474772e-10
20120622135700,nothing,lrg,0,250,3072.97086368,1.57428383689e-10
20120622135700,nothing,lrg,0,250,3073.77111651,1.55205612763e-10
20120622135700,nothing,lrg,0,250,3074.57136934,1.54662115776e-10
20120622135700,nothing,lrg,0,250,3075.37162217,1.55227067487e-10
20120622135700,nothing,lrg,0,250,3076.171875,1.55911272618e-10
20120622135700,nothing,lrg,0,250,3076.97212783,1.5643399771e-10
20120622135700,nothing,lrg,0,250,3077.77238066,1.56552453411e-10
20120622135700,nothing,lrg,0,250,3078.57263349,1.54337093202e-10
20120622135700,nothing,lrg,0,250,3079.37288632,1.5402312533e-10
20120622135700,nothing,lrg,0,250,3080.17313915,1.54802396555e-10
20120622135700,nothing,lrg,0,250,3080.97339197,1.55080507486e-10
20120622135700,nothing,lrg,0,250,3081.7736448,1.53851429211e-10
20120622135700,nothing,lrg,0,250,3082.57389763,1.53281814498e-10
20120622135700,nothing,lrg,0,250,3083.37415046,1.54000594797e-10
20120622135700,nothing,lrg,0,250,3084.17440329,1.54816784287e-10
20120622135700,nothing,lrg,0,250,3084.97465612,1.5330954352e-10
20120622135700,nothing,lrg,0,250,3085.77490895,1.52697868149e-10
20120622135700,nothing,lrg,0,250,3086.57516178,1.50499680965e-10
20120622135700,nothing,lrg,0,250,3087.37541461,1.48672159909e-10
20120622135700,nothing,lrg,0,250,3088.17566744,1.50073777829e-10
20120622135700,nothing,lrg,0,250,3088.97592027,1.48624290651e-10
20120622135700,nothing,lrg,0,250,3089.77617309,1.45466433205e-10
20120622135700,nothing,lrg,0,250,3090.57642592,1.48051636909e-10
20120622135700,nothing,lrg,0,250,3091.37667875,1.5195128845e-10
20120622135700,nothing,lrg,0,250,3092.17693158,1.49890650972e-10
20120622135700,nothing,lrg,0,250,3092.97718441,1.48702455771e-10
20120622135700,nothing,lrg,0,250,3093.77743724,1.46456155739e-10
20120622135700,nothing,lrg,0,250,3094.57769007,1.46409614956e-10
20120622135700,nothing,lrg,0,250,3095.3779429,1.4559677591e-10
20120622135700,nothing,lrg,0,250,3096.17819573,1.4570377112e-10
20120622135700,nothing,lrg,0,250,3096.97844856,1.4255458585e-10
20120622135700,nothing,lrg,0,250,3097.77870139,1.42122557513e-10
20120622135700,nothing,lrg,0,250,3098.57895421,1.43050609841e-10
20120622135700,nothing,lrg,0,250,3099.37920704,1.43838959661e-10
20120622135700,nothing,lrg,0,250,3100.17945987,1.42900047467e-10
20120622135700,nothing,lrg,0,250,3100.9797127,1.41279365837e-10
20120622135700,nothing,lrg,0,250,3101.77996553,1.41412950583e-10
20120622135700,nothing,lrg,0,250,3102.58021836,1.4108965749e-10
20120622135700,nothing,lrg,0,250,3103.38047119,1.41448684735e-10
20120622135700,nothing,lrg,0,250,3104.18072402,1.39631161376e-10
20120622135700,nothing,lrg,0,250,3104.98097685,1.41576140123e-10
20120622135700,nothing,lrg,0,250,3105.78122968,1.41999181225e-10
20120622135700,nothing,lrg,0,250,3106.58148251,1.3843913795e-10
20120622135700,nothing,lrg,0,250,3107.38173533,1.39535401195e-10
20120622135700,nothing,lrg,0,250,3108.18198816,1.3891855219e-10
20120622135700,nothing,lrg,0,250,3108.98224099,1.37728528137e-10
20120622135700,nothing,lrg,0,250,3109.78249382,1.35233726136e-10
20120622135700,nothing,lrg,0,250,3110.58274665,1.34012003357e-10
20120622135700,nothing,lrg,0,250,3111.38299948,1.34939395386e-10
20120622135700,nothing,lrg,0,250,3112.18325231,1.37627344173e-10
20120622135700,nothing,lrg,0,250,3112.98350514,1.3396353395e-10
20120622135700,nothing,lrg,0,250,3113.78375797,1.33929425238e-10
20120622135700,nothing,lrg,0,250,3114.5840108,1.34712076015e-10
20120622135700,nothing,lrg,0,250,3115.38426363,1.3407347717e-10
20120622135700,nothing,lrg,0,250,3116.18451645,1.33986511407e-10
20120622135700,nothing,lrg,0,250,3116.98476928,1.31799090786e-10
20120622135700,nothing,lrg,0,250,3117.78502211,1.30484528816e-10
20120622135700,nothing,lrg,0,250,3118.58527494,1.30634543055e-10
20120622135700,nothing,lrg,0,250,3119.38552777,1.3117110435e-10
20120622135700,nothing,lrg,0,250,3120.1857806,1.32605540174e-10
20120622135700,nothing,lrg,0,250,3120.98603343,1.32392043772e-10
20120622135700,nothing,lrg,0,250,3121.78628626,1.30761979643e-10
20120622135700,nothing,lrg,0,250,3122.58653909,1.29181473501e-10
20120622135700,nothing,lrg,0,250,3123.38679192,1.27737394641e-10
20120622135700,nothing,lrg,0,250,3124.18704475,1.26866106608e-10
20120622135700,nothing,lrg,0,250,3124.98729757,1.26754668688e-10
20120622135700,nothing,lrg,0,250,3125.7875504,1.26378388129e-10
20120622135700,nothing,lrg,0,250,3126.58780323,1.23368828638e-10
20120622135700,nothing,lrg,0,250,3127.38805606,1.24688514462e-10
20120622135700,nothing,lrg,0,250,3128.18830889,1.26520869007e-10
20120622135700,nothing,lrg,0,250,3128.98856172,1.23599336697e-10
20120622135700,nothing,lrg,0,250,3129.78881455,1.23674313405e-10
20120622135700,nothing,lrg,0,250,3130.58906738,1.23573795406e-10
20120622135700,nothing,lrg,0,250,3131.38932021,1.22819985967e-10
20120622135700,nothing,lrg,0,250,3132.18957304,1.20475217055e-10
20120622135700,nothing,lrg,0,250,3132.98982586,1.20401166222e-10
20120622135700,nothing,lrg,0,250,3133.79007869,1.20343925906e-10
20120622135700,nothing,lrg,0,250,3134.59033152,1.1999328742e-10
20120622135700,nothing,lrg,0,250,3135.39058435,1.20157817374e-10
20120622135700,nothing,lrg,0,250,3136.19083718,1.19172815993e-10
20120622135700,nothing,lrg,0,250,3136.99109001,1.18920070284e-10
20120622135700,nothing,lrg,0,250,3137.79134284,1.1810235278e-10
20120622135700,nothing,lrg,0,250,3138.59159567,1.18412391439e-10
20120622135700,nothing,lrg,0,250,3139.3918485,1.1636157162e-10
20120622135700,nothing,lrg,0,250,3140.19210133,1.16157399087e-10
20120622135700,nothing,lrg,0,250,3140.99235416,1.17745369981e-10
20120622135700,nothing,lrg,0,250,3141.79260698,1.16923078133e-10
20120622135700,nothing,lrg,0,250,3142.59285981,1.15570588533e-10
20120622135700,nothing,lrg,0,250,3143.39311264,1.13488853452e-10
20120622135700,nothing,lrg,0,250,3144.19336547,1.1350803923e-10
20120622135700,nothing,lrg,0,250,3144.9936183,1.1120172042e-10
